Source,Frame,origX,origY,origValue,Error,Noise,SNR,Background,Signal,Angle,X,Y,X SD,Y SD,Precision (nm)
Series 1.tif: x0 y0 w128 h128,6917,63,64,7001.00,0.771602,136.491,1282.01,2801.22,174983,0.00000,64.0755,64.9442,2.28620,2.28620,22.2972
Series 1.tif: x0 y0 w128 h128,6925,64,64,4365.00,0.605107,132.363,603.812,3128.89,79922.6,0.00000,63.9863,65.1954,2.24775,2.24775,33.2401
Series 1.tif: x0 y0 w128 h128,6926,64,65,5797.00,0.508626,133.364,595.529,3126.18,79422.3,0.00000,64.1744,65.1471,2.17230,2.17230,32.1754
Series 1.tif: x0 y0 w128 h128,6920,63,65,6619.00,0.642424,130.035,466.313,3568.04,60637.1,0.00000,63.8648,64.8092,1.70356,1.70356,28.7345
Series 1.tif: x0 y0 w128 h128,6919,63,64,5342.00,0.615224,137.044,1415.82,2372.07,194031,0.00000,64.0977,64.8803,2.74166,2.74166,25.5220
Series 1.tif: x0 y0 w128 h128,6928,64,65,6155.00,0.646196,130.439,804.943,2549.98,104996,0.00000,64.1419,65.3169,2.30640,2.30640,29.4303
Series 1.tif: x0 y0 w128 h128,6924,63,65,4739.00,0.584853,133.192,533.047,3051.20,70997.6,0.00000,63.9034,64.7743,2.06910,2.06910,32.4636
Series 1.tif: x0 y0 w128 h128,6934,63,64,5128.00,0.572529,123.389,609.684,2963.28,75228.1,0.00000,63.8930,64.8093,2.38402,2.38402,36.3689
Series 1.tif: x0 y0 w128 h128,6931,63,64,6353.00,0.719454,130.655,808.380,2626.42,105619,0.00000,63.6574,64.8190,2.10196,2.10196,26.6134
Series 1.tif: x0 y0 w128 h128,6930,63,64,5864.00,0.572471,130.786,370.839,3342.46,48500.5,0.00000,63.5697,64.5825,1.69638,1.69638,32.2886
Series 1.tif: x0 y0 w128 h128,6921,64,65,4403.00,0.586325,137.715,915.274,2563.87,126046,0.00000,64.0600,65.3547,2.39371,2.39371,27.8610
Series 1.tif: x0 y0 w128 h128,6932,63,64,6412.00,0.730249,129.351,761.360,2696.19,98482.4,0.00000,63.8901,64.1574,2.25856,2.25856,29.7743
Series 1.tif: x0 y0 w128 h128,6933,63,64,5061.00,0.702831,131.585,874.893,2342.08,115123,0.00000,63.5926,64.8515,2.31541,2.31541,28.1453
Series 1.tif: x0 y0 w128 h128,6935,64,65,6760.00,0.545914,135.146,317.682,3243.85,42933.6,0.00000,64.0071,65.2818,1.60157,1.60157,32.5688
Series 1.tif: x0 y0 w128 h128,6936,63,64,5779.00,0.642854,123.807,278.057,3222.73,34425.5,0.00000,63.8874,64.8202,1.51419,1.51419,34.3515
Series 1.tif: x0 y0 w128 h128,6996,64,65,6217.00,0.635561,131.878,960.499,3113.25,126669,0.00000,64.1541,65.0631,2.49339,2.49339,28.9216
Series 1.tif: x0 y0 w128 h128,7002,63,64,5274.00,0.581608,136.783,1070.48,2470.48,146423,0.00000,63.9200,64.5571,2.62098,2.62098,28.2872
Series 1.tif: x0 y0 w128 h128,6998,64,64,6528.00,0.602954,137.154,402.584,3661.98,55216.0,0.00000,64.1740,64.7782,1.69020,1.69020,30.0999
Series 1.tif: x0 y0 w128 h128,7001,63,64,7344.00,0.568446,134.123,228.705,3689.20,30674.6,0.00000,63.6120,64.7388,1.33887,1.33887,32.3923
Series 1.tif: x0 y0 w128 h128,7003,64,64,6708.00,0.596080,137.761,383.759,3398.26,52867.0,0.00000,64.0890,64.1306,1.78616,1.78616,32.6983
Series 1.tif: x0 y0 w128 h128,7000,64,65,5925.00,0.689433,131.529,1152.05,2483.89,151527,0.00000,64.0806,65.1065,2.44694,2.44694,25.7643
Series 1.tif: x0 y0 w128 h128,6999,63,64,5632.00,0.672302,137.021,1078.89,2594.28,147830,0.00000,63.8876,64.9300,2.48572,2.48572,26.6102
Series 1.tif: x0 y0 w128 h128,6999,50,61,2385.00,0.261822,137.021,17.6037,1845.11,2412.07,0.00000,49.9609,61.9253,0.354423,0.354423,39.3990
Series 1.tif: x0 y0 w128 h128,7009,64,64,6631.00,0.519046,132.106,135.678,3941.69,17923.8,0.00000,64.2493,64.7852,1.15928,1.15928,37.4114
Series 1.tif: x0 y0 w128 h128,7011,63,65,4803.00,0.583772,133.311,501.368,2943.24,66837.6,0.00000,63.9755,65.2674,2.15491,2.15491,35.0639
Series 1.tif: x0 y0 w128 h128,7014,63,64,5608.00,0.485193,118.898,119.213,3315.61,14174.2,0.00000,63.4782,65.2110,1.03578,1.03578,37.4935
Series 1.tif: x0 y0 w128 h128,7074,63,64,3602.00,0.608661,101.714,1070.19,1694.55,108853,0.00000,64.0036,65.1114,2.63722,2.63722,32.6957
Series 1.tif: x0 y0 w128 h128,7076,64,64,6639.00,0.644747,136.417,1779.77,1754.17,242792,0.00000,64.3740,64.7693,2.95740,2.95740,24.5289
Series 1.tif: x0 y0 w128 h128,7075,64,64,6539.00,0.663145,135.926,1218.58,2622.99,165636,0.00000,64.2147,64.6472,2.53603,2.53603,25.5650
Series 1.tif: x0 y0 w128 h128,7077,64,65,7305.00,0.672071,136.182,662.059,3301.95,90160.5,0.00000,64.2895,65.1210,2.02814,2.02814,27.9760
Series 1.tif: x0 y0 w128 h128,7081,63,64,5204.00,0.538133,131.839,477.174,3363.90,62910.1,0.00000,64.0578,64.6923,2.04716,2.04716,34.2585
Series 1.tif: x0 y0 w128 h128,7080,64,64,5647.00,0.733221,131.494,1073.27,2326.10,141129,0.00000,64.1974,64.6335,2.35882,2.35882,25.7471
Series 1.tif: x0 y0 w128 h128,7079,64,64,5953.00,0.694581,134.080,442.545,3491.31,59336.4,0.00000,64.0022,64.8701,1.82589,1.82589,31.3480
Series 1.tif: x0 y0 w128 h128,7082,64,65,6684.00,0.567370,132.398,1592.01,1733.02,210779,0.00000,64.4318,65.1720,2.86667,2.86667,25.5412
Series 1.tif: x0 y0 w128 h128,7087,64,65,6871.00,0.714401,131.169,432.618,3186.15,56746.2,0.00000,64.1148,65.0862,1.68882,1.68882,29.5265
Series 1.tif: x0 y0 w128 h128,7088,64,65,6163.00,0.711082,130.532,862.507,2568.84,112585,0.00000,64.2886,65.0054,2.25689,2.25689,27.7102
Series 1.tif: x0 y0 w128 h128,7085,64,64,4794.00,0.687902,131.828,1530.85,1858.32,201809,0.00000,64.2481,64.8351,2.95548,2.95548,26.9842
Series 1.tif: x0 y0 w128 h128,7091,64,65,5142.00,0.471102,133.154,1127.69,2407.61,150156,0.00000,64.0136,65.3458,2.93488,2.93488,31.4260
Series 1.tif: x0 y0 w128 h128,7084,64,64,6112.00,0.733159,131.040,1690.89,1631.31,221575,0.00000,64.1436,64.7552,2.84962,2.84962,24.7053
Series 1.tif: x0 y0 w128 h128,7092,64,65,5448.00,0.637966,128.708,461.033,3093.02,59338.4,0.00000,64.2808,65.2437,1.84217,1.84217,31.5333
Series 1.tif: x0 y0 w128 h128,7089,64,65,6698.00,0.578551,130.917,247.273,3562.34,32372.4,0.00000,64.4500,65.5127,1.37587,1.37587,32.2911
Series 1.tif: x0 y0 w128 h128,7083,64,64,6376.00,0.568152,132.605,425.337,3178.37,56401.9,0.00000,64.0956,64.7882,1.83559,1.83559,32.3761
Series 1.tif: x0 y0 w128 h128,7154,64,64,7161.00,0.810587,133.080,1124.64,2819.17,149667,0.00000,63.9652,64.8801,2.25337,2.25337,23.8162
Series 1.tif: x0 y0 w128 h128,7160,63,65,5453.00,0.781211,133.204,839.283,2652.65,111795,0.00000,63.9464,65.0485,2.23837,2.23837,27.6132
Series 1.tif: x0 y0 w128 h128,7156,64,64,7128.00,0.593212,135.287,1300.05,2688.22,175880,0.00000,64.4080,65.0028,2.65097,2.65097,25.9348
Series 1.tif: x0 y0 w128 h128,7157,63,65,5473.00,0.559286,137.465,844.718,2830.11,116119,0.00000,63.8719,65.0579,2.50964,2.50964,30.6273
Series 1.tif: x0 y0 w128 h128,7158,64,64,5585.00,0.656178,133.286,1235.15,2373.32,164628,0.00000,64.0510,64.5915,2.53238,2.53238,25.5781
Series 1.tif: x0 y0 w128 h128,7162,63,64,5222.00,0.742642,129.940,949.598,2655.10,123391,0.00000,63.5768,64.8855,2.47730,2.47730,29.0993
Series 1.tif: x0 y0 w128 h128,7161,63,64,5570.00,0.646969,136.377,1168.73,2331.52,159389,0.00000,63.8750,64.7610,2.62134,2.62134,27.0262
Series 1.tif: x0 y0 w128 h128,7165,64,65,5716.00,0.621156,134.528,515.072,3077.61,69291.8,0.00000,64.3596,64.9320,1.96799,1.96799,31.2107
Series 1.tif: x0 y0 w128 h128,7167,64,64,4932.00,0.564259,130.871,562.120,3090.07,73565.2,0.00000,64.3486,64.6114,2.16849,2.16849,33.4286
Series 1.tif: x0 y0 w128 h128,7172,63,64,6121.00,0.662013,126.824,425.896,3191.23,54013.7,0.00000,64.0037,64.8201,1.81194,1.81194,32.5660
Series 1.tif: x0 y0 w128 h128,7168,64,64,5513.00,0.616484,130.389,657.065,2846.96,85674.0,0.00000,64.1663,64.4796,2.22308,2.22308,31.5860
Series 1.tif: x0 y0 w128 h128,7169,64,64,6429.00,0.724569,133.675,291.515,3333.19,38968.3,0.00000,64.2802,64.7055,1.41158,1.41158,30.0427
Series 1.tif: x0 y0 w128 h128,7171,64,64,5241.00,0.535756,131.577,354.261,3406.55,46612.7,0.00000,64.2773,64.7211,1.86053,1.86053,36.4508
Series 1.tif: x0 y0 w128 h128,7170,64,64,6544.00,0.625525,129.466,1257.54,2039.32,162809,0.00000,64.1239,64.9986,2.80326,2.80326,28.5826
Series 1.tif: x0 y0 w128 h128,7173,63,64,6108.00,0.670794,129.642,497.868,2864.39,64544.8,0.00000,63.8792,64.3325,1.91583,1.91583,31.4245
Series 1.tif: x0 y0 w128 h128,7233,64,65,6604.00,0.746599,126.936,1786.74,1877.59,226802,0.00000,64.3673,65.3000,2.78534,2.78534,23.7911
Series 1.tif: x0 y0 w128 h128,7234,64,64,9584.00,0.618233,139.755,776.140,3623.76,108470,0.00000,64.2276,64.7198,2.01397,2.01397,25.2024
Series 1.tif: x0 y0 w128 h128,7235,64,64,7698.00,0.731350,137.416,333.772,3982.80,45865.6,0.00000,64.5744,64.5786,1.42352,1.42352,27.8172
Series 1.tif: x0 y0 w128 h128,7236,64,64,6122.00,0.630669,136.761,525.634,3520.84,71886.3,0.00000,64.3848,64.8125,1.83333,1.83333,28.4245
Series 1.tif: x0 y0 w128 h128,7240,63,64,5460.00,0.651687,130.096,663.425,3014.65,86308.9,0.00000,63.5839,64.5067,2.11068,2.11068,29.7687
Series 1.tif: x0 y0 w128 h128,7239,64,64,6330.00,0.605456,133.212,753.269,2752.42,100344,0.00000,64.4595,64.7752,2.13650,2.13650,27.8582
Series 1.tif: x0 y0 w128 h128,7243,64,65,6206.00,0.566049,133.806,1363.66,2234.68,182465,0.00000,64.3750,65.0374,2.77189,2.77189,26.6361
Series 1.tif: x0 y0 w128 h128,7244,64,64,4695.00,0.552247,130.996,705.120,2637.19,92367.8,0.00000,64.5692,64.9491,2.28517,2.28517,31.2402
Series 1.tif: x0 y0 w128 h128,7241,63,64,5551.00,0.634138,132.756,1539.21,1905.07,204338,0.00000,63.9559,65.0153,2.91466,2.91466,26.4275
Series 1.tif: x0 y0 w128 h128,7242,64,65,4271.00,0.587230,130.918,591.663,3110.61,77459.2,0.00000,64.1141,64.9475,2.19092,2.19092,32.8621
Series 1.tif: x0 y0 w128 h128,7247,64,65,5576.00,0.533995,133.110,1023.50,2317.48,136238,0.00000,64.4806,64.9305,2.51835,2.51835,28.1272
Series 1.tif: x0 y0 w128 h128,7248,64,65,4769.00,0.502038,129.029,970.384,2602.19,125208,0.00000,64.5213,65.1360,2.64802,2.64802,30.9747
Series 1.tif: x0 y0 w128 h128,7246,64,65,6133.00,0.670714,130.358,1124.46,2301.93,146582,0.00000,64.4334,64.8796,2.54399,2.54399,27.2995
Series 1.tif: x0 y0 w128 h128,7251,64,64,4796.00,0.677962,125.516,650.732,2487.42,81677.6,0.00000,64.2574,64.7423,2.03735,2.03735,29.4646
Series 1.tif: x0 y0 w128 h128,7249,64,64,4951.00,0.582058,133.976,475.193,3095.08,63664.5,0.00000,64.1665,64.7558,1.95724,1.95724,32.4831
Series 1.tif: x0 y0 w128 h128,7237,64,64,6183.00,0.765709,133.743,540.372,3151.43,72271.1,0.00000,64.2754,64.5398,1.85709,1.85709,28.6801
Series 1.tif: x0 y0 w128 h128,7250,64,64,5728.00,0.561728,129.736,534.364,3000.57,69326.2,0.00000,64.3973,64.9166,2.08323,2.08323,33.0494
Series 1.tif: x0 y0 w128 h128,7313,64,64,6741.00,0.640282,135.962,597.417,3414.03,81226.1,0.00000,64.2002,64.7386,2.01196,2.01196,29.3409
Series 1.tif: x0 y0 w128 h128,7316,64,65,5887.00,0.693697,134.731,1123.47,2581.10,151365,0.00000,64.0893,65.0297,2.70411,2.70411,28.6916
Series 1.tif: x0 y0 w128 h128,7312,64,65,7105.00,0.639269,136.452,1371.93,2554.00,187202,0.00000,64.1835,65.2668,2.52180,2.52180,23.8246
Series 1.tif: x0 y0 w128 h128,7315,63,64,6387.00,0.702665,135.066,1502.32,2068.23,202912,0.00000,63.6984,65.0145,2.87649,2.87649,26.1894
Series 1.tif: x0 y0 w128 h128,7317,64,65,6122.00,0.653099,134.437,1394.27,2014.04,187441,0.00000,64.1146,65.2615,2.76845,2.76845,26.2308
Series 1.tif: x0 y0 w128 h128,7320,63,64,7241.00,0.729304,132.366,1227.17,2309.31,162435,0.00000,63.7739,64.9508,2.64259,2.64259,26.9284
Series 1.tif: x0 y0 w128 h128,7324,63,64,5214.00,0.643662,130.974,513.968,3139.06,67316.2,0.00000,63.9131,64.7328,2.01468,2.01468,32.4316
Series 1.tif: x0 y0 w128 h128,7322,64,65,4991.00,0.494577,134.534,1564.71,1824.54,210506,0.00000,64.3053,64.9605,2.98406,2.98406,26.6896
Series 1.tif: x0 y0 w128 h128,7319,63,64,7060.00,0.775161,133.049,691.711,3058.37,92031.1,0.00000,63.9389,65.1078,2.01982,2.01982,27.5046
Series 1.tif: x0 y0 w128 h128,7321,64,65,6149.00,0.678557,131.915,642.289,3083.84,84727.6,0.00000,64.0779,65.0460,2.10557,2.10557,30.0223
Series 1.tif: x0 y0 w128 h128,7323,64,64,6392.00,0.674355,131.235,505.084,3229.44,66285.0,0.00000,64.2230,64.9068,1.95753,1.95753,31.7230
Series 1.tif: x0 y0 w128 h128,7325,63,64,6031.00,0.716774,130.125,1282.48,2115.98,166883,0.00000,63.8615,64.8160,2.65722,2.65722,26.6691
Series 1.tif: x0 y0 w128 h128,7326,64,65,6047.00,0.590608,132.826,378.523,3133.81,50277.8,0.00000,64.5569,65.2690,1.79616,1.79616,33.6929
Series 1.tif: x0 y0 w128 h128,7327,63,65,7053.00,0.772405,131.009,758.763,2711.62,99404.6,0.00000,63.8951,65.0905,2.19154,2.19154,28.7248
Series 1.tif: x0 y0 w128 h128,7330,63,65,5668.00,0.642671,129.730,501.388,2941.03,65044.8,0.00000,63.6719,65.2991,1.93506,1.93506,31.6281
Series 1.tif: x0 y0 w128 h128,7329,64,65,5813.00,0.778965,135.082,353.524,3274.88,47754.7,0.00000,63.8660,65.1902,1.56331,1.56331,29.9616
Series 1.tif: x0 y0 w128 h128,7331,63,64,4735.00,0.460169,115.183,516.573,2309.40,59500.4,0.00000,63.7575,64.4863,2.29357,2.29357,39.4056
Series 1.tif: x0 y0 w128 h128,7328,63,64,5474.00,0.710973,128.961,666.142,2729.02,85906.2,0.00000,63.6289,64.7802,2.11871,2.11871,29.9436
Series 1.tif: x0 y0 w128 h128,7392,63,64,7678.00,0.622680,138.489,1041.21,2896.71,144197,0.00000,63.7323,64.9086,2.39453,2.39453,25.9441
Series 1.tif: x0 y0 w128 h128,7393,63,64,5687.00,0.681924,139.558,1036.60,2608.34,144666,0.00000,64.0386,64.5710,2.37666,2.37666,25.7091
Series 1.tif: x0 y0 w128 h128,7391,63,64,6653.00,0.651569,138.536,1038.23,2859.74,143832,0.00000,63.9291,64.7890,2.31901,2.31901,25.1203
Series 1.tif: x0 y0 w128 h128,7394,63,64,6362.00,0.644160,134.311,1027.08,2367.48,137949,0.00000,63.8575,64.6639,2.38350,2.38350,26.3818
Series 1.tif: x0 y0 w128 h128,7397,64,65,6076.00,0.606184,132.994,412.402,3543.56,54846.8,0.00000,64.2999,65.2291,1.81554,1.81554,32.5004
Series 1.tif: x0 y0 w128 h128,7398,64,64,6404.00,0.756245,133.799,719.268,2820.02,96237.3,0.00000,64.0925,64.9815,2.02064,2.02064,26.8776
Series 1.tif: x0 y0 w128 h128,7399,64,64,4610.00,0.672552,131.902,976.677,2540.34,128825,0.00000,64.3573,64.7716,2.42194,2.42194,27.7937
Series 1.tif: x0 y0 w128 h128,7400,63,65,6562.00,0.740757,131.582,447.933,3345.82,58939.8,0.00000,63.7791,64.8354,1.62950,1.62950,27.8805
Series 1.tif: x0 y0 w128 h128,7395,63,64,5955.00,0.711857,135.352,698.156,2899.98,94496.9,0.00000,63.7640,64.9261,2.04901,2.04901,27.5629
Series 1.tif: x0 y0 w128 h128,7401,64,65,4875.00,0.532318,134.974,370.908,3350.21,50062.9,0.00000,64.0567,64.7330,1.84007,1.84007,34.7164
Series 1.tif: x0 y0 w128 h128,7404,64,64,5023.00,0.579382,128.374,1255.70,2321.95,161199,0.00000,64.1400,65.0524,2.72637,2.72637,27.8859
Series 1.tif: x0 y0 w128 h128,7403,63,65,4803.00,0.533368,133.904,251.050,3320.00,33616.6,0.00000,63.7082,64.9215,1.45634,1.45634,33.6480
Series 1.tif: x0 y0 w128 h128,7402,64,65,6271.00,0.579739,130.788,754.043,2606.24,98619.7,0.00000,64.3506,65.1756,2.19838,2.19838,28.9386
Series 1.tif: x0 y0 w128 h128,7409,64,65,5551.00,0.638234,134.798,1171.92,2037.61,157973,0.00000,64.1195,64.9463,2.68168,2.68168,27.7948
Series 1.tif: x0 y0 w128 h128,7408,64,65,5172.00,0.477103,125.964,807.014,2562.39,101655,0.00000,64.2119,65.0444,2.52803,2.52803,32.9314
Series 1.tif: x0 y0 w128 h128,7475,64,64,7186.00,0.672171,138.883,1221.52,2364.21,169648,0.00000,64.3657,64.6300,2.38205,2.38205,23.6727
Series 1.tif: x0 y0 w128 h128,7474,64,64,8336.00,0.763744,136.808,539.536,3815.89,73812.7,0.00000,64.1626,64.5373,1.58138,1.58138,24.0440
Series 1.tif: x0 y0 w128 h128,7476,64,64,6286.00,0.745409,134.610,961.912,2594.59,129483,0.00000,64.1401,64.7205,2.31704,2.31704,26.4930
Series 1.tif: x0 y0 w128 h128,7471,64,64,7371.00,0.724023,139.095,755.426,3080.67,105076,0.00000,64.1775,64.9036,2.13611,2.13611,27.2583
Series 1.tif: x0 y0 w128 h128,7470,64,65,4972.00,0.574243,115.009,338.238,3182.93,38900.5,0.00000,64.3704,65.3820,1.67483,1.67483,35.5142
Series 1.tif: x0 y0 w128 h128,7473,64,64,8450.00,0.687691,142.648,808.955,3272.41,115396,0.00000,64.0816,64.7236,2.09717,2.09717,25.4734
Series 1.tif: x0 y0 w128 h128,7478,64,64,5785.00,0.626704,130.135,529.391,3160.46,68892.3,0.00000,64.0735,64.8541,1.93654,1.93654,30.6923
Series 1.tif: x0 y0 w128 h128,7480,63,64,6407.00,0.631199,131.679,438.034,3180.49,57680.1,0.00000,63.9226,64.9057,1.73048,1.73048,30.0338
Series 1.tif: x0 y0 w128 h128,7484,64,64,6134.00,0.580301,130.316,1183.68,2066.72,154252,0.00000,64.3392,64.9492,2.74290,2.74290,28.7638
Series 1.tif: x0 y0 w128 h128,7481,64,65,5194.00,0.626651,133.156,985.643,2442.16,131244,0.00000,64.1046,65.0066,2.54896,2.54896,29.0679
Series 1.tif: x0 y0 w128 h128,7479,64,64,6225.00,0.687722,132.462,424.841,3413.61,56275.0,0.00000,64.1860,64.7242,1.66351,1.66351,29.2166
Series 1.tif: x0 y0 w128 h128,7482,64,65,5648.00,0.542383,132.144,497.012,3025.19,65677.3,0.00000,63.9841,65.2337,2.12629,2.12629,34.8632
Series 1.tif: x0 y0 w128 h128,7483,64,64,4960.00,0.535585,132.137,529.792,3066.29,70005.0,0.00000,64.0222,64.8930,2.09872,2.09872,33.1923
Series 1.tif: x0 y0 w128 h128,7487,63,64,5627.00,0.425110,131.827,649.762,2677.94,85656.3,0.00000,63.9890,64.7839,2.43862,2.43862,34.9349
Series 1.tif: x0 y0 w128 h128,7486,64,65,6748.00,0.676815,132.734,526.340,2921.25,69863.1,0.00000,64.4613,65.0416,1.94180,1.94180,30.5979
Series 1.tif: x0 y0 w128 h128,7485,64,65,5524.00,0.470288,133.693,795.340,2580.31,106331,0.00000,64.1835,65.3968,2.46824,2.46824,31.4842
Series 1.tif: x0 y0 w128 h128,7488,64,64,6064.00,0.593299,126.903,594.730,2746.33,75472.9,0.00000,64.4799,64.6589,2.04300,2.04300,30.8566
Series 1.tif: x0 y0 w128 h128,7472,64,64,6807.00,0.791097,132.351,848.228,3202.64,112264,0.00000,64.0137,64.7300,2.00929,2.00929,24.6061
Series 1.tif: x0 y0 w128 h128,7550,64,65,5371.00,0.699367,134.831,949.720,3060.24,128051,0.00000,64.1783,64.8380,2.25397,2.25397,25.8930
Series 1.tif: x0 y0 w128 h128,7554,64,64,6216.00,0.656402,130.986,650.337,3218.01,85184.8,0.00000,64.3092,65.0841,2.15707,2.15707,30.6950
Series 1.tif: x0 y0 w128 h128,7553,63,65,6983.00,0.839489,133.244,1025.97,2409.42,136704,0.00000,63.8820,65.0492,2.28492,2.28492,25.3498
Series 1.tif: x0 y0 w128 h128,7557,64,64,5773.00,0.544801,133.557,528.396,3213.47,70570.9,0.00000,64.6906,64.9288,2.24835,2.24835,35.6399
Series 1.tif: x0 y0 w128 h128,7552,63,64,5962.00,0.749835,131.346,612.277,3320.94,80420.4,0.00000,63.9468,64.7463,2.00625,2.00625,29.3312
Series 1.tif: x0 y0 w128 h128,7555,63,64,5590.00,0.722647,132.265,1171.31,2186.40,154923,0.00000,63.8712,64.7163,2.60934,2.60934,27.2496
Series 1.tif: x0 y0 w128 h128,7560,64,64,6240.00,0.619125,128.844,300.478,3370.57,38714.8,0.00000,64.2287,64.6500,1.49634,1.49634,31.9398
Series 1.tif: x0 y0 w128 h128,7556,64,65,6358.00,0.634945,130.752,1203.39,2409.78,157346,0.00000,64.5914,65.1987,2.79452,2.79452,29.0349
Series 1.tif: x0 y0 w128 h128,7559,64,64,5352.00,0.546811,132.432,225.886,3642.94,29914.5,0.00000,64.2456,64.5128,1.42215,1.42215,34.9501
Series 1.tif: x0 y0 w128 h128,7564,64,64,5518.00,0.633105,128.492,429.481,3245.65,55185.1,0.00000,64.0836,64.4363,1.74901,1.74901,31.0450
Series 1.tif: x0 y0 w128 h128,7568,64,64,4441.00,0.397600,124.497,552.315,2720.28,68761.8,0.00000,64.3833,64.3891,2.35373,2.35373,37.7223
Series 1.tif: x0 y0 w128 h128,7563,64,64,4695.00,0.599868,134.924,1372.29,1770.79,185154,0.00000,64.3561,64.7674,2.91610,2.91610,27.9023
Series 1.tif: x0 y0 w128 h128,7551,63,65,6256.00,0.772889,135.580,511.851,3465.71,69396.9,0.00000,63.8296,64.9397,1.79161,1.79161,28.2585
Series 1.tif: x0 y0 w128 h128,7566,64,65,4185.00,0.496315,128.402,552.765,2755.91,70976.3,0.00000,64.0832,64.8090,2.44173,2.44173,38.7153
Series 1.tif: x0 y0 w128 h128,7628,64,65,7042.00,0.725270,130.702,508.263,3523.42,66430.9,0.00000,64.7625,65.7096,1.54695,1.54695,24.7909
Series 1.tif: x0 y0 w128 h128,7632,64,64,5783.00,0.624845,128.990,741.211,2868.97,95608.6,0.00000,64.1541,64.8067,2.24121,2.24121,30.0001
Series 1.tif: x0 y0 w128 h128,7637,63,65,6342.00,0.743195,133.587,1038.78,2228.82,138768,0.00000,63.8487,65.2174,2.33620,2.33620,25.7432
Series 1.tif: x0 y0 w128 h128,7630,64,64,5845.00,0.602446,132.915,496.612,3562.65,66007.4,0.00000,64.2592,64.8971,1.91364,1.91364,31.0726
Series 1.tif: x0 y0 w128 h128,7636,64,65,6193.00,0.694541,133.292,753.610,2891.39,100450,0.00000,64.5696,65.3717,2.01099,2.01099,26.1337
Series 1.tif: x0 y0 w128 h128,7638,64,65,5596.00,0.577837,133.415,422.942,3360.74,56426.9,0.00000,64.5371,65.0075,1.83862,1.83862,32.4434
Series 1.tif: x0 y0 w128 h128,7641,64,65,5176.00,0.665936,130.894,595.747,2860.29,77979.6,0.00000,64.2866,64.9194,1.94926,1.94926,28.9229
Series 1.tif: x0 y0 w128 h128,7645,64,65,5988.00,0.608611,130.812,821.024,2525.93,107400,0.00000,64.2436,65.0732,2.36290,2.36290,29.8360
Series 1.tif: x0 y0 w128 h128,7642,63,64,6690.00,0.623263,127.370,682.778,2847.55,86965.7,0.00000,63.8660,64.9090,2.25156,2.25156,31.6968
Series 1.tif: x0 y0 w128 h128,7643,63,65,5381.00,0.608194,130.094,903.711,2421.78,117568,0.00000,63.7135,65.0194,2.61943,2.61943,31.7002
Series 1.tif: x0 y0 w128 h128,7646,64,65,5030.00,0.640817,127.546,235.729,3540.41,30066.4,0.00000,64.1076,65.0460,1.37416,1.37416,33.4957
Series 1.tif: x0 y0 w128 h128,7647,64,64,4948.00,0.564449,129.119,802.234,2606.17,103584,0.00000,64.3489,64.6228,2.53580,2.53580,32.7747
Series 1.tif: x0 y0 w128 h128,7709,63,64,6082.00,0.618200,135.069,1183.57,2386.20,159863,0.00000,63.9018,64.7729,2.51098,2.51098,25.7714
Series 1.tif: x0 y0 w128 h128,7708,64,64,6854.00,0.839348,134.270,907.339,2973.12,121828,0.00000,64.0079,64.8756,2.13811,2.13811,25.1556
Series 1.tif: x0 y0 w128 h128,7710,63,64,5746.00,0.567922,133.301,890.034,2866.42,118643,0.00000,63.5559,64.8965,2.56710,2.56710,30.9332
Series 1.tif: x0 y0 w128 h128,7707,64,65,4212.00,0.548792,108.860,845.612,1864.22,92053.0,0.00000,64.4970,65.5876,2.56451,2.56451,34.8699
Series 1.tif: x0 y0 w128 h128,7714,64,65,5846.00,0.672832,133.440,643.024,2906.54,85805.1,0.00000,63.9311,65.1611,2.15121,2.15121,30.5331
Series 1.tif: x0 y0 w128 h128,7712,63,64,6024.00,0.687968,131.453,582.415,3162.47,76560.1,0.00000,63.8923,65.0467,1.97525,1.97525,29.6296
Series 1.tif: x0 y0 w128 h128,7715,63,64,6109.00,0.635980,136.019,917.179,2522.92,124754,0.00000,63.7400,64.9331,2.44502,2.44502,28.6266
Series 1.tif: x0 y0 w128 h128,7711,64,64,5785.00,0.551760,138.214,1186.02,2341.89,163925,0.00000,64.1038,65.0666,2.79314,2.79314,28.5074
Series 1.tif: x0 y0 w128 h128,7722,64,64,5256.00,0.654042,131.280,549.779,2942.21,72174.8,0.00000,64.0960,64.8645,1.99434,1.99434,30.8980
Series 1.tif: x0 y0 w128 h128,7716,64,64,6152.00,0.505791,132.314,644.856,3153.81,85323.5,0.00000,64.1159,64.6492,2.30507,2.30507,32.9523
Series 1.tif: x0 y0 w128 h128,7717,63,64,5127.00,0.610935,136.302,338.745,3223.90,46171.6,0.00000,63.9734,64.9535,1.77656,1.77656,34.9923
Series 1.tif: x0 y0 w128 h128,7723,64,64,6069.00,0.499589,131.721,246.810,3419.56,32510.0,0.00000,64.4422,64.8512,1.47850,1.47850,34.7686
Series 1.tif: x0 y0 w128 h128,7719,63,64,5605.00,0.537422,132.671,460.493,3088.20,61094.2,0.00000,63.8432,64.8499,2.02912,2.02912,34.5058
Series 1.tif: x0 y0 w128 h128,7720,63,64,5061.00,0.670033,129.172,259.444,3363.18,33512.8,0.00000,63.9078,64.7065,1.54643,1.54643,35.7926
