Source,Frame,origX,origY,origValue,Error,Noise,SNR,Background,Signal,Angle,X,Y,X SD,Y SD,Precision (nm)
Series 1.tif: x0 y0 w128 h128,2013,65,64,4294.00,0.500454,155.290,240.398,2382.48,37331.4,0.00000,65.3354,64.7151,1.75224,1.75224,39.5476
Series 1.tif: x0 y0 w128 h128,2086,64,65,5145.00,0.689715,154.423,317.951,2424.46,49098.8,0.00000,64.4030,65.0308,1.81179,1.81179,35.0608
Series 1.tif: x0 y0 w128 h128,2089,64,64,5316.00,0.715385,157.707,215.868,2748.00,34043.9,0.00000,64.2696,64.7846,1.49094,1.49094,34.9233
Series 1.tif: x0 y0 w128 h128,2095,64,65,4434.00,0.546466,155.862,69.5926,2977.45,10846.9,0.00000,64.0706,64.7147,0.822437,0.822437,35.5347
Series 1.tif: x0 y0 w128 h128,2090,64,64,3639.00,0.733622,153.550,255.993,2072.52,39307.8,0.00000,64.6877,64.6427,1.72516,1.72516,37.6598
Series 1.tif: x0 y0 w128 h128,2094,64,64,4737.00,0.746559,155.750,241.962,2500.95,37685.6,0.00000,64.2571,64.8749,1.53388,1.53388,33.9545
Series 1.tif: x0 y0 w128 h128,2093,64,64,4684.00,0.719136,152.641,261.426,2421.43,39904.2,0.00000,64.3795,64.6484,1.66538,1.66538,35.8774
Series 1.tif: x0 y0 w128 h128,2097,64,65,4288.00,0.673227,154.173,150.735,2585.16,23239.2,0.00000,64.4427,64.9303,1.22495,1.22495,34.9374
Series 1.tif: x0 y0 w128 h128,2091,64,64,5052.00,0.752234,154.197,211.546,2329.98,32619.7,0.00000,64.4928,64.5924,1.46674,1.46674,35.0404
Series 1.tif: x0 y0 w128 h128,2098,64,64,4742.00,0.660012,152.895,126.203,2549.72,19295.8,0.00000,64.2922,64.8609,1.08540,1.08540,34.0904
Series 1.tif: x0 y0 w128 h128,2092,63,64,6131.00,0.525093,153.218,144.705,2731.54,22171.4,0.00000,63.7778,64.6654,1.26959,1.26959,37.2657
Series 1.tif: x0 y0 w128 h128,2099,64,65,3720.00,0.637558,153.858,100.944,2633.02,15531.1,0.00000,64.6009,64.6172,0.960306,0.960306,33.9314
Series 1.tif: x0 y0 w128 h128,2084,63,64,5139.00,0.340577,155.338,103.406,2938.61,16062.9,0.00000,63.7725,64.6057,1.13379,1.13379,39.7496
Series 1.tif: x0 y0 w128 h128,2100,64,64,5562.00,0.731822,152.906,169.682,2550.97,25945.3,0.00000,64.3583,64.6863,1.28015,1.28015,34.3834
Series 1.tif: x0 y0 w128 h128,2102,64,64,5070.00,0.772827,153.478,243.558,2120.03,37380.8,0.00000,64.5853,64.7947,1.56688,1.56688,34.8456
Series 1.tif: x0 y0 w128 h128,2103,64,64,4490.00,0.733455,154.337,143.795,2391.96,22192.9,0.00000,64.0669,64.6779,1.27806,1.27806,37.5553
Series 1.tif: x0 y0 w128 h128,2101,64,64,4476.00,0.749762,152.560,189.976,2348.93,28982.7,0.00000,64.2388,64.8568,1.43316,1.43316,36.4833
Series 1.tif: x0 y0 w128 h128,2096,64,65,4258.00,0.440505,154.859,62.8976,2931.00,9740.28,0.00000,64.3840,64.6810,0.837686,0.837686,38.4710
Series 1.tif: x0 y0 w128 h128,2168,64,65,6267.00,0.887438,117.628,225.210,2252.24,26491.1,0.00000,64.3371,64.9312,0.907007,0.907007,23.5742
Series 1.tif: x0 y0 w128 h128,2169,64,65,5421.00,0.548491,153.366,140.832,2780.29,21598.8,0.00000,64.6325,65.7506,1.15767,1.15767,34.2601
Series 1.tif: x0 y0 w128 h128,2170,64,64,5115.00,0.602306,154.036,142.502,2550.34,21950.4,0.00000,64.4738,64.7392,1.26013,1.26013,37.2047
Series 1.tif: x0 y0 w128 h128,2175,64,64,4822.00,0.603214,153.742,182.095,2550.62,27995.6,0.00000,64.7111,64.9760,1.34363,1.34363,34.7245
Series 1.tif: x0 y0 w128 h128,2174,64,65,5323.00,0.477758,154.231,94.6094,2739.09,14591.7,0.00000,64.3509,65.2490,0.960481,0.960481,35.1649
Series 1.tif: x0 y0 w128 h128,2171,64,64,5627.00,0.806530,153.060,235.560,2345.25,36055.0,0.00000,64.5534,64.7489,1.39099,1.39099,31.2650
Series 1.tif: x0 y0 w128 h128,2172,64,64,5734.00,0.707938,152.974,158.476,2500.58,24242.8,0.00000,64.5524,64.6442,1.22533,1.22533,34.0919
Series 1.tif: x0 y0 w128 h128,2177,64,64,5199.00,0.858926,152.583,192.296,2491.05,29341.1,0.00000,64.2689,64.8635,1.24831,1.24831,31.2464
Series 1.tif: x0 y0 w128 h128,2173,64,65,5190.00,0.643243,155.653,172.954,2760.25,26920.8,0.00000,64.5591,64.9364,1.18688,1.18688,31.1509
Series 1.tif: x0 y0 w128 h128,2173,50,74,1947.00,0.297307,155.653,17.2129,1780.89,2679.24,0.00000,51.0060,75.1194,0.349046,0.349046,37.3840
Series 1.tif: x0 y0 w128 h128,2178,64,64,5323.00,0.746807,151.412,213.210,2421.90,32282.5,0.00000,64.6102,64.9066,1.39706,1.39706,33.3634
Series 1.tif: x0 y0 w128 h128,2181,64,64,6674.00,0.798608,154.517,250.278,2423.09,38672.2,0.00000,64.7363,64.9412,1.27830,1.27830,27.5567
Series 1.tif: x0 y0 w128 h128,2179,64,65,4158.00,0.731280,151.680,184.998,2472.37,28060.5,0.00000,64.5629,64.9457,1.28694,1.28694,33.0591
Series 1.tif: x0 y0 w128 h128,2180,64,65,5928.00,0.800762,152.482,169.199,2610.12,25799.8,0.00000,64.6968,65.3013,1.11533,1.11533,29.8300
Series 1.tif: x0 y0 w128 h128,2186,64,65,4418.00,0.508314,152.015,694.034,1673.72,105503,0.00000,64.4490,65.8018,2.61128,2.61128,34.0799
Series 1.tif: x0 y0 w128 h128,2182,64,65,5307.00,0.755299,151.505,152.222,2483.95,23062.5,0.00000,64.4306,65.1533,1.05068,1.05068,29.8220
Series 1.tif: x0 y0 w128 h128,2185,64,66,4143.00,0.447297,152.585,567.210,1918.07,86547.8,0.00000,64.6460,66.2542,2.48126,2.48126,36.0195
Series 1.tif: x0 y0 w128 h128,2176,64,64,4694.00,0.643772,153.387,169.105,2620.88,25938.4,0.00000,64.7928,64.8301,1.26687,1.26687,34.0202
Series 1.tif: x0 y0 w128 h128,2190,64,65,4272.00,0.620653,147.187,283.933,2257.02,41791.1,0.00000,64.5240,65.7717,1.76329,1.76329,37.0413
Series 1.tif: x0 y0 w128 h128,2188,64,65,3401.00,0.442990,155.182,801.479,1621.40,124375,0.00000,64.5480,65.7282,2.96259,2.96259,35.8571
Series 1.tif: x0 y0 w128 h128,2184,64,64,5207.00,0.632051,153.221,112.867,2487.35,17293.6,0.00000,64.8033,64.4992,1.10379,1.10379,36.9338
Series 1.tif: x0 y0 w128 h128,2189,64,65,4473.00,0.593720,153.215,226.337,2509.23,34678.2,0.00000,64.6449,65.5155,1.67086,1.67086,39.0390
Series 1.tif: x0 y0 w128 h128,2183,64,64,4421.00,0.756395,154.163,268.968,2266.59,41465.0,0.00000,64.6087,64.9878,1.51607,1.51607,31.7424
Series 1.tif: x0 y0 w128 h128,2260,64,65,3456.00,0.538149,154.901,186.288,2567.33,28856.1,0.00000,64.7575,65.0820,1.44944,1.44944,37.1102
Series 1.tif: x0 y0 w128 h128,2257,64,65,4238.00,0.676528,151.862,93.8945,2870.61,14259.0,0.00000,65.0608,65.0240,0.988175,0.988175,36.6240
Series 1.tif: x0 y0 w128 h128,2268,64,65,3976.00,0.636838,154.020,194.724,2581.12,29991.4,0.00000,64.5463,65.0431,1.42403,1.42403,35.5785
Series 1.tif: x0 y0 w128 h128,2263,64,64,4271.00,0.713408,156.722,601.551,1750.59,94276.0,0.00000,64.5700,64.6076,2.33654,2.33654,32.2180
Series 1.tif: x0 y0 w128 h128,2267,64,65,5202.00,0.715856,154.541,124.541,2731.22,19246.7,0.00000,64.8736,65.1558,1.03529,1.03529,32.5381
Series 1.tif: x0 y0 w128 h128,2262,64,64,4321.00,0.672266,152.254,201.629,2503.84,30698.7,0.00000,64.8254,64.7268,1.55296,1.55296,38.5577
Series 1.tif: x0 y0 w128 h128,2270,64,64,4155.00,0.649018,156.205,151.808,2641.36,23713.1,0.00000,64.5312,64.8032,1.33974,1.33974,38.1371
Series 1.tif: x0 y0 w128 h128,2269,64,65,4379.00,0.579426,155.173,188.822,2532.11,29300.1,0.00000,64.2748,65.5545,1.53646,1.53646,39.2537
Series 1.tif: x0 y0 w128 h128,2271,64,64,5160.00,0.669809,156.158,305.043,2184.49,47634.7,0.00000,64.1456,64.8202,1.70067,1.70067,33.3173
Series 1.tif: x0 y0 w128 h128,2273,64,64,4527.00,0.625460,152.544,131.939,2523.48,20126.6,0.00000,64.9645,64.6542,1.16890,1.16890,35.9979
Series 1.tif: x0 y0 w128 h128,2344,64,65,4524.00,0.668427,155.352,220.868,2690.59,34312.3,0.00000,64.7688,65.0344,1.54400,1.54400,36.0535
Series 1.tif: x0 y0 w128 h128,2341,64,65,4832.00,0.685997,153.453,176.376,2635.06,27065.6,0.00000,64.7615,65.1219,1.27274,1.27274,33.3835
Series 1.tif: x0 y0 w128 h128,2342,64,65,4484.00,0.736724,152.732,191.514,2565.32,29250.4,0.00000,64.8185,64.9777,1.32166,1.32166,33.2571
Series 1.tif: x0 y0 w128 h128,2343,64,65,4099.00,0.616218,151.598,215.953,2529.13,32738.1,0.00000,64.6313,65.1639,1.57232,1.57232,37.6524
Series 1.tif: x0 y0 w128 h128,2347,65,65,5278.00,0.673689,153.099,133.315,2783.08,20410.4,0.00000,65.2113,65.1489,1.04740,1.04740,31.8376
Series 1.tif: x0 y0 w128 h128,2348,64,65,4330.00,0.708623,153.298,245.100,2574.18,37573.3,0.00000,64.5380,65.3441,1.58393,1.58393,35.1529
Series 1.tif: x0 y0 w128 h128,2340,65,65,4283.00,0.702456,140.545,146.519,2470.52,20592.5,0.00000,65.1454,65.0895,1.27129,1.27129,38.4622
Series 1.tif: x0 y0 w128 h128,2351,64,64,5560.00,0.825280,153.164,198.523,2572.11,30406.7,0.00000,64.6751,64.6806,1.18577,1.18577,29.0496
Series 1.tif: x0 y0 w128 h128,2350,64,65,3837.00,0.633784,150.078,135.451,2714.04,20328.2,0.00000,65.0696,64.9476,1.18529,1.18529,36.2528
Series 1.tif: x0 y0 w128 h128,2353,64,65,4987.00,0.743624,152.305,124.983,2605.04,19035.4,0.00000,65.0271,65.0533,1.01729,1.01729,32.0971
Series 1.tif: x0 y0 w128 h128,2354,64,64,5384.00,0.740066,152.423,124.632,2689.50,18996.8,0.00000,64.8262,64.4492,1.02756,1.02756,32.4709
Series 1.tif: x0 y0 w128 h128,2360,65,65,5126.00,0.532535,153.877,128.170,2734.44,19722.4,0.00000,65.1955,65.0879,1.19808,1.19808,37.4410
Series 1.tif: x0 y0 w128 h128,2352,64,65,4423.00,0.724309,152.526,148.558,2606.41,22659.0,0.00000,65.0562,65.0539,1.14369,1.14369,32.9049
Series 1.tif: x0 y0 w128 h128,2355,64,64,5290.00,0.743292,153.021,237.035,2465.98,36271.2,0.00000,64.7791,64.7850,1.47830,1.47830,33.2591
Series 1.tif: x0 y0 w128 h128,2357,64,65,4436.00,0.518835,153.582,107.893,2753.67,16570.4,0.00000,64.8446,65.0234,1.15627,1.15627,39.8115
Series 1.tif: x0 y0 w128 h128,2358,64,64,4591.00,0.596342,151.618,121.044,2646.17,18352.5,0.00000,65.0070,64.8496,1.15071,1.15071,37.2746
Series 1.tif: x0 y0 w128 h128,2426,64,64,3962.00,0.573810,152.461,299.867,2259.79,45718.1,0.00000,64.5469,65.0309,1.85385,1.85385,37.3885
Series 1.tif: x0 y0 w128 h128,2429,64,65,5182.00,0.690468,155.472,385.500,2275.95,59934.5,0.00000,64.0397,65.0854,1.86660,1.86660,32.4107
Series 1.tif: x0 y0 w128 h128,2433,64,64,4239.00,0.727819,151.889,121.447,2540.24,18446.5,0.00000,64.9919,64.9926,1.11144,1.11144,35.8231
Series 1.tif: x0 y0 w128 h128,2430,62,64,6472.00,0.653466,153.087,182.705,2601.69,27969.8,0.00000,62.6727,64.7799,1.28056,1.28056,32.9801
Series 1.tif: x0 y0 w128 h128,2428,64,64,4362.00,0.644430,153.342,522.433,2005.48,80110.9,0.00000,64.1858,64.8991,2.04126,2.04126,30.3572
Series 1.tif: x0 y0 w128 h128,2427,63,64,4144.00,0.619342,154.778,151.762,2783.40,23489.4,0.00000,63.9781,65.2219,1.19380,1.19380,33.8024
Series 1.tif: x0 y0 w128 h128,2434,64,65,3843.00,0.570481,151.773,140.103,2696.78,21263.9,0.00000,64.7743,64.9812,1.23553,1.23553,37.0071
Series 1.tif: x0 y0 w128 h128,2438,64,65,3917.00,0.574092,153.923,580.060,1998.07,89284.3,0.00000,64.1068,65.1730,2.50143,2.50143,35.7532
Series 1.tif: x0 y0 w128 h128,2431,64,64,4235.00,0.590573,155.827,306.191,2346.62,47712.8,0.00000,63.9941,64.6212,1.89273,1.89273,37.4612
Series 1.tif: x0 y0 w128 h128,2437,64,65,3354.00,0.478855,157.388,439.791,2147.03,69217.9,0.00000,64.8187,65.9077,2.19187,2.19187,35.7472
Series 1.tif: x0 y0 w128 h128,2435,64,65,4714.00,0.541440,154.851,113.435,2818.80,17565.5,0.00000,64.5140,65.4520,1.14139,1.14139,38.0050
Series 1.tif: x0 y0 w128 h128,2441,64,64,3450.00,0.567768,155.918,183.021,2543.72,28536.3,0.00000,64.6057,64.8432,1.49351,1.49351,38.6457
Series 1.tif: x0 y0 w128 h128,2444,64,64,3692.00,0.565929,153.688,191.821,2480.10,29480.6,0.00000,64.7260,64.9063,1.52861,1.52861,38.8339
Series 1.tif: x0 y0 w128 h128,2446,64,64,4722.00,0.556194,153.710,158.527,2516.94,24367.1,0.00000,64.8505,64.9314,1.29360,1.29360,36.0544
Series 1.tif: x0 y0 w128 h128,2436,64,65,4857.00,0.636398,156.904,601.164,1871.63,94325.1,0.00000,64.4165,65.4850,2.28983,2.28983,31.5059
Series 1.tif: x0 y0 w128 h128,2447,64,64,3792.00,0.620928,139.616,210.552,2050.83,29396.4,0.00000,64.3453,64.6215,1.53888,1.53888,38.6555
Series 1.tif: x0 y0 w128 h128,2445,64,64,3575.00,0.615177,152.992,202.386,2425.94,30963.4,0.00000,64.4791,64.9984,1.50653,1.50653,37.1279
Series 1.tif: x0 y0 w128 h128,2512,64,64,4085.00,0.585452,149.050,384.725,2077.90,57343.1,0.00000,64.2647,64.8736,2.07605,2.07605,37.1653
Series 1.tif: x0 y0 w128 h128,2515,64,65,3527.00,0.454645,152.055,354.928,2364.33,53968.7,0.00000,64.4108,65.3793,2.08970,2.08970,38.8721
Series 1.tif: x0 y0 w128 h128,2523,64,64,4277.00,0.654144,156.286,173.957,2318.17,27187.1,0.00000,64.6728,64.9376,1.42388,1.42388,37.7035
Series 1.tif: x0 y0 w128 h128,2524,64,65,4030.00,0.493985,151.554,779.992,1540.08,118211,0.00000,64.3348,65.6462,2.92883,2.92883,36.3173
Series 1.tif: x0 y0 w128 h128,2529,64,64,3729.00,0.567609,154.617,213.126,2338.56,32952.9,0.00000,64.1832,64.7637,1.60941,1.60941,38.6083
Series 1.tif: x0 y0 w128 h128,2528,64,64,5167.00,0.772284,151.253,153.261,2443.34,23181.1,0.00000,64.7333,64.7927,1.16375,1.16375,33.0556
Series 1.tif: x0 y0 w128 h128,2600,64,65,4382.00,0.708172,152.008,135.286,2895.99,20564.6,0.00000,65.0826,65.0662,1.16509,1.16509,35.4214
Series 1.tif: x0 y0 w128 h128,2604,64,64,4336.00,0.694389,151.380,248.040,2180.14,37548.5,0.00000,64.4565,64.9334,1.62555,1.62555,36.1208
Series 1.tif: x0 y0 w128 h128,2599,64,64,5595.00,0.586537,154.177,206.302,2823.57,31807.0,0.00000,64.2909,64.7363,1.50739,1.50739,36.6254
Series 1.tif: x0 y0 w128 h128,2598,64,65,4847.00,0.599734,149.529,164.984,2867.42,24670.0,0.00000,64.6020,65.0902,1.40272,1.40272,38.9577
Series 1.tif: x0 y0 w128 h128,2602,64,65,4460.00,0.685197,154.540,212.074,2365.71,32773.9,0.00000,65.0063,65.2189,1.52502,1.52502,36.4812
Series 1.tif: x0 y0 w128 h128,2597,64,65,3982.00,0.519121,150.761,243.255,2558.02,36673.3,0.00000,64.5417,65.1169,1.60444,1.60444,36.0652
Series 1.tif: x0 y0 w128 h128,2605,63,64,3844.00,0.607385,154.162,799.555,1434.07,123261,0.00000,63.9998,64.7796,2.74985,2.74985,33.1318
Series 1.tif: x0 y0 w128 h128,2609,64,65,3534.00,0.584387,152.521,527.457,1705.36,80448.3,0.00000,64.4467,65.3029,2.56617,2.56617,39.0077
Series 1.tif: x0 y0 w128 h128,2610,73,80,1670.00,0.510967,151.705,16.5406,1788.46,2509.29,0.00000,73.9637,79.6866,0.331637,0.331637,37.3745
Series 1.tif: x0 y0 w128 h128,2612,64,65,4087.00,0.506474,153.202,712.290,1678.39,109124,0.00000,64.3209,65.6211,2.82933,2.82933,36.6109
Series 1.tif: x0 y0 w128 h128,2689,64,64,3592.00,0.584627,159.461,237.678,2679.87,37900.4,0.00000,64.7708,64.6932,1.72648,1.72648,38.7160
Series 1.tif: x0 y0 w128 h128,2686,64,65,4256.00,0.610951,151.509,341.473,2219.36,51736.2,0.00000,64.4582,65.0951,1.86373,1.86373,35.0304
Series 1.tif: x0 y0 w128 h128,2684,64,65,5080.00,0.734549,154.176,271.121,2697.28,41800.3,0.00000,64.7066,64.9993,1.52252,1.52252,31.7451
Series 1.tif: x0 y0 w128 h128,2691,64,65,5280.00,0.609035,156.181,196.716,3010.41,30723.3,0.00000,64.4003,65.2035,1.50199,1.50199,37.2805
Series 1.tif: x0 y0 w128 h128,2694,64,64,5927.00,0.551878,153.986,374.200,2803.58,57621.5,0.00000,64.6968,64.4672,1.91750,1.91750,34.0861
Series 1.tif: x0 y0 w128 h128,2685,64,65,4168.00,0.552533,153.664,341.179,2444.31,52427.1,0.00000,64.8186,65.8186,2.03811,2.03811,38.4871
Series 1.tif: x0 y0 w128 h128,2696,64,64,4121.00,0.620448,152.536,295.581,2198.53,45086.6,0.00000,64.6581,64.7314,1.90409,1.90409,38.8370
Series 1.tif: x0 y0 w128 h128,2692,64,65,5110.00,0.533795,155.813,206.050,2952.97,32105.3,0.00000,64.7445,65.2174,1.50454,1.50454,36.4093
Series 1.tif: x0 y0 w128 h128,2699,64,64,5036.00,0.660036,152.365,116.940,2638.57,17817.5,0.00000,64.4541,64.2176,1.04564,1.04564,34.2709
Series 1.tif: x0 y0 w128 h128,2693,64,64,5079.00,0.518117,156.300,838.598,2381.68,131073,0.00000,65.1261,64.5534,2.81415,2.81415,32.8961
Series 1.tif: x0 y0 w128 h128,2703,64,64,4183.00,0.709426,153.437,432.823,1934.87,66411.1,0.00000,64.0770,64.6673,2.20957,2.20957,36.8010
Series 1.tif: x0 y0 w128 h128,2700,64,65,3303.00,0.592528,154.703,323.617,2347.94,50064.5,0.00000,64.5838,65.4264,1.77998,1.77998,34.0159
Series 1.tif: x0 y0 w128 h128,2771,64,65,4140.00,0.648043,152.956,699.600,1781.32,107008,0.00000,64.3444,65.5951,2.54333,2.54333,32.8629
Series 1.tif: x0 y0 w128 h128,2769,64,64,5109.00,0.690869,152.256,253.317,2408.87,38569.2,0.00000,64.5749,64.8713,1.66081,1.66081,36.4542
Series 1.tif: x0 y0 w128 h128,2773,64,64,4942.00,0.621587,159.016,513.537,1947.67,81660.4,0.00000,64.0249,65.0634,2.32281,2.32281,34.7714
Series 1.tif: x0 y0 w128 h128,2776,64,65,3743.00,0.697325,153.087,125.672,2716.78,19238.8,0.00000,64.9711,64.9745,1.24268,1.24268,39.4914
Series 1.tif: x0 y0 w128 h128,2778,64,63,4107.00,0.577178,151.680,602.724,1853.28,91421.1,0.00000,64.5581,63.8403,2.39513,2.39513,33.5538
Series 1.tif: x0 y0 w128 h128,2775,64,64,4703.00,0.639123,155.270,134.312,2715.03,20854.5,0.00000,64.3961,64.5213,1.26553,1.26553,38.5403
Series 1.tif: x0 y0 w128 h128,2783,64,64,4751.00,0.572222,153.264,135.451,2660.13,20759.7,0.00000,65.0147,64.5003,1.21036,1.21036,36.7424
Series 1.tif: x0 y0 w128 h128,2780,65,64,4317.00,0.549890,152.037,143.538,2527.04,21823.0,0.00000,65.1639,64.9458,1.32955,1.32955,39.5091
Series 1.tif: x0 y0 w128 h128,2784,65,65,3235.00,0.564709,152.673,202.028,2420.84,30844.1,0.00000,65.1929,65.2210,1.54263,1.54263,38.1850
Series 1.tif: x0 y0 w128 h128,2782,65,64,4559.00,0.676940,152.752,307.664,2179.13,46996.2,0.00000,65.0540,64.8318,1.77459,1.77459,35.0770
Series 1.tif: x0 y0 w128 h128,2788,64,65,4231.00,0.664719,150.556,142.141,2594.80,21400.2,0.00000,64.5350,64.8294,1.31802,1.31802,39.5167
Series 1.tif: x0 y0 w128 h128,2854,64,64,5248.00,0.632324,150.873,146.957,3051.72,22171.9,0.00000,64.9183,64.9154,1.23960,1.23960,36.2370
Series 1.tif: x0 y0 w128 h128,2856,64,65,4727.00,0.535424,152.022,377.590,2428.12,57402.2,0.00000,64.0018,65.0402,2.15449,2.15449,38.8323
Series 1.tif: x0 y0 w128 h128,2855,65,65,5416.00,0.484113,156.748,48.2606,3182.73,7564.74,0.00000,65.6022,65.2314,0.727468,0.727468,38.6465
Series 1.tif: x0 y0 w128 h128,2857,65,65,4739.00,0.655790,156.486,369.219,2334.45,57777.5,0.00000,64.9666,65.5687,2.00840,2.00840,35.9038
Series 1.tif: x0 y0 w128 h128,2860,64,64,3730.00,0.530992,156.538,41.3257,3062.69,6469.03,0.00000,65.3194,64.7503,0.537000,0.537000,31.8033
Series 1.tif: x0 y0 w128 h128,2872,64,65,5575.00,0.670800,150.603,160.590,2690.70,24185.4,0.00000,64.3396,65.4813,1.30859,1.30859,36.5607
Series 1.tif: x0 y0 w128 h128,2862,65,65,4620.00,0.437975,153.316,483.312,1995.01,74099.3,0.00000,65.0333,65.3237,2.51117,2.51117,39.9386
Series 1.tif: x0 y0 w128 h128,2869,64,65,4550.00,0.535172,153.424,79.8610,2902.25,12252.6,0.00000,64.8407,65.0290,0.932401,0.932401,37.6334
Series 1.tif: x0 y0 w128 h128,2871,65,65,4833.00,0.650465,156.818,181.550,2752.70,28470.4,0.00000,65.1381,65.4129,1.51360,1.51360,39.3146
Series 1.tif: x0 y0 w128 h128,2944,64,64,3614.00,0.647870,153.355,415.444,2179.87,63710.2,0.00000,64.3776,64.9163,1.92075,1.92075,32.2653
Series 1.tif: x0 y0 w128 h128,2946,64,64,4682.00,0.615372,152.080,209.893,2388.21,31920.4,0.00000,64.0825,64.6322,1.58673,1.58673,38.6086
Series 1.tif: x0 y0 w128 h128,2939,64,65,4853.00,0.588726,149.721,180.299,2656.73,26994.6,0.00000,64.4055,65.2791,1.46421,1.46421,38.7956
Series 1.tif: x0 y0 w128 h128,2951,64,65,4467.00,0.498312,153.984,50.2892,2771.33,7743.75,0.00000,65.0246,65.4797,0.728709,0.728709,38.0904
Series 1.tif: x0 y0 w128 h128,2956,64,64,3134.00,0.664630,155.382,599.835,1533.60,93203.4,0.00000,64.1255,64.4238,2.62939,2.62939,36.9522
Series 1.tif: x0 y0 w128 h128,2960,64,64,4696.00,0.538300,152.316,161.839,2558.12,24650.7,0.00000,64.5429,64.5945,1.37886,1.37886,38.3508
Series 1.tif: x0 y0 w128 h128,2958,64,65,3168.00,0.617113,154.137,318.911,2023.70,49156.1,0.00000,64.4251,64.9728,2.03776,2.03776,39.9576
Series 1.tif: x0 y0 w128 h128,3026,64,65,3718.00,0.479250,151.043,91.4114,2588.12,13807.0,0.00000,65.1605,65.1581,1.05374,1.05374,39.9065
Series 1.tif: x0 y0 w128 h128,3031,64,65,5176.00,0.523145,153.164,78.8445,2744.26,12076.2,0.00000,64.8018,65.1563,0.939369,0.939369,38.2352
Series 1.tif: x0 y0 w128 h128,3025,63,64,5802.00,0.748164,130.023,141.479,2325.71,18395.6,0.00000,63.7331,64.5940,0.964524,0.964524,30.5281
Series 1.tif: x0 y0 w128 h128,3045,64,64,3831.00,0.572041,151.265,361.931,1979.46,54747.5,0.00000,64.0146,64.8540,2.15513,2.15513,39.8896
Series 1.tif: x0 y0 w128 h128,3043,63,64,3878.00,0.550328,153.344,568.375,1708.14,87156.9,0.00000,63.7301,65.0295,2.45257,2.45257,35.4364
Series 1.tif: x0 y0 w128 h128,3039,65,65,4548.00,0.601426,152.830,109.535,2681.53,16740.2,0.00000,65.3925,64.8723,1.04679,1.04679,35.5538
Series 1.tif: x0 y0 w128 h128,3113,64,64,5669.00,0.753226,154.135,156.445,2664.55,24113.7,0.00000,64.9104,64.6566,1.12783,1.12783,31.3605
Series 1.tif: x0 y0 w128 h128,3115,64,65,4314.00,0.648045,149.279,224.171,2469.81,33464.1,0.00000,64.7851,65.1274,1.52692,1.52692,35.9327
Series 1.tif: x0 y0 w128 h128,3118,64,65,3855.00,0.609117,151.389,137.800,2569.14,20861.3,0.00000,64.8530,65.1016,1.19843,1.19843,36.1912
Series 1.tif: x0 y0 w128 h128,3114,65,65,5111.00,0.612006,152.769,154.824,2493.54,23652.3,0.00000,65.3108,65.0427,1.22804,1.22804,34.6441
Series 1.tif: x0 y0 w128 h128,3123,64,65,3448.00,0.595456,153.980,156.105,2445.12,24037.0,0.00000,64.6359,65.0558,1.37378,1.37378,38.8165
Series 1.tif: x0 y0 w128 h128,3125,64,64,3518.00,0.566268,152.206,316.849,2117.71,48226.4,0.00000,64.4571,64.5539,2.00868,2.00868,39.6693
Series 1.tif: x0 y0 w128 h128,3126,64,64,4557.00,0.658743,152.872,127.224,2495.95,19449.0,0.00000,64.9024,64.6326,1.17147,1.17147,36.8032
Series 1.tif: x0 y0 w128 h128,3197,64,65,3457.00,0.545798,152.114,118.388,2734.70,18008.5,0.00000,64.4416,64.7167,1.14400,1.14400,37.4609
Series 1.tif: x0 y0 w128 h128,3199,64,65,4341.00,0.716431,154.979,215.363,2392.68,33376.7,0.00000,64.9215,64.9210,1.54706,1.54706,36.6940
Series 1.tif: x0 y0 w128 h128,3196,64,64,4036.00,0.562005,149.561,267.100,2446.36,39947.9,0.00000,63.8131,63.9835,1.69960,1.69960,36.5675
Series 1.tif: x0 y0 w128 h128,3207,64,65,4101.00,0.642838,149.499,361.212,1996.06,54000.9,0.00000,64.7075,65.4926,2.08276,2.08276,38.6163
Series 1.tif: x0 y0 w128 h128,3202,64,64,4487.00,0.682661,151.634,110.786,2670.81,16799.0,0.00000,64.6186,65.0554,1.05286,1.05286,35.6627
Series 1.tif: x0 y0 w128 h128,3210,64,65,3602.00,0.591040,151.063,209.998,2420.40,31723.1,0.00000,64.5345,65.1088,1.52528,1.52528,37.0541
Series 1.tif: x0 y0 w128 h128,3205,64,65,3845.00,0.604524,155.179,193.983,2366.32,30102.2,0.00000,64.8004,65.0815,1.55390,1.55390,39.1364
Series 1.tif: x0 y0 w128 h128,3209,64,65,3879.00,0.649193,153.537,251.301,2220.05,38584.0,0.00000,64.3139,65.1601,1.74102,1.74102,38.4544
Series 1.tif: x0 y0 w128 h128,3200,64,64,5539.00,0.730471,152.632,135.429,2591.51,20670.8,0.00000,64.5924,64.7195,1.12250,1.12250,33.9698
Series 1.tif: x0 y0 w128 h128,3213,64,64,2916.00,0.460356,154.598,333.401,2196.07,51543.3,0.00000,64.1378,64.1607,2.03645,2.03645,38.8662
Series 1.tif: x0 y0 w128 h128,3282,64,66,5016.00,0.676182,142.699,665.674,1942.74,94990.9,0.00000,64.3893,66.4833,2.27538,2.27538,30.8611
Series 1.tif: x0 y0 w128 h128,3283,64,65,4447.00,0.723768,153.812,463.401,1993.84,71276.7,0.00000,64.1902,65.6867,2.04088,2.04088,32.3950
