Source,Frame,origX,origY,origValue,Error,Noise,SNR,Background,Signal,Angle,X,Y,X SD,Y SD,Precision (nm)
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7278,64,64,6313.00,0.753754,182.164,1050.21,2078.63,191311,0.00000,64.5248,64.8471,2.48644,2.48644,23.6918
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7279,64,64,7455.00,0.698142,187.298,695.493,2819.02,130265,0.00000,64.7821,64.8088,2.26187,2.26187,26.4983
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7280,64,64,6171.00,0.619715,185.922,453.103,3538.83,84241.8,0.00000,64.2678,64.6363,1.94094,1.94094,28.5656
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7281,68,77,2241.00,0.286487,188.125,17.2897,2244.30,3252.63,0.00000,68.9356,78.4874,0.205754,0.205754,26.0353
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7282,64,65,6568.00,0.728758,181.557,1424.37,1402.20,258604,0.00000,64.7997,64.9456,2.86156,2.86156,23.3813
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7284,64,64,6116.00,0.633708,188.112,428.299,3418.75,80568.3,0.00000,64.6898,64.9323,1.86247,1.86247,28.0321
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7286,64,64,6367.00,0.575770,186.256,629.111,3044.49,117175,0.00000,64.4953,64.7976,2.39889,2.39889,30.0024
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7287,64,64,6066.00,0.685710,187.387,362.387,3577.22,67906.5,0.00000,64.5495,64.9190,1.69919,1.69919,27.8954
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7288,64,64,6918.00,0.680032,183.014,406.793,3451.30,74448.7,0.00000,64.5736,64.8324,1.87589,1.87589,29.4387
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7289,64,64,5253.00,0.590556,187.364,595.590,3069.55,111592,0.00000,64.9497,64.6943,2.19196,2.19196,27.9157
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7292,64,64,7422.00,0.750519,182.760,322.686,3607.59,58974.0,0.00000,64.5823,64.8583,1.65647,1.65647,29.2797
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7293,64,64,6460.00,0.662729,186.281,665.496,2877.58,123970,0.00000,64.4378,64.8720,2.19723,2.19723,26.3714
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7294,64,64,6185.00,0.720622,183.343,520.491,3223.77,95428.5,0.00000,64.5018,64.6938,2.07345,2.07345,28.5909
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7295,65,64,6423.00,0.703419,185.293,270.797,3730.16,50176.8,0.00000,65.0533,64.9391,1.53889,1.53889,29.6497
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7296,64,64,6460.00,0.716865,185.875,979.997,2360.54,182157,0.00000,64.6807,64.6615,2.55313,2.55313,25.0959
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7363,64,64,5153.00,0.527960,132.352,368.933,2217.09,48828.8,0.00000,64.9060,65.1257,1.96807,1.96807,37.7853
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7364,64,64,5835.00,0.624628,184.565,625.076,3181.33,115367,0.00000,64.8854,64.8681,2.13976,2.13976,26.6361
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7365,64,64,6305.00,0.742289,185.438,478.506,3304.26,88733.2,0.00000,64.4183,64.9522,1.80784,1.80784,25.6698
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7367,64,64,5308.00,0.532058,185.562,1069.16,2287.69,198395,0.00000,64.5937,65.0246,2.70689,2.70689,25.5134
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7368,64,64,7792.00,0.665155,184.020,548.585,3124.49,100951,0.00000,64.6413,64.5835,1.97517,1.97517,26.2818
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7369,64,64,6570.00,0.730092,187.945,578.320,3122.29,108693,0.00000,64.4454,64.7554,1.93257,1.93257,24.6953
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7370,64,64,6857.00,0.716371,183.033,361.731,3678.86,66208.9,0.00000,64.7160,64.8661,1.71244,1.71244,28.4532
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7371,64,64,5962.00,0.716379,184.269,1282.32,1834.82,236291,0.00000,64.6188,64.5276,2.80271,2.80271,24.0500
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7372,64,64,6728.00,0.676635,189.859,799.570,2708.23,151806,0.00000,64.6216,64.7531,2.33317,2.33317,25.2164
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7373,65,64,6667.00,0.756918,187.720,379.239,3758.13,71190.7,0.00000,65.0343,64.9653,1.65361,1.65361,26.3813
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7374,65,64,6114.00,0.616344,180.072,504.828,3323.86,90905.3,0.00000,65.0424,64.5688,2.02334,2.02334,28.5367
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7375,64,65,6231.00,0.731927,184.596,900.912,2353.16,166305,0.00000,64.6722,65.0332,2.45219,2.45219,25.2366
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7377,64,65,8004.00,0.747860,185.208,521.610,3164.69,96606.6,0.00000,64.7400,65.0061,1.88727,1.88727,25.6512
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7378,64,64,7394.00,0.746461,185.689,1534.02,1154.44,284851,0.00000,64.6486,64.5932,2.81161,2.81161,21.8120
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7379,64,64,7060.00,0.761646,187.403,632.528,2741.26,118537,0.00000,64.7996,64.6035,2.13394,2.13394,26.2045
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7380,64,64,7653.00,0.730799,183.439,463.186,3231.31,84966.1,0.00000,64.5183,64.7076,1.97678,1.97678,28.9583
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7381,64,64,6362.00,0.672401,185.057,787.878,2570.01,145802,0.00000,64.6836,64.5116,2.34558,2.34558,25.8645
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7382,64,64,5959.00,0.542334,186.033,651.797,2874.86,121256,0.00000,64.6939,64.6364,2.32872,2.32872,28.4626
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7383,64,64,7239.00,0.669725,185.800,519.189,3310.09,96465.3,0.00000,64.6928,64.7830,2.06482,2.06482,28.3344
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7384,64,65,5563.00,0.761359,183.940,830.680,2572.91,152795,0.00000,64.6249,64.9592,2.23948,2.23948,23.9566
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7385,64,64,4647.00,0.437532,161.166,620.005,2309.11,99923.5,0.00000,64.6946,64.2284,2.41725,2.41725,32.4871
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7451,64,64,5543.00,0.755136,168.428,481.567,2904.07,81109.2,0.00000,64.8431,65.0385,1.89049,1.89049,28.0237
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7452,64,64,8285.00,0.764925,183.898,352.963,3756.70,64909.1,0.00000,64.8854,64.7532,1.53859,1.53859,25.6402
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7453,64,64,6316.00,0.691957,183.172,572.036,3085.70,104781,0.00000,64.5655,64.4279,2.10413,2.10413,27.5691
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7455,64,64,6064.00,0.686009,184.446,622.663,2904.54,114848,0.00000,64.6945,64.7104,2.10751,2.10751,26.2620
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7456,64,64,6328.00,0.584776,183.640,996.763,2265.29,183045,0.00000,64.8300,64.5937,2.65566,2.65566,26.0955
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7457,64,64,6606.00,0.677242,184.531,1114.73,1887.39,205703,0.00000,64.6481,64.4256,2.53994,2.53994,23.3280
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7458,64,64,7593.00,0.803878,186.865,681.910,2751.02,127425,0.00000,64.7152,64.5089,2.01386,2.01386,23.6411
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7459,64,64,6666.00,0.596398,186.248,526.186,3162.03,98001.2,0.00000,64.4678,64.3762,2.11028,2.11028,28.7771
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7460,64,64,7494.00,0.699688,184.947,560.064,3051.80,103582,0.00000,64.5468,64.3797,1.95724,1.95724,25.6683
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7461,64,64,6265.00,0.617055,190.753,605.447,2952.65,115491,0.00000,64.7474,64.5294,2.13874,2.13874,26.7091
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7462,64,64,6381.00,0.656573,187.217,739.172,2525.89,138385,0.00000,64.5148,64.4812,2.34539,2.34539,26.6589
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7464,64,64,6886.00,0.622286,186.659,1256.22,1864.41,234485,0.00000,64.6794,64.6825,2.80970,2.80970,24.2474
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7465,64,64,6567.00,0.702378,188.908,323.403,3608.28,61093.4,0.00000,64.6226,64.7136,1.57401,1.57401,27.2616
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7467,64,64,7235.00,0.688373,182.851,927.837,2395.46,169656,0.00000,64.9807,64.4492,2.47378,2.47378,25.1749
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7468,64,64,5937.00,0.592579,187.198,1165.48,1856.90,218175,0.00000,64.4967,64.6689,2.79259,2.79259,25.0701
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7470,64,64,5984.00,0.494925,183.714,682.465,2942.20,125378,0.00000,64.6565,64.3619,2.42295,2.42295,29.1434
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7471,64,64,6343.00,0.575757,188.567,1288.51,1971.83,242971,0.00000,64.9334,64.8362,2.76489,2.76489,23.3907
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7472,64,64,6092.00,0.661539,183.378,764.770,2651.68,140242,0.00000,64.7186,64.5072,2.29079,2.29079,25.7296
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7473,64,64,5972.00,0.717374,185.221,488.435,3270.98,90468.3,0.00000,64.6198,64.5431,1.86567,1.86567,26.2728
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7540,64,65,5929.00,0.666615,157.410,367.205,2620.70,57801.6,0.00000,64.2854,65.0413,1.75420,1.75420,30.9566
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7541,64,64,6780.00,0.772843,183.561,398.721,3446.41,73189.5,0.00000,64.7089,64.3172,1.74931,1.74931,27.5403
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7542,65,64,6340.00,0.476802,182.931,470.378,3449.25,86046.7,0.00000,64.8728,64.2221,2.15731,2.15731,31.6822
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7544,64,64,6967.00,0.648798,185.652,469.091,3113.83,87087.4,0.00000,64.8387,64.5516,1.96285,1.96285,28.3798
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7544,55,75,2136.00,0.418323,185.652,20.4556,2171.06,3797.62,0.00000,54.8655,76.1141,0.334373,0.334373,30.5210
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7545,64,64,6505.00,0.641295,182.217,811.425,2486.55,147855,0.00000,64.5428,64.4041,2.34422,2.34422,25.6067
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7546,64,64,7917.00,0.782709,184.702,392.106,3479.34,72422.8,0.00000,64.6153,64.7883,1.69001,1.69001,26.7038
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7547,64,63,5607.00,0.480526,188.792,637.169,3054.93,120292,0.00000,64.6568,64.1730,2.31472,2.31472,28.4540
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7549,64,64,6282.00,0.683021,185.662,780.253,2615.32,144863,0.00000,64.5693,64.2858,2.34488,2.34488,25.9580
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7550,64,64,6130.00,0.693870,184.457,846.887,2330.54,156214,0.00000,64.5834,64.5364,2.36382,2.36382,25.0989
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7550,44,58,2074.00,0.310815,184.457,15.8154,2026.50,2917.26,0.00000,44.9794,59.1916,0.357511,0.357511,37.2101
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7551,64,64,7323.00,0.683220,188.626,1177.57,1629.56,222120,0.00000,64.7684,64.6294,2.62655,2.62655,23.2413
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7552,64,64,7454.00,0.741473,188.155,339.795,3509.26,63934.1,0.00000,64.8891,64.4191,1.62170,1.62170,27.4380
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7553,64,64,7969.00,0.667243,189.179,433.243,3320.56,81960.6,0.00000,64.5114,64.3915,1.74209,1.74209,25.8294
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7554,64,64,6449.00,0.758611,185.638,1064.92,2056.75,197689,0.00000,64.6279,64.1862,2.70244,2.70244,25.5189
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7555,64,64,6103.00,0.737356,186.446,778.402,2600.26,145130,0.00000,64.7321,64.6019,2.35643,2.35643,26.0835
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7556,64,64,7557.00,0.664548,186.787,751.241,2586.89,140322,0.00000,64.6385,64.7433,2.25792,2.25792,25.3695
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7557,64,64,5897.00,0.737313,184.652,815.877,2418.25,150654,0.00000,64.7112,64.4715,2.43650,2.43650,26.4718
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7558,64,64,6744.00,0.781785,184.128,446.710,3113.97,82252.1,0.00000,64.6422,64.5270,1.91218,1.91218,28.4454
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7560,64,64,6643.00,0.594488,185.682,305.855,3707.09,56791.6,0.00000,64.8199,64.5716,1.67584,1.67584,30.3636
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7561,65,64,4279.00,0.534513,159.853,409.727,2641.42,65496.1,0.00000,64.9049,64.6153,2.13769,2.13769,35.9510
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7628,64,64,5231.00,0.630268,153.465,165.935,3115.17,25465.3,0.00000,64.8312,64.4767,1.34527,1.34527,36.6812
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7630,64,64,4975.00,0.656631,185.560,878.957,2504.44,163099,0.00000,64.5707,64.6495,2.46286,2.46286,25.6448
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7631,64,64,5237.00,0.582398,183.178,1053.35,2261.01,192951,0.00000,64.6381,64.4880,2.71681,2.71681,25.9774
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7632,64,64,4845.00,0.544072,187.404,1272.83,1975.15,238533,0.00000,64.5053,64.5641,2.93085,2.93085,25.1627
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7633,64,64,6762.00,0.656154,185.796,409.497,3388.80,76082.9,0.00000,64.7030,64.6094,1.82131,1.82131,28.2044
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7634,64,64,6375.00,0.694916,182.574,429.929,3378.45,78494.0,0.00000,64.6258,64.6884,1.85055,1.85055,28.1417
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7635,64,64,6184.00,0.658640,188.029,775.628,2764.57,145841,0.00000,64.7005,64.6172,2.35312,2.35312,25.9974
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7636,64,64,7360.00,0.713292,184.704,589.540,2894.95,108890,0.00000,64.6672,64.7555,1.98026,1.98026,25.2832
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7637,64,64,6230.00,0.553732,187.595,951.276,2402.72,178455,0.00000,64.9208,64.6108,2.65251,2.65251,26.4954
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7638,64,64,6404.00,0.647321,185.803,708.242,2764.65,131593,0.00000,64.5026,64.4331,2.42121,2.42121,28.3772
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7641,64,64,6991.00,0.691535,183.299,292.425,3660.83,53601.2,0.00000,64.6801,64.9288,1.52679,1.52679,28.2805
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7642,64,64,5875.00,0.657957,182.779,435.430,3202.30,79587.5,0.00000,64.8028,64.8227,1.94113,1.94113,29.4355
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7643,64,64,6522.00,0.732345,184.584,581.172,3054.93,107275,0.00000,64.7684,64.6971,2.19831,2.19831,28.5803
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7644,64,64,5064.00,0.718902,184.159,730.719,2491.50,134569,0.00000,64.7477,64.8014,2.33957,2.33957,26.9529
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7646,64,64,7105.00,0.611269,181.070,565.006,3099.86,102306,0.00000,64.6635,64.5320,2.13043,2.13043,28.2858
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7647,64,64,5867.00,0.713945,185.221,1073.11,2080.61,198762,0.00000,64.7151,64.4966,2.63907,2.63907,24.7864
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7648,64,64,5918.00,0.700850,185.298,601.946,2975.32,111539,0.00000,64.7150,64.7873,1.99778,1.99778,25.1972
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7649,64,64,6522.00,0.672341,182.060,670.146,2765.41,122007,0.00000,64.7950,64.7097,2.26750,2.26750,27.4692
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7717,64,64,6199.00,0.663808,181.096,438.874,3325.03,79478.4,0.00000,64.6772,64.6915,1.92671,1.92671,29.1819
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7718,64,64,6564.00,0.667999,182.910,1187.20,2040.71,217150,0.00000,64.5754,64.2598,2.70409,2.70409,24.2128
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7719,64,64,6771.00,0.736759,185.393,513.302,3134.34,95162.8,0.00000,64.5827,64.6676,1.90974,1.90974,26.2033
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7720,64,64,7095.00,0.662575,182.874,539.523,3131.59,98664.9,0.00000,64.5870,64.7757,2.05294,2.05294,27.7467
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7721,64,65,6407.00,0.704171,186.016,901.779,2229.30,167746,0.00000,64.7206,64.9633,2.43716,2.43716,24.9690
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7722,64,64,6153.00,0.647135,187.028,385.796,3453.24,72154.6,0.00000,64.8435,64.6780,1.79277,1.79277,28.5839
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7723,64,64,6239.00,0.592982,188.024,617.951,2812.70,116190,0.00000,64.6466,64.5028,2.33442,2.33442,29.2785
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7724,64,64,5740.00,0.619524,182.914,539.733,3081.33,98724.8,0.00000,64.6831,64.4898,2.17700,2.17700,29.5958
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7725,64,64,6294.00,0.694219,185.076,411.217,3468.29,76106.4,0.00000,64.9301,64.9622,1.75079,1.75079,26.9964
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7726,64,64,5722.00,0.654138,184.934,777.717,2724.00,143826,0.00000,64.5465,64.7195,2.48665,2.48665,27.7881
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7727,64,65,6388.00,0.758295,184.625,693.047,2605.43,127954,0.00000,64.5881,65.0169,2.10164,2.10164,24.6671
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7728,64,64,5249.00,0.610291,183.555,1099.32,2066.03,201786,0.00000,64.3848,64.6835,2.68327,2.68327,25.0068
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7729,64,64,7622.00,0.706431,186.253,777.454,2706.37,144803,0.00000,64.5909,64.6508,2.32109,2.32109,25.6853
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7730,64,65,6149.00,0.713991,182.427,886.760,2474.96,161769,0.00000,64.7519,64.9203,2.55247,2.55247,26.7401
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7731,64,64,5850.00,0.680599,184.039,548.176,3129.45,100885,0.00000,64.5253,64.6189,2.19636,2.19636,29.5488
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7732,64,64,5601.00,0.667457,187.112,1300.81,1783.03,243397,0.00000,64.8687,64.6254,2.88753,2.88753,24.4784
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7733,64,64,6449.00,0.761200,182.097,781.687,2507.81,142343,0.00000,64.8841,64.8620,2.43912,2.43912,27.3107
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7734,64,64,6677.00,0.526293,181.396,479.439,3176.04,86968.3,0.00000,64.9439,64.8601,2.10978,2.10978,30.6763
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7735,64,65,7341.00,0.567473,186.686,752.846,2577.65,140546,0.00000,64.5688,65.1783,2.42070,2.42070,27.3567
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7736,64,64,8482.00,0.681351,186.104,459.721,3386.88,85556.1,0.00000,64.9105,64.9344,1.81845,1.81845,26.3716
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7737,64,64,5966.00,0.676776,185.313,519.683,3306.13,96303.9,0.00000,64.7067,64.2938,2.06695,2.06695,28.3841
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7738,64,64,5524.00,0.481135,179.438,359.804,3394.97,64562.4,0.00000,64.6649,64.9614,1.95541,1.95541,33.3555
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7806,64,64,7727.00,0.638610,181.970,606.748,3020.48,110410,0.00000,64.4418,64.6395,2.02817,2.02817,25.7079
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7808,64,64,7230.00,0.680698,183.857,793.051,2564.74,145808,0.00000,64.5749,64.6049,2.21493,2.21493,24.2877
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7809,64,65,7487.00,0.835699,182.116,562.141,3186.49,102375,0.00000,64.8911,65.2319,1.94631,1.94631,25.6372
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7810,64,64,6491.00,0.624619,188.639,673.968,2895.87,127137,0.00000,64.7505,64.6570,2.17617,2.17617,25.7680
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7811,64,64,6187.00,0.688535,186.737,1013.23,2219.01,189208,0.00000,64.6809,64.6581,2.62512,2.62512,25.3445
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7812,64,64,8040.00,0.654482,181.901,455.942,3253.35,82936.4,0.00000,64.7212,64.7380,1.91251,1.91251,28.2762
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7814,64,64,7491.00,0.758390,184.286,527.652,3018.02,97238.8,0.00000,64.7514,64.7049,1.88120,1.88120,25.4564
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7815,64,64,6269.00,0.687285,185.847,812.518,2504.65,151004,0.00000,64.9183,64.6460,2.37023,2.37023,25.6700
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7816,64,64,6739.00,0.684256,181.297,556.466,3022.66,100886,0.00000,64.5984,64.5944,1.99784,1.99784,26.5758
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7816,49,56,2840.00,0.195116,181.297,16.8498,2261.56,3054.82,0.00000,48.9168,57.1344,0.316829,0.316829,33.2888
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7817,64,64,7570.00,0.677908,185.972,263.940,3702.84,49085.6,0.00000,64.8729,64.8564,1.50884,1.50884,29.3949
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7818,64,64,6622.00,0.527397,183.411,459.245,3456.08,84230.4,0.00000,64.6963,64.3152,1.98048,1.98048,29.1603
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7819,64,64,6191.00,0.662204,184.413,555.849,2960.15,102506,0.00000,64.6906,64.7199,2.07929,2.07929,27.5704
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7820,64,64,6029.00,0.652639,181.754,560.018,3047.29,101785,0.00000,64.7451,64.8485,1.96480,1.96480,25.9782
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7821,64,64,4928.00,0.516742,180.805,688.487,2856.64,124482,0.00000,64.8670,64.4118,2.52142,2.52142,30.5294
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7822,65,64,7360.00,0.687286,185.628,482.304,3129.58,89529.2,0.00000,65.0056,64.6698,1.87461,1.87461,26.5701
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7823,64,64,6027.00,0.542988,185.500,312.585,3489.32,57984.6,0.00000,64.5089,64.6236,1.75754,1.75754,31.6327
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7824,64,64,5568.00,0.495839,186.106,710.676,2741.03,132261,0.00000,64.5644,64.7779,2.47909,2.47909,29.0566
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7825,64,64,4954.00,0.669336,182.084,771.049,2517.54,140396,0.00000,64.8130,64.6653,2.35410,2.35410,26.4701
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7826,64,64,4953.00,0.698293,173.417,601.689,2605.45,104343,0.00000,64.6008,64.8504,2.14020,2.14020,27.9762
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7895,64,64,7240.00,0.723879,181.996,580.832,3114.11,105709,0.00000,64.8011,64.6049,2.00290,2.00290,25.9788
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7896,64,64,6296.00,0.721677,180.949,1453.32,1471.26,262977,0.00000,64.6639,64.7696,2.91080,2.91080,23.5920
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7897,64,64,6231.00,0.543869,183.144,645.994,2897.88,118310,0.00000,64.5777,64.7601,2.26619,2.26619,27.9480
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7898,64,64,5950.00,0.672271,184.897,382.473,3204.06,70718.3,0.00000,64.7773,64.8351,1.77965,1.77965,28.6353
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7899,64,64,6194.00,0.731149,185.899,717.748,2719.80,133429,0.00000,64.7170,64.8673,2.18883,2.18883,25.2064
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7901,64,64,4793.00,0.547384,183.532,831.385,2437.62,152586,0.00000,64.6384,64.4898,2.56387,2.56387,27.7820
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7903,64,65,6050.00,0.806963,186.657,805.989,2491.91,150443,0.00000,64.7628,65.0526,2.25582,2.25582,24.3866
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7904,64,64,5264.00,0.724673,185.125,433.753,3517.11,80298.6,0.00000,64.6800,64.9158,1.83786,1.83786,27.6233
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7904,49,78,1943.00,0.387961,185.125,12.8506,2208.70,2378.98,0.00000,50.4597,78.9776,0.259936,0.259936,34.4514
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,7905,64,65,6262.00,0.633225,184.424,815.817,2321.49,150457,0.00000,64.7873,64.9610,2.46090,2.46090,26.7788
