Source,Frame,origX,origY,origValue,Error,Noise,SNR,Background,Signal,Angle,X,Y,X SD,Y SD,Precision (nm)
Series 1.tif: x0 y0 w128 h128,12625,64,65,4423.00,0.760954,145.053,609.180,1582.38,88363.2,0.00000,64.5041,65.1975,2.27881,2.27881,32.2180
Series 1.tif: x0 y0 w128 h128,12629,64,65,4204.00,0.556631,147.817,118.654,2592.43,17539.1,0.00000,64.6591,66.1215,1.13776,1.13776,37.6555
Series 1.tif: x0 y0 w128 h128,12696,65,64,3697.00,0.585515,142.848,198.667,2354.38,28379.1,0.00000,65.1402,65.0737,1.47029,1.47029,37.6327
Series 1.tif: x0 y0 w128 h128,12702,64,65,3873.00,0.507004,152.132,70.7850,2786.28,10768.7,0.00000,65.3257,65.7321,0.918723,0.918723,39.8611
Series 1.tif: x0 y0 w128 h128,12718,59,73,2073.00,0.418785,126.585,26.0207,1790.25,3293.82,0.00000,58.9717,74.0342,0.349182,0.349182,32.5582
Series 1.tif: x0 y0 w128 h128,12786,64,65,3870.00,0.616054,148.750,363.102,2088.57,54011.7,0.00000,64.1649,65.4289,1.99960,1.99960,36.8672
Series 1.tif: x0 y0 w128 h128,12796,64,65,3494.00,0.478675,150.390,644.942,1554.10,96993.0,0.00000,64.6709,65.3071,2.78642,2.78642,38.3881
Series 1.tif: x0 y0 w128 h128,12789,64,65,4249.00,0.553297,150.877,472.180,1753.42,71241.4,0.00000,64.6076,65.0950,2.34468,2.34468,37.7033
Series 1.tif: x0 y0 w128 h128,12797,64,64,3984.00,0.624587,150.462,246.504,2098.89,37089.4,0.00000,64.4403,64.6747,1.74202,1.74202,39.2439
Series 1.tif: x0 y0 w128 h128,12801,64,65,4057.00,0.596107,149.635,293.507,2086.49,43919.1,0.00000,64.2251,65.0616,1.91389,1.91389,39.5414
Series 1.tif: x0 y0 w128 h128,12874,64,64,4205.00,0.628518,147.153,225.199,2376.81,33138.6,0.00000,64.4817,64.9614,1.55953,1.55953,36.9067
Series 1.tif: x0 y0 w128 h128,12872,64,65,3083.00,0.593278,150.708,777.590,1532.38,117189,0.00000,64.5739,65.5170,2.78140,2.78140,34.4233
Series 1.tif: x0 y0 w128 h128,12873,64,65,4618.00,0.690864,149.461,370.573,2073.25,55386.2,0.00000,64.7452,65.2897,1.96942,1.96942,35.7614
Series 1.tif: x0 y0 w128 h128,12875,64,65,4086.00,0.657930,149.342,172.311,2485.75,25733.2,0.00000,64.0084,65.1889,1.44301,1.44301,39.2243
Series 1.tif: x0 y0 w128 h128,12885,64,65,3574.00,0.547048,150.118,459.069,1890.67,68914.5,0.00000,64.3902,65.0572,2.17196,2.17196,35.2505
Series 1.tif: x0 y0 w128 h128,12876,64,65,3564.00,0.503439,149.334,648.975,1586.68,96914.1,0.00000,64.3410,65.1575,2.75044,2.75044,37.8075
Series 1.tif: x0 y0 w128 h128,12884,63,65,6601.00,0.804974,151.217,143.625,2566.37,21718.6,0.00000,63.3357,65.0421,0.939954,0.939954,27.5409
Series 1.tif: x0 y0 w128 h128,12886,63,64,6201.00,0.779050,151.660,262.529,2364.38,39815.1,0.00000,63.6243,64.7243,1.32874,1.32874,28.1883
Series 1.tif: x0 y0 w128 h128,12887,63,64,5645.00,0.718030,152.743,314.620,2094.50,48055.9,0.00000,63.8391,64.8395,1.53685,1.53685,29.6553
Series 1.tif: x0 y0 w128 h128,12955,64,65,4719.00,0.785421,136.457,201.930,2400.87,27554.8,0.00000,64.7278,65.5271,1.31016,1.31016,33.6406
Series 1.tif: x0 y0 w128 h128,12956,64,65,4648.00,0.647088,148.654,158.691,2665.97,23590.0,0.00000,64.6822,65.8897,1.30459,1.30459,36.8938
Series 1.tif: x0 y0 w128 h128,12957,64,65,4336.00,0.660913,147.203,160.321,2591.06,23599.7,0.00000,64.3189,65.5043,1.29110,1.29110,36.4267
Series 1.tif: x0 y0 w128 h128,12960,64,65,4549.00,0.673067,153.386,499.033,1791.41,76544.7,0.00000,64.4767,65.7411,2.40187,2.40187,37.2710
Series 1.tif: x0 y0 w128 h128,12958,64,65,4997.00,0.672523,150.367,359.708,2034.12,54088.3,0.00000,64.4590,65.1987,2.10225,2.10225,39.0203
Series 1.tif: x0 y0 w128 h128,12963,64,65,5192.00,0.700234,148.347,144.736,2371.20,21471.2,0.00000,64.3512,65.2169,1.22310,1.22310,36.2937
Series 1.tif: x0 y0 w128 h128,12961,64,65,3520.00,0.419864,148.402,619.881,1783.86,91991.4,0.00000,64.4630,64.8692,2.77940,2.77940,39.3811
Series 1.tif: x0 y0 w128 h128,12972,64,65,3999.00,0.703539,150.379,140.800,2455.32,21173.4,0.00000,64.5304,66.0398,1.23856,1.23856,37.1477
Series 1.tif: x0 y0 w128 h128,12973,64,65,3969.00,0.604612,148.781,575.826,1688.53,85672.2,0.00000,64.4010,65.7085,2.50679,2.50679,36.5215
Series 1.tif: x0 y0 w128 h128,13043,64,64,3689.00,0.597372,147.077,260.745,2361.06,38349.6,0.00000,64.1481,63.9352,1.74168,1.74168,38.3645
Series 1.tif: x0 y0 w128 h128,13050,64,64,4469.00,0.655753,150.800,193.578,2357.14,29191.5,0.00000,64.5803,64.6865,1.37125,1.37125,34.5828
Series 1.tif: x0 y0 w128 h128,13055,64,65,5276.00,0.678647,151.990,121.306,2578.06,18437.3,0.00000,64.5342,65.8279,0.959618,0.959618,30.7726
Series 1.tif: x0 y0 w128 h128,13058,64,65,5386.00,0.705870,151.093,187.465,2288.46,28324.6,0.00000,64.8497,65.2595,1.35469,1.35469,34.7256
Series 1.tif: x0 y0 w128 h128,13054,64,65,5581.00,0.789477,152.054,150.554,2554.58,22892.3,0.00000,64.5050,65.9445,0.995208,0.995208,28.3498
Series 1.tif: x0 y0 w128 h128,13059,64,66,5409.00,0.633404,145.882,136.953,2462.07,19979.0,0.00000,64.4690,66.2658,1.12363,1.12363,34.4719
Series 1.tif: x0 y0 w128 h128,13062,64,66,4474.00,0.642398,147.176,135.414,2478.63,19929.7,0.00000,65.0384,66.2781,1.19548,1.19548,36.9032
Series 1.tif: x0 y0 w128 h128,13053,64,65,5592.00,0.828567,145.205,273.952,2196.82,39779.3,0.00000,64.4003,65.1765,1.40858,1.40858,29.8561
Series 1.tif: x0 y0 w128 h128,13060,64,65,3883.00,0.524112,152.980,341.399,2014.03,52227.0,0.00000,64.7470,65.6468,1.97925,1.97925,37.2977
Series 1.tif: x0 y0 w128 h128,13129,65,65,5281.00,0.638944,149.027,47.8197,2622.69,7126.43,0.00000,65.3065,65.6063,0.641098,0.641098,35.1339
Series 1.tif: x0 y0 w128 h128,13128,65,65,4670.00,0.697744,135.107,152.539,2185.08,20609.1,0.00000,65.7441,65.1821,1.18196,1.18196,35.4172
Series 1.tif: x0 y0 w128 h128,13134,63,65,4124.00,0.469193,150.143,575.911,1810.06,86469.2,0.00000,64.0141,65.0150,2.55683,2.55683,37.1897
Series 1.tif: x0 y0 w128 h128,13142,64,65,4344.00,0.539053,148.761,81.0667,2641.52,12059.5,0.00000,65.0273,65.4110,0.981595,0.981595,39.9068
Series 1.tif: x0 y0 w128 h128,13131,57,72,2481.00,0.375988,149.725,31.8225,1959.17,4764.63,0.00000,57.0446,73.0112,0.311338,0.311338,25.2058
Series 1.tif: x0 y0 w128 h128,13148,64,65,4631.00,0.689275,151.337,106.308,2398.67,16088.4,0.00000,64.6507,65.3836,1.11234,1.11234,38.7434
Series 1.tif: x0 y0 w128 h128,13215,63,64,4417.00,0.546153,148.498,633.871,1692.75,94128.5,0.00000,63.9317,64.5947,2.43095,2.43095,33.4717
Series 1.tif: x0 y0 w128 h128,13229,65,64,3883.00,0.504359,151.760,569.054,1795.47,86359.7,0.00000,65.2053,64.3929,2.43501,2.43501,35.2885
Series 1.tif: x0 y0 w128 h128,13232,65,64,5520.00,0.609568,152.674,129.940,2942.73,19838.4,0.00000,65.9110,64.8427,1.01939,1.01939,31.4437
Series 1.tif: x0 y0 w128 h128,13231,65,65,5109.00,0.558311,148.602,116.654,2852.99,17335.1,0.00000,65.7853,65.4770,1.06439,1.06439,35.3473
Series 1.tif: x0 y0 w128 h128,13234,65,64,5239.00,0.761286,151.871,183.985,2787.15,27942.0,0.00000,65.5814,65.2014,1.03241,1.03241,26.3936
Series 1.tif: x0 y0 w128 h128,13235,65,64,5054.00,0.728490,152.100,125.865,2873.98,19144.0,0.00000,65.9866,65.1172,0.795183,0.795183,25.0729
Series 1.tif: x0 y0 w128 h128,13233,65,65,8005.00,0.818986,152.503,229.307,2635.67,34970.0,0.00000,65.7610,65.2343,1.00583,1.00583,22.8121
Series 1.tif: x0 y0 w128 h128,13313,64,65,3006.00,0.647399,148.182,446.307,1826.04,66134.6,0.00000,64.6759,65.4432,2.15139,2.15139,35.6409
Series 1.tif: x0 y0 w128 h128,13309,63,65,4380.00,0.570584,151.867,326.144,2210.03,49530.6,0.00000,64.0663,65.1515,1.97165,1.97165,38.2409
Series 1.tif: x0 y0 w128 h128,13312,64,65,4203.00,0.603504,150.540,270.734,2409.03,40756.2,0.00000,64.3687,65.6359,1.79222,1.79222,38.3796
Series 1.tif: x0 y0 w128 h128,13311,63,65,5096.00,0.617662,151.379,364.045,2130.29,55108.6,0.00000,63.8984,65.1056,1.94394,1.94394,35.4088
Series 1.tif: x0 y0 w128 h128,13314,64,65,3953.00,0.614737,148.744,110.208,2573.23,16392.8,0.00000,63.8163,65.3455,1.13486,1.13486,39.0652
Series 1.tif: x0 y0 w128 h128,13321,64,65,4286.00,0.585838,148.181,419.287,1854.45,62130.2,0.00000,64.4922,65.1533,2.26017,2.26017,39.0202
Series 1.tif: x0 y0 w128 h128,13406,65,65,3817.00,0.677792,148.062,191.577,2151.99,28365.2,0.00000,64.9251,65.1041,1.45730,1.45730,37.4595
Series 1.tif: x0 y0 w128 h128,13400,64,64,3835.00,0.569732,151.192,779.568,1478.55,117864,0.00000,64.8384,64.9102,2.87486,2.87486,35.6153
Series 1.tif: x0 y0 w128 h128,13475,64,64,4393.00,0.618432,148.610,281.369,2226.60,41814.1,0.00000,64.1163,64.6268,1.79297,1.79297,37.7700
Series 1.tif: x0 y0 w128 h128,13476,64,65,3763.00,0.715523,150.021,254.003,2256.35,38106.0,0.00000,63.8744,65.0176,1.49722,1.49722,32.7255
Series 1.tif: x0 y0 w128 h128,13489,64,65,4523.00,0.530953,150.469,57.6131,2608.92,8669.01,0.00000,64.9207,65.2327,0.784678,0.784678,38.3177
Series 1.tif: x0 y0 w128 h128,13487,57,70,2424.00,0.554411,150.487,19.4718,1848.99,2930.25,0.00000,57.0418,69.9506,0.410769,0.410769,39.7680
Series 1.tif: x0 y0 w128 h128,13569,64,64,3093.00,0.629137,148.711,312.090,2058.11,46411.0,0.00000,64.6006,64.9280,1.94925,1.94925,39.0678
Series 1.tif: x0 y0 w128 h128,13578,64,64,4388.00,0.716804,149.694,226.076,2158.37,33842.2,0.00000,64.0546,64.7713,1.58351,1.58351,37.1712
Series 1.tif: x0 y0 w128 h128,13577,64,65,4328.00,0.545425,148.925,226.704,2335.51,33762.0,0.00000,64.4866,65.3260,1.65907,1.65907,39.1650
Series 1.tif: x0 y0 w128 h128,13648,65,64,4525.00,0.638810,150.669,428.100,1774.52,64501.3,0.00000,65.0811,65.0849,2.19615,2.19615,37.0690
Series 1.tif: x0 y0 w128 h128,13652,64,64,5342.00,0.631894,150.063,141.444,2477.61,21225.4,0.00000,64.7505,64.7249,1.24482,1.24482,37.2877
Series 1.tif: x0 y0 w128 h128,13660,64,65,4319.00,0.607092,151.355,207.129,2206.16,31349.9,0.00000,64.6176,65.1842,1.53142,1.53142,37.4802
Series 1.tif: x0 y0 w128 h128,13655,64,65,2932.00,0.572988,146.352,359.371,1911.23,52594.7,0.00000,64.5617,65.2400,2.08192,2.08192,39.0658
Series 1.tif: x0 y0 w128 h128,13663,64,65,3260.00,0.612861,151.141,761.436,1266.44,115084,0.00000,64.5624,65.1635,2.83415,2.83415,35.5259
