midlineX,midlineY,NPCCytox,NPCCytoy,BSKx,BSKy,centralX,centralY,cenx,ceny
-40.1542176,-62.7024,29.8457824,-62.7024,-110.1542176,-62.7024,-60.1542176,-62.7024,-20.1542176,-62.7024
-40.3974176,-61.2608,29.6025824,-61.2608,-110.3974176,-61.2608,-60.3974176,-61.2608,-20.3974176,-61.2608
-40.6390176,-59.8192,29.3609824,-59.8192,-110.6390176,-59.8192,-60.6390176,-59.8192,-20.6390176,-59.8192
-40.8790176,-58.3776,29.1209824,-58.3776,-110.8790176,-58.3776,-60.8790176,-58.3776,-20.8790176,-58.3776
-41.1190176,-56.9376,28.8809824,-56.9376,-111.1190176,-56.9376,-61.1190176,-56.9376,-21.1190176,-56.9376
-41.3574176,-55.496,28.6425824,-55.496,-111.3574176,-55.496,-61.3574176,-55.496,-21.3574176,-55.496
-41.5942176,-54.0544,28.4057824,-54.0544,-111.5942176,-54.0544,-61.5942176,-54.0544,-21.5942176,-54.0544
-41.8294176,-52.6128,28.1705824,-52.6128,-111.8294176,-52.6128,-61.8294176,-52.6128,-21.8294176,-52.6128
-42.0646176,-51.1712,27.9353824,-51.1712,-112.0646176,-51.1712,-62.0646176,-51.1712,-22.0646176,-51.1712
-42.2982176,-49.7296,27.7017824,-49.7296,-112.2982176,-49.7296,-62.2982176,-49.7296,-22.2982176,-49.7296
-42.5302176,-48.288,27.4697824,-48.288,-112.5302176,-48.288,-62.5302176,-48.288,-22.5302176,-48.288
-42.7606176,-46.8464,27.2393824,-46.8464,-112.7606176,-46.8464,-62.7606176,-46.8464,-22.7606176,-46.8464
-42.9910176,-45.4048,27.0089824,-45.4048,-112.9910176,-45.4048,-62.9910176,-45.4048,-22.9910176,-45.4048
-43.2198176,-43.9632,26.7801824,-43.9632,-113.2198176,-43.9632,-63.2198176,-43.9632,-23.2198176,-43.9632
-43.4470176,-42.5232,26.5529824,-42.5232,-113.4470176,-42.5232,-63.4470176,-42.5232,-23.4470176,-42.5232
-43.6726176,-41.0816,26.3273824,-41.0816,-113.6726176,-41.0816,-63.6726176,-41.0816,-23.6726176,-41.0816
-43.8982176,-39.64,26.1017824,-39.64,-113.8982176,-39.64,-63.8982176,-39.64,-23.8982176,-39.64
-44.1222176,-38.1984,25.8777824,-38.1984,-114.1222176,-38.1984,-64.1222176,-38.1984,-24.1222176,-38.1984
-44.3446176,-36.7568,25.6553824,-36.7568,-114.3446176,-36.7568,-64.3446176,-36.7568,-24.3446176,-36.7568
-44.5670176,-35.3152,25.4329824,-35.3152,-114.5670176,-35.3152,-64.5670176,-35.3152,-24.5670176,-35.3152
-44.7862176,-33.8736,25.2137824,-33.8736,-114.7862176,-33.8736,-64.7862176,-33.8736,-24.7862176,-33.8736
-45.0054176,-32.432,24.9945824,-32.432,-115.0054176,-32.432,-65.0054176,-32.432,-25.0054176,-32.432
-45.2230176,-30.9904,24.7769824,-30.9904,-115.2230176,-30.9904,-65.2230176,-30.9904,-25.2230176,-30.9904
-45.4406176,-29.5488,24.5593824,-29.5488,-115.4406176,-29.5488,-65.4406176,-29.5488,-25.4406176,-29.5488
-45.6566176,-28.1088,24.3433824,-28.1088,-115.6566176,-28.1088,-65.6566176,-28.1088,-25.6566176,-28.1088
-45.8710176,-26.6672,24.1289824,-26.6672,-115.8710176,-26.6672,-65.8710176,-26.6672,-25.8710176,-26.6672
-46.0838176,-25.2256,23.9161824,-25.2256,-116.0838176,-25.2256,-66.0838176,-25.2256,-26.0838176,-25.2256
-46.2950176,-23.784,23.7049824,-23.784,-116.2950176,-23.784,-66.2950176,-23.784,-26.2950176,-23.784
-46.5062176,-22.3424,23.4937824,-22.3424,-116.5062176,-22.3424,-66.5062176,-22.3424,-26.5062176,-22.3424
-46.7158176,-20.9008,23.2841824,-20.9008,-116.7158176,-20.9008,-66.7158176,-20.9008,-26.7158176,-20.9008
-46.9238176,-19.4592,23.0761824,-19.4592,-116.9238176,-19.4592,-66.9238176,-19.4592,-26.9238176,-19.4592
-47.1318176,-18.0176,22.8681824,-18.0176,-117.1318176,-18.0176,-67.1318176,-18.0176,-27.1318176,-18.0176
-47.3382176,-16.576,22.6617824,-16.576,-117.3382176,-16.576,-67.3382176,-16.576,-27.3382176,-16.576
-47.5430176,-15.1344,22.4569824,-15.1344,-117.5430176,-15.1344,-67.5430176,-15.1344,-27.5430176,-15.1344
-47.7462176,-13.6944,22.2537824,-13.6944,-117.7462176,-13.6944,-67.7462176,-13.6944,-27.7462176,-13.6944
-47.9478176,-12.2528,22.0521824,-12.2528,-117.9478176,-12.2528,-67.9478176,-12.2528,-27.9478176,-12.2528
-48.1494176,-10.8112,21.8505824,-10.8112,-118.1494176,-10.8112,-68.1494176,-10.8112,-28.1494176,-10.8112
-48.3494176,-9.3696,21.6505824,-9.3696,-118.3494176,-9.3696,-68.3494176,-9.3696,-28.3494176,-9.3696
-48.5494176,-7.928,21.4505824,-7.928,-118.5494176,-7.928,-68.5494176,-7.928,-28.5494176,-7.928
-48.7462176,-6.4864,21.2537824,-6.4864,-118.7462176,-6.4864,-68.7462176,-6.4864,-28.7462176,-6.4864
-48.9430176,-5.0448,21.0569824,-5.0448,-118.9430176,-5.0448,-68.9430176,-5.0448,-28.9430176,-5.0448
-49.1382176,-3.6032,20.8617824,-3.6032,-119.1382176,-3.6032,-69.1382176,-3.6032,-29.1382176,-3.6032
-49.3318176,-2.1616,20.6681824,-2.1616,-119.3318176,-2.1616,-69.3318176,-2.1616,-29.3318176,-2.1616
-49.5254176,-0.72,20.4745824,-0.72,-119.5254176,-0.72,-69.5254176,-0.72,-29.5254176,-0.72
-49.7174176,0.72,20.2825824,0.72,-119.7174176,0.72,-69.7174176,0.72,-29.7174176,0.72
-49.9078176,2.1616,20.0921824,2.1616,-119.9078176,2.1616,-69.9078176,2.1616,-29.9078176,2.1616
-50.0966176,3.6032,19.9033824,3.6032,-120.0966176,3.6032,-70.0966176,3.6032,-30.0966176,3.6032
-50.2854176,5.0448,19.7145824,5.0448,-120.2854176,5.0448,-70.2854176,5.0448,-30.2854176,5.0448
-50.4726176,6.4864,19.5273824,6.4864,-120.4726176,6.4864,-70.4726176,6.4864,-30.4726176,6.4864
-50.6582176,7.928,19.3417824,7.928,-120.6582176,7.928,-70.6582176,7.928,-30.6582176,7.928
-50.8422176,9.3696,19.1577824,9.3696,-120.8422176,9.3696,-70.8422176,9.3696,-30.8422176,9.3696
-51.0262176,10.8112,18.9737824,10.8112,-121.0262176,10.8112,-71.0262176,10.8112,-31.0262176,10.8112
-51.2086176,12.2528,18.7913824,12.2528,-121.2086176,12.2528,-71.2086176,12.2528,-31.2086176,12.2528
-51.3894176,13.6944,18.6105824,13.6944,-121.3894176,13.6944,-71.3894176,13.6944,-31.3894176,13.6944
-51.5686176,15.1344,18.4313824,15.1344,-121.5686176,15.1344,-71.5686176,15.1344,-31.5686176,15.1344
-51.7478176,16.576,18.2521824,16.576,-121.7478176,16.576,-71.7478176,16.576,-31.7478176,16.576
-51.9254176,18.0176,18.0745824,18.0176,-121.9254176,18.0176,-71.9254176,18.0176,-31.9254176,18.0176
-52.1014176,19.4592,17.8985824,19.4592,-122.1014176,19.4592,-72.1014176,19.4592,-32.1014176,19.4592
-52.2758176,20.9008,17.7241824,20.9008,-122.2758176,20.9008,-72.2758176,20.9008,-32.2758176,20.9008
-52.4502176,22.3424,17.5497824,22.3424,-122.4502176,22.3424,-72.4502176,22.3424,-32.4502176,22.3424
-52.6230176,23.784,17.3769824,23.784,-122.6230176,23.784,-72.6230176,23.784,-32.6230176,23.784
-52.7942176,25.2256,17.2057824,25.2256,-122.7942176,25.2256,-72.7942176,25.2256,-32.7942176,25.2256
-52.9654176,26.6672,17.0345824,26.6672,-122.9654176,26.6672,-72.9654176,26.6672,-32.9654176,26.6672
-53.1334176,28.1088,16.8665824,28.1088,-123.1334176,28.1088,-73.1334176,28.1088,-33.1334176,28.1088
-53.3014176,29.5488,16.6985824,29.5488,-123.3014176,29.5488,-73.3014176,29.5488,-33.3014176,29.5488
-53.4678176,30.9904,16.5321824,30.9904,-123.4678176,30.9904,-73.4678176,30.9904,-33.4678176,30.9904
-53.6342176,32.432,16.3657824,32.432,-123.6342176,32.432,-73.6342176,32.432,-33.6342176,32.432
-53.7990176,33.8736,16.2009824,33.8736,-123.7990176,33.8736,-73.7990176,33.8736,-33.7990176,33.8736
-53.9606176,35.3152,16.0393824,35.3152,-123.9606176,35.3152,-73.9606176,35.3152,-33.9606176,35.3152
-54.1238176,36.7568,15.8761824,36.7568,-124.1238176,36.7568,-74.1238176,36.7568,-34.1238176,36.7568
-54.2838176,38.1984,15.7161824,38.1984,-124.2838176,38.1984,-74.2838176,38.1984,-34.2838176,38.1984
-54.4438176,39.64,15.5561824,39.64,-124.4438176,39.64,-74.4438176,39.64,-34.4438176,39.64
-54.6022176,41.0816,15.3977824,41.0816,-124.6022176,41.0816,-74.6022176,41.0816,-34.6022176,41.0816
-54.7590176,42.5232,15.2409824,42.5232,-124.7590176,42.5232,-74.7590176,42.5232,-34.7590176,42.5232
-54.9158176,43.9632,15.0841824,43.9632,-124.9158176,43.9632,-74.9158176,43.9632,-34.9158176,43.9632
-55.0694176,45.4048,14.9305824,45.4048,-125.0694176,45.4048,-75.0694176,45.4048,-35.0694176,45.4048
-55.2230176,46.8464,14.7769824,46.8464,-125.2230176,46.8464,-75.2230176,46.8464,-35.2230176,46.8464
-55.3766176,48.288,14.6233824,48.288,-125.3766176,48.288,-75.3766176,48.288,-35.3766176,48.288
-55.5270176,49.7296,14.4729824,49.7296,-125.5270176,49.7296,-75.5270176,49.7296,-35.5270176,49.7296
-55.6774176,51.1712,14.3225824,51.1712,-125.6774176,51.1712,-75.6774176,51.1712,-35.6774176,51.1712
-55.8262176,52.6128,14.1737824,52.6128,-125.8262176,52.6128,-75.8262176,52.6128,-35.8262176,52.6128
-55.9734176,54.0544,14.0265824,54.0544,-125.9734176,54.0544,-75.9734176,54.0544,-35.9734176,54.0544
-56.1206176,55.496,13.8793824,55.496,-126.1206176,55.496,-76.1206176,55.496,-36.1206176,55.496
-56.2662176,56.9376,13.7337824,56.9376,-126.2662176,56.9376,-76.2662176,56.9376,-36.2662176,56.9376
-56.4102176,58.3776,13.5897824,58.3776,-126.4102176,58.3776,-76.4102176,58.3776,-36.4102176,58.3776
-56.5526176,59.8192,13.4473824,59.8192,-126.5526176,59.8192,-76.5526176,59.8192,-36.5526176,59.8192
-56.6950176,61.2608,13.3049824,61.2608,-126.6950176,61.2608,-76.6950176,61.2608,-36.6950176,61.2608
-56.8358176,62.7024,13.1641824,62.7024,-126.8358176,62.7024,-76.8358176,62.7024,-36.8358176,62.7024
-56.9750176,64.144,13.0249824,64.144,-126.9750176,64.144,-76.9750176,64.144,-36.9750176,64.144
-57.1126176,65.5856,12.8873824,65.5856,-127.1126176,65.5856,-77.1126176,65.5856,-37.1126176,65.5856
-57.2502176,67.0272,12.7497824,67.0272,-127.2502176,67.0272,-77.2502176,67.0272,-37.2502176,67.0272
-57.3846176,68.4688,12.6153824,68.4688,-127.3846176,68.4688,-77.3846176,68.4688,-37.3846176,68.4688
-57.5190176,69.9104,12.4809824,69.9104,-127.5190176,69.9104,-77.5190176,69.9104,-37.5190176,69.9104
-57.6534176,71.352,12.3465824,71.352,-127.6534176,71.352,-77.6534176,71.352,-37.6534176,71.352
-57.7846176,72.792,12.2153824,72.792,-127.7846176,72.792,-77.7846176,72.792,-37.7846176,72.792
-57.9158176,74.2336,12.0841824,74.2336,-127.9158176,74.2336,-77.9158176,74.2336,-37.9158176,74.2336
-58.0454176,75.6752,11.9545824,75.6752,-128.0454176,75.6752,-78.0454176,75.6752,-38.0454176,75.6752
-58.1750176,77.1168,11.8249824,77.1168,-128.1750176,77.1168,-78.1750176,77.1168,-38.1750176,77.1168
-58.3030176,78.5584,11.6969824,78.5584,-128.3030176,78.5584,-78.3030176,78.5584,-38.3030176,78.5584
-58.4278176,80,11.5721824,80,-128.4278176,80,-78.4278176,80,-38.4278176,80
-58.5542176,81.4416,11.4457824,81.4416,-128.5542176,81.4416,-78.5542176,81.4416,-38.5542176,81.4416
-58.6774176,82.8832,11.3225824,82.8832,-128.6774176,82.8832,-78.6774176,82.8832,-38.6774176,82.8832
-58.8006176,84.3248,11.1993824,84.3248,-128.8006176,84.3248,-78.8006176,84.3248,-38.8006176,84.3248
-58.9222176,85.7664,11.0777824,85.7664,-128.9222176,85.7664,-78.9222176,85.7664,-38.9222176,85.7664
-59.0422176,87.208,10.9577824,87.208,-129.0422176,87.208,-79.0422176,87.208,-39.0422176,87.208
-59.1606176,88.648,10.8393824,88.648,-129.1606176,88.648,-79.1606176,88.648,-39.1606176,88.648
-59.2790176,90.0896,10.7209824,90.0896,-129.2790176,90.0896,-79.2790176,90.0896,-39.2790176,90.0896
-59.3958176,91.5312,10.6041824,91.5312,-129.3958176,91.5312,-79.3958176,91.5312,-39.3958176,91.5312
-59.5110176,92.9728,10.4889824,92.9728,-129.5110176,92.9728,-79.5110176,92.9728,-39.5110176,92.9728
-59.6246176,94.4144,10.3753824,94.4144,-129.6246176,94.4144,-79.6246176,94.4144,-39.6246176,94.4144
-59.7382176,95.856,10.2617824,95.856,-129.7382176,95.856,-79.7382176,95.856,-39.7382176,95.856
-59.8502176,97.2976,10.1497824,97.2976,-129.8502176,97.2976,-79.8502176,97.2976,-39.8502176,97.2976
-59.9606176,98.7392,10.0393824,98.7392,-129.9606176,98.7392,-79.9606176,98.7392,-39.9606176,98.7392
-60.0710176,100.1808,9.9289824,100.1808,-130.0710176,100.1808,-80.0710176,100.1808,-40.0710176,100.1808
-60.1798176,101.6224,9.8201824,101.6224,-130.1798176,101.6224,-80.1798176,101.6224,-40.1798176,101.6224
-60.2870176,103.0624,9.7129824,103.0624,-130.2870176,103.0624,-80.2870176,103.0624,-40.2870176,103.0624
-60.3926176,104.504,9.6073824,104.504,-130.3926176,104.504,-80.3926176,104.504,-40.3926176,104.504
-60.4966176,105.9456,9.5033824,105.9456,-130.4966176,105.9456,-80.4966176,105.9456,-40.4966176,105.9456
-60.6006176,107.3872,9.3993824,107.3872,-130.6006176,107.3872,-80.6006176,107.3872,-40.6006176,107.3872
-60.7030176,108.8288,9.2969824,108.8288,-130.7030176,108.8288,-80.7030176,108.8288,-40.7030176,108.8288
-60.8038176,110.2704,9.1961824,110.2704,-130.8038176,110.2704,-80.8038176,110.2704,-40.8038176,110.2704
-60.9046176,111.712,9.0953824,111.712,-130.9046176,111.712,-80.9046176,111.712,-40.9046176,111.712
-61.0038176,113.1536,8.9961824,113.1536,-131.0038176,113.1536,-81.0038176,113.1536,-41.0038176,113.1536
-61.1014176,114.5952,8.8985824,114.5952,-131.1014176,114.5952,-81.1014176,114.5952,-41.1014176,114.5952
-61.1974176,116.0368,8.8025824,116.0368,-131.1974176,116.0368,-81.1974176,116.0368,-41.1974176,116.0368
-61.2918176,117.4768,8.7081824,117.4768,-131.2918176,117.4768,-81.2918176,117.4768,-41.2918176,117.4768
-61.3862176,118.9184,8.6137824,118.9184,-131.3862176,118.9184,-81.3862176,118.9184,-41.3862176,118.9184
-61.4790176,120.36,8.5209824,120.36,-131.4790176,120.36,-81.4790176,120.36,-41.4790176,120.36
-61.5718176,121.8016,8.4281824,121.8016,-131.5718176,121.8016,-81.5718176,121.8016,-41.5718176,121.8016
-61.6614176,123.2432,8.3385824,123.2432,-131.6614176,123.2432,-81.6614176,123.2432,-41.6614176,123.2432
-61.7510176,124.6848,8.2489824,124.6848,-131.7510176,124.6848,-81.7510176,124.6848,-41.7510176,124.6848
-61.8390176,126.1264,8.1609824,126.1264,-131.8390176,126.1264,-81.8390176,126.1264,-41.8390176,126.1264
-61.9254176,127.568,8.0745824,127.568,-131.9254176,127.568,-81.9254176,127.568,-41.9254176,127.568
-62.0118176,129.0096,7.9881824,129.0096,-132.0118176,129.0096,-82.0118176,129.0096,-42.0118176,129.0096
-62.0966176,130.4512,7.9033824,130.4512,-132.0966176,130.4512,-82.0966176,130.4512,-42.0966176,130.4512
-62.1798176,131.8912,7.8201824,131.8912,-132.1798176,131.8912,-82.1798176,131.8912,-42.1798176,131.8912
-62.2614176,133.3328,7.7385824,133.3328,-132.2614176,133.3328,-82.2614176,133.3328,-42.2614176,133.3328
-62.3430176,134.7744,7.6569824,134.7744,-132.3430176,134.7744,-82.3430176,134.7744,-42.3430176,134.7744
-62.4230176,136.216,7.5769824,136.216,-132.4230176,136.216,-82.4230176,136.216,-42.4230176,136.216
-62.5014176,137.6576,7.4985824,137.6576,-132.5014176,137.6576,-82.5014176,137.6576,-42.5014176,137.6576
-62.5782176,139.0992,7.4217824,139.0992,-132.5782176,139.0992,-82.5782176,139.0992,-42.5782176,139.0992
-62.6550176,140.5408,7.3449824,140.5408,-132.6550176,140.5408,-82.6550176,140.5408,-42.6550176,140.5408
-62.7302176,141.9824,7.2697824,141.9824,-132.7302176,141.9824,-82.7302176,141.9824,-42.7302176,141.9824
-62.8038176,143.424,7.1961824,143.424,-132.8038176,143.424,-82.8038176,143.424,-42.8038176,143.424
-62.8758176,144.8656,7.1241824,144.8656,-132.8758176,144.8656,-82.8758176,144.8656,-42.8758176,144.8656
-62.9478176,146.3056,7.0521824,146.3056,-132.9478176,146.3056,-82.9478176,146.3056,-42.9478176,146.3056
-63.0182176,147.7472,6.9817824,147.7472,-133.0182176,147.7472,-83.0182176,147.7472,-43.0182176,147.7472
-63.0870176,149.1888,6.9129824,149.1888,-133.0870176,149.1888,-83.0870176,149.1888,-43.0870176,149.1888
-63.1558176,150.6304,6.8441824,150.6304,-133.1558176,150.6304,-83.1558176,150.6304,-43.1558176,150.6304
-63.2214176,152.072,6.7785824,152.072,-133.2214176,152.072,-83.2214176,152.072,-43.2214176,152.072
-63.2870176,153.5136,6.7129824,153.5136,-133.2870176,153.5136,-83.2870176,153.5136,-43.2870176,153.5136
-63.3510176,154.9552,6.6489824,154.9552,-133.3510176,154.9552,-83.3510176,154.9552,-43.3510176,154.9552
-63.4150176,156.3968,6.5849824,156.3968,-133.4150176,156.3968,-83.4150176,156.3968,-43.4150176,156.3968
-63.4774176,157.8384,6.5225824,157.8384,-133.4774176,157.8384,-83.4774176,157.8384,-43.4774176,157.8384
-63.5366176,159.28,6.4633824,159.28,-133.5366176,159.28,-83.5366176,159.28,-43.5366176,159.28
-63.5974176,160.72,6.4025824,160.72,-133.5974176,160.72,-83.5974176,160.72,-43.5974176,160.72
-63.6550176,162.1616,6.3449824,162.1616,-133.6550176,162.1616,-83.6550176,162.1616,-43.6550176,162.1616
-63.7126176,163.6032,6.2873824,163.6032,-133.7126176,163.6032,-83.7126176,163.6032,-43.7126176,163.6032
-63.7686176,165.0448,6.2313824,165.0448,-133.7686176,165.0448,-83.7686176,165.0448,-43.7686176,165.0448
-63.8230176,166.4864,6.1769824,166.4864,-133.8230176,166.4864,-83.8230176,166.4864,-43.8230176,166.4864
-63.8774176,167.928,6.1225824,167.928,-133.8774176,167.928,-83.8774176,167.928,-43.8774176,167.928
-63.9286176,169.3696,6.0713824,169.3696,-133.9286176,169.3696,-83.9286176,169.3696,-43.9286176,169.3696
-63.9798176,170.8112,6.0201824,170.8112,-133.9798176,170.8112,-83.9798176,170.8112,-43.9798176,170.8112
-64.0310176,172.2528,5.9689824,172.2528,-134.0310176,172.2528,-84.0310176,172.2528,-44.0310176,172.2528
-64.0790176,173.6944,5.9209824,173.6944,-134.0790176,173.6944,-84.0790176,173.6944,-44.0790176,173.6944
-64.1270176,175.1344,5.8729824,175.1344,-134.1270176,175.1344,-84.1270176,175.1344,-44.1270176,175.1344
-64.1734176,176.576,5.8265824,176.576,-134.1734176,176.576,-84.1734176,176.576,-44.1734176,176.576
-64.2182176,178.0176,5.7817824,178.0176,-134.2182176,178.0176,-84.2182176,178.0176,-44.2182176,178.0176
-64.2630176,179.4592,5.7369824,179.4592,-134.2630176,179.4592,-84.2630176,179.4592,-44.2630176,179.4592
-64.3062176,180.9008,5.6937824,180.9008,-134.3062176,180.9008,-84.3062176,180.9008,-44.3062176,180.9008
-64.3478176,182.3424,5.6521824,182.3424,-134.3478176,182.3424,-84.3478176,182.3424,-44.3478176,182.3424
-64.3878176,183.784,5.6121824,183.784,-134.3878176,183.784,-84.3878176,183.784,-44.3878176,183.784
-64.4262176,185.2256,5.5737824,185.2256,-134.4262176,185.2256,-84.4262176,185.2256,-44.4262176,185.2256
-64.4646176,186.6672,5.5353824,186.6672,-134.4646176,186.6672,-84.4646176,186.6672,-44.4646176,186.6672
-64.5014176,188.1088,5.4985824,188.1088,-134.5014176,188.1088,-84.5014176,188.1088,-44.5014176,188.1088
-64.5382176,189.5488,5.4617824,189.5488,-134.5382176,189.5488,-84.5382176,189.5488,-44.5382176,189.5488
-64.5718176,190.9904,5.4281824,190.9904,-134.5718176,190.9904,-84.5718176,190.9904,-44.5718176,190.9904
-64.6054176,192.432,5.3945824,192.432,-134.6054176,192.432,-84.6054176,192.432,-44.6054176,192.432
-64.6374176,193.8736,5.3625824,193.8736,-134.6374176,193.8736,-84.6374176,193.8736,-44.6374176,193.8736
-64.6694176,195.3152,5.3305824,195.3152,-134.6694176,195.3152,-84.6694176,195.3152,-44.6694176,195.3152
-64.6982176,196.7568,5.3017824,196.7568,-134.6982176,196.7568,-84.6982176,196.7568,-44.6982176,196.7568
-64.7270176,198.1984,5.2729824,198.1984,-134.7270176,198.1984,-84.7270176,198.1984,-44.7270176,198.1984
-64.7542176,199.64,5.2457824,199.64,-134.7542176,199.64,-84.7542176,199.64,-44.7542176,199.64
-64.7814176,201.0816,5.2185824,201.0816,-134.7814176,201.0816,-84.7814176,201.0816,-44.7814176,201.0816
-64.8054176,202.5232,5.1945824,202.5232,-134.8054176,202.5232,-84.8054176,202.5232,-44.8054176,202.5232
-64.8294176,203.9632,5.1705824,203.9632,-134.8294176,203.9632,-84.8294176,203.9632,-44.8294176,203.9632
-64.8518176,205.4048,5.1481824,205.4048,-134.8518176,205.4048,-84.8518176,205.4048,-44.8518176,205.4048
-64.8742176,206.8464,5.1257824,206.8464,-134.8742176,206.8464,-84.8742176,206.8464,-44.8742176,206.8464
-64.8934176,208.288,5.1065824,208.288,-134.8934176,208.288,-84.8934176,208.288,-44.8934176,208.288
-64.9126176,209.7296,5.0873824,209.7296,-134.9126176,209.7296,-84.9126176,209.7296,-44.9126176,209.7296
-64.9302176,211.1712,5.0697824,211.1712,-134.9302176,211.1712,-84.9302176,211.1712,-44.9302176,211.1712
-64.9478176,212.6128,5.0521824,212.6128,-134.9478176,212.6128,-84.9478176,212.6128,-44.9478176,212.6128
-64.9622176,214.0544,5.0377824,214.0544,-134.9622176,214.0544,-84.9622176,214.0544,-44.9622176,214.0544
-64.9766176,215.496,5.0233824,215.496,-134.9766176,215.496,-84.9766176,215.496,-44.9766176,215.496
-64.9894176,216.9376,5.0105824,216.9376,-134.9894176,216.9376,-84.9894176,216.9376,-44.9894176,216.9376
-65.0022176,218.3776,4.9977824,218.3776,-135.0022176,218.3776,-85.0022176,218.3776,-45.0022176,218.3776
-65.0134176,219.8192,4.9865824,219.8192,-135.0134176,219.8192,-85.0134176,219.8192,-45.0134176,219.8192
-65.0230176,221.2608,4.9769824,221.2608,-135.0230176,221.2608,-85.0230176,221.2608,-45.0230176,221.2608
-65.0310176,222.7024,4.9689824,222.7024,-135.0310176,222.7024,-85.0310176,222.7024,-45.0310176,222.7024
-65.0374176,224.144,4.9625824,224.144,-135.0374176,224.144,-85.0374176,224.144,-45.0374176,224.144
-65.0438176,225.5856,4.9561824,225.5856,-135.0438176,225.5856,-85.0438176,225.5856,-45.0438176,225.5856
-65.0486176,227.0272,4.9513824,227.0272,-135.0486176,227.0272,-85.0486176,227.0272,-45.0486176,227.0272
-65.0518176,228.4688,4.9481824,228.4688,-135.0518176,228.4688,-85.0518176,228.4688,-45.0518176,228.4688
-65.0550176,229.9104,4.9449824,229.9104,-135.0550176,229.9104,-85.0550176,229.9104,-45.0550176,229.9104
-65.0550176,231.352,4.9449824,231.352,-135.0550176,231.352,-85.0550176,231.352,-45.0550176,231.352
-65.0550176,232.792,4.9449824,232.792,-135.0550176,232.792,-85.0550176,232.792,-45.0550176,232.792
-65.0550176,234.2336,4.9449824,234.2336,-135.0550176,234.2336,-85.0550176,234.2336,-45.0550176,234.2336
-65.0518176,235.6752,4.9481824,235.6752,-135.0518176,235.6752,-85.0518176,235.6752,-45.0518176,235.6752
-65.0486176,237.1168,4.9513824,237.1168,-135.0486176,237.1168,-85.0486176,237.1168,-45.0486176,237.1168
-65.0438176,238.5584,4.9561824,238.5584,-135.0438176,238.5584,-85.0438176,238.5584,-45.0438176,238.5584
-65.0374176,240,4.9625824,240,-135.0374176,240,-85.0374176,240,-45.0374176,240
-65.0310176,241.4416,4.9689824,241.4416,-135.0310176,241.4416,-85.0310176,241.4416,-45.0310176,241.4416
-65.0230176,242.8832,4.9769824,242.8832,-135.0230176,242.8832,-85.0230176,242.8832,-45.0230176,242.8832
-65.0134176,244.3248,4.9865824,244.3248,-135.0134176,244.3248,-85.0134176,244.3248,-45.0134176,244.3248
-65.0022176,245.7664,4.9977824,245.7664,-135.0022176,245.7664,-85.0022176,245.7664,-45.0022176,245.7664
-64.9894176,247.208,5.0105824,247.208,-134.9894176,247.208,-84.9894176,247.208,-44.9894176,247.208
-64.9766176,248.648,5.0233824,248.648,-134.9766176,248.648,-84.9766176,248.648,-44.9766176,248.648
-64.9622176,250.0896,5.0377824,250.0896,-134.9622176,250.0896,-84.9622176,250.0896,-44.9622176,250.0896
-64.9478176,251.5312,5.0521824,251.5312,-134.9478176,251.5312,-84.9478176,251.5312,-44.9478176,251.5312
-64.9302176,252.9728,5.0697824,252.9728,-134.9302176,252.9728,-84.9302176,252.9728,-44.9302176,252.9728
-64.9126176,254.4144,5.0873824,254.4144,-134.9126176,254.4144,-84.9126176,254.4144,-44.9126176,254.4144
-64.8934176,255.856,5.1065824,255.856,-134.8934176,255.856,-84.8934176,255.856,-44.8934176,255.856
-64.8742176,257.2976,5.1257824,257.2976,-134.8742176,257.2976,-84.8742176,257.2976,-44.8742176,257.2976
-64.8518176,258.7392,5.1481824,258.7392,-134.8518176,258.7392,-84.8518176,258.7392,-44.8518176,258.7392
-64.8294176,260.1808,5.1705824,260.1808,-134.8294176,260.1808,-84.8294176,260.1808,-44.8294176,260.1808
-64.8054176,261.6224,5.1945824,261.6224,-134.8054176,261.6224,-84.8054176,261.6224,-44.8054176,261.6224
-64.7798176,263.0624,5.2201824,263.0624,-134.7798176,263.0624,-84.7798176,263.0624,-44.7798176,263.0624
-64.7542176,264.504,5.2457824,264.504,-134.7542176,264.504,-84.7542176,264.504,-44.7542176,264.504
-64.7270176,265.9456,5.2729824,265.9456,-134.7270176,265.9456,-84.7270176,265.9456,-44.7270176,265.9456
-64.6982176,267.3872,5.3017824,267.3872,-134.6982176,267.3872,-84.6982176,267.3872,-44.6982176,267.3872
-64.6678176,268.8288,5.3321824,268.8288,-134.6678176,268.8288,-84.6678176,268.8288,-44.6678176,268.8288
-64.6374176,270.2704,5.3625824,270.2704,-134.6374176,270.2704,-84.6374176,270.2704,-44.6374176,270.2704
-64.6054176,271.712,5.3945824,271.712,-134.6054176,271.712,-84.6054176,271.712,-44.6054176,271.712
-64.5718176,273.1536,5.4281824,273.1536,-134.5718176,273.1536,-84.5718176,273.1536,-44.5718176,273.1536
-64.5382176,274.5952,5.4617824,274.5952,-134.5382176,274.5952,-84.5382176,274.5952,-44.5382176,274.5952
-64.5014176,276.0368,5.4985824,276.0368,-134.5014176,276.0368,-84.5014176,276.0368,-44.5014176,276.0368
-64.4646176,277.4768,5.5353824,277.4768,-134.4646176,277.4768,-84.4646176,277.4768,-44.4646176,277.4768
