Source,Frame,origX,origY,origValue,Error,Noise,SNR,Background,Signal,Angle,X,Y,X SD,Y SD,Precision (nm)
Series 1.tif: x0 y0 w128 h128,2442,64,65,6284.00,0.672807,129.623,555.307,2965.22,71980.4,0.00000,64.5225,65.2673,1.91430,1.91430,29.6035
Series 1.tif: x0 y0 w128 h128,2437,64,65,6006.00,0.672147,131.815,568.696,3242.47,74962.7,0.00000,64.5383,65.3059,1.76185,1.76185,26.5950
Series 1.tif: x0 y0 w128 h128,2441,64,65,5839.00,0.622716,127.843,830.725,2519.11,106202,0.00000,64.3674,65.0357,2.27390,2.27390,28.7736
Series 1.tif: x0 y0 w128 h128,2439,64,64,5684.00,0.738657,131.953,381.201,3586.82,50300.6,0.00000,64.5592,65.1450,1.57719,1.57719,29.3490
Series 1.tif: x0 y0 w128 h128,2447,64,64,6785.00,0.609737,131.015,243.057,3603.88,31844.3,0.00000,64.2757,64.7829,1.30202,1.30202,30.7711
Series 1.tif: x0 y0 w128 h128,2444,63,64,5116.00,0.682423,133.512,298.873,3290.56,39903.3,0.00000,64.1932,64.9387,1.48246,1.48246,31.2100
Series 1.tif: x0 y0 w128 h128,2436,64,64,7939.00,0.696144,131.568,750.532,3184.26,98746.2,0.00000,64.0729,64.9233,1.95880,1.95880,25.6402
Series 1.tif: x0 y0 w128 h128,2445,64,64,7584.00,0.705471,130.312,367.219,3201.04,47853.1,0.00000,64.4603,64.8943,1.51077,1.51077,28.8023
Series 1.tif: x0 y0 w128 h128,2446,64,64,7425.00,0.758527,129.085,554.073,2858.74,71522.4,0.00000,64.3093,64.7651,1.81151,1.81151,28.0297
Series 1.tif: x0 y0 w128 h128,2450,64,64,7651.00,0.762033,130.001,285.021,3313.18,37053.0,0.00000,64.8845,64.3759,1.20616,1.20616,26.2352
Series 1.tif: x0 y0 w128 h128,2443,64,64,5733.00,0.677269,128.027,870.716,2504.69,111475,0.00000,64.2592,64.9739,2.18757,2.18757,26.9272
Series 1.tif: x0 y0 w128 h128,2448,64,64,7620.00,0.768687,132.912,151.860,3814.26,20184.0,0.00000,64.8273,64.6057,0.886977,0.886977,26.8042
Series 1.tif: x0 y0 w128 h128,2449,64,64,8113.00,0.792570,129.706,270.805,3624.65,35125.2,0.00000,64.7327,64.7355,1.03645,1.03645,23.2249
Series 1.tif: x0 y0 w128 h128,2452,64,64,8260.00,0.744758,127.602,168.518,3712.91,21503.3,0.00000,64.8103,64.2003,0.826120,0.826120,24.1705
Series 1.tif: x0 y0 w128 h128,2452,65,81,1867.00,0.399693,127.602,23.0101,1698.25,2936.14,0.00000,65.9697,80.8646,0.304248,0.304248,31.8914
Series 1.tif: x0 y0 w128 h128,2451,64,64,6749.00,0.767567,129.704,214.333,3760.09,27799.7,0.00000,65.2548,64.4806,0.885700,0.885700,22.5744
Series 1.tif: x0 y0 w128 h128,2453,64,65,7261.00,0.655022,128.805,481.922,3008.90,62073.9,0.00000,64.2843,65.1758,1.69338,1.69338,28.1816
Series 1.tif: x0 y0 w128 h128,2454,64,65,3881.00,0.530439,105.751,310.913,2261.53,32879.3,0.00000,63.9318,64.9797,1.71364,1.71364,39.5749
Series 1.tif: x0 y0 w128 h128,2516,64,64,6373.00,0.716445,132.132,826.526,2844.85,109211,0.00000,64.1004,64.7942,2.12701,2.12701,26.4888
Series 1.tif: x0 y0 w128 h128,2515,63,64,9206.00,0.632367,132.165,683.203,3398.71,90295.9,0.00000,63.8063,64.5724,1.88712,1.88712,25.8734
Series 1.tif: x0 y0 w128 h128,2519,64,64,6371.00,0.549665,131.195,85.9866,4177.03,11281.0,0.00000,65.0247,64.0467,0.543267,0.543267,23.4572
Series 1.tif: x0 y0 w128 h128,2520,64,64,7336.00,0.719877,131.900,633.202,2852.84,83519.3,0.00000,64.3484,64.6874,1.96646,1.96646,28.1519
Series 1.tif: x0 y0 w128 h128,2514,64,65,7544.00,0.605786,127.738,1268.33,2586.26,162013,0.00000,64.0757,64.9987,2.60105,2.60105,26.4610
Series 1.tif: x0 y0 w128 h128,2518,64,64,7334.00,0.819787,132.983,490.388,3290.47,65213.2,0.00000,64.2569,64.7430,1.70236,1.70236,27.6602
Series 1.tif: x0 y0 w128 h128,2523,64,64,6999.00,0.654221,130.434,1052.28,2284.93,137253,0.00000,64.1004,64.8880,2.35763,2.35763,26.1037
Series 1.tif: x0 y0 w128 h128,2521,64,65,5992.00,0.801626,128.169,594.202,2922.65,76158.3,0.00000,64.5411,64.9280,1.74878,1.74878,26.1252
Series 1.tif: x0 y0 w128 h128,2522,64,65,8377.00,0.822402,134.319,335.221,3557.38,45026.7,0.00000,64.8340,65.0461,1.16980,1.16980,22.9999
Series 1.tif: x0 y0 w128 h128,2524,64,64,5830.00,0.603752,130.869,488.546,2981.89,63935.7,0.00000,64.7957,64.7180,1.98145,1.98145,32.7658
Series 1.tif: x0 y0 w128 h128,2526,64,64,6039.00,0.672986,129.718,874.340,2484.48,113417,0.00000,64.1935,64.8616,2.24288,2.24288,27.4101
Series 1.tif: x0 y0 w128 h128,2525,64,64,5657.00,0.587555,129.589,1133.51,1923.63,146890,0.00000,64.3825,64.7210,2.53017,2.53017,27.1028
Series 1.tif: x0 y0 w128 h128,2527,64,64,7181.00,0.861191,128.083,317.301,3438.67,40640.8,0.00000,64.2420,64.4993,1.29311,1.29311,26.7699
Series 1.tif: x0 y0 w128 h128,2533,64,64,4914.00,0.669676,123.458,999.075,2118.27,123343,0.00000,64.3276,64.9201,2.66760,2.66760,31.3636
Series 1.tif: x0 y0 w128 h128,2517,64,64,7011.00,0.739805,130.419,872.670,2647.89,113813,0.00000,64.1709,64.5795,2.20583,2.20583,26.8956
Series 1.tif: x0 y0 w128 h128,2517,83,72,1772.00,0.285362,130.419,17.6304,1711.40,2299.35,0.00000,84.1605,72.9485,0.336837,0.336837,38.8908
Series 1.tif: x0 y0 w128 h128,2530,64,64,5411.00,0.742729,130.165,222.189,3365.00,28921.2,0.00000,64.1734,64.4570,1.35968,1.35968,33.9008
Series 1.tif: x0 y0 w128 h128,2529,63,65,5172.00,0.697171,125.099,671.804,2621.23,84042.3,0.00000,64.1508,65.2425,2.17612,2.17612,31.0957
Series 1.tif: x0 y0 w128 h128,2528,64,64,5734.00,0.609152,129.801,256.530,3308.42,33297.8,0.00000,64.2251,64.5848,1.46333,1.46333,33.8936
Series 1.tif: x0 y0 w128 h128,2599,64,65,5751.00,0.710479,126.316,1152.59,2195.07,145591,0.00000,64.3227,65.0566,2.58057,2.58057,27.7559
Series 1.tif: x0 y0 w128 h128,2596,64,64,6671.00,0.647090,132.981,242.618,3702.99,32263.5,0.00000,64.3461,64.9148,1.34477,1.34477,31.6329
Series 1.tif: x0 y0 w128 h128,2597,63,65,6307.00,0.623018,130.947,1641.36,1833.07,214932,0.00000,63.9368,65.1470,2.98054,2.98054,26.3167
Series 1.tif: x0 y0 w128 h128,2595,64,64,4701.00,0.635360,131.584,877.254,2693.20,115433,0.00000,64.5424,65.0276,2.30882,2.30882,28.0206
Series 1.tif: x0 y0 w128 h128,2598,64,64,6136.00,0.622244,132.067,481.416,3155.38,63579.3,0.00000,64.2343,64.6810,2.00059,2.00059,33.2337
Series 1.tif: x0 y0 w128 h128,2600,64,64,4541.00,0.514334,129.701,519.699,3111.21,67405.5,0.00000,64.4119,64.8076,2.30734,2.30734,37.4871
Series 1.tif: x0 y0 w128 h128,2603,64,64,5202.00,0.762255,129.551,1344.13,1866.75,174134,0.00000,64.1362,64.6294,2.65741,2.65741,26.0686
Series 1.tif: x0 y0 w128 h128,2608,63,64,6452.00,0.642222,127.546,760.543,2665.40,97004.3,0.00000,63.8570,64.7088,2.31424,2.31424,30.7694
Series 1.tif: x0 y0 w128 h128,2606,64,64,4863.00,0.666465,125.541,844.616,2330.66,106034,0.00000,63.9223,64.8014,2.38657,2.38657,30.2669
Series 1.tif: x0 y0 w128 h128,2610,64,65,6619.00,0.797764,131.455,219.843,3533.57,28899.4,0.00000,64.2656,64.8366,1.00460,1.00460,24.9836
Series 1.tif: x0 y0 w128 h128,2607,63,64,4807.00,0.475434,130.662,415.726,3058.24,54319.6,0.00000,63.8848,64.7614,1.97446,1.97446,35.6898
Series 1.tif: x0 y0 w128 h128,2609,63,64,5873.00,0.734933,127.128,397.060,3032.80,50477.6,0.00000,63.9026,65.0482,1.66796,1.66796,30.9669
Series 1.tif: x0 y0 w128 h128,2613,63,64,5262.00,0.667977,118.447,363.505,2849.61,43056.1,0.00000,63.8849,64.9416,1.68157,1.68157,33.8405
Series 1.tif: x0 y0 w128 h128,2612,63,64,5050.00,0.631489,128.681,432.044,2798.54,55595.7,0.00000,64.0028,64.7198,1.90193,1.90193,33.7974
Series 1.tif: x0 y0 w128 h128,2611,64,65,5022.00,0.616547,123.104,569.045,2663.64,70051.5,0.00000,64.3692,65.0451,2.17380,2.17380,34.2321
Series 1.tif: x0 y0 w128 h128,2672,64,65,3816.00,0.619645,101.568,584.810,1950.73,59397.8,0.00000,64.4365,65.1689,2.22242,2.22242,37.7211
Series 1.tif: x0 y0 w128 h128,2675,64,64,5423.00,0.615973,132.022,1458.97,2009.92,192616,0.00000,64.1139,65.1199,2.85559,2.85559,26.6799
Series 1.tif: x0 y0 w128 h128,2673,64,64,6232.00,0.631778,126.987,1564.72,2202.59,198698,0.00000,64.3178,64.8918,2.71493,2.71493,24.8348
Series 1.tif: x0 y0 w128 h128,2674,64,64,5237.00,0.772794,131.532,1144.80,2200.35,150578,0.00000,64.2082,65.1043,2.55812,2.55812,27.0843
Series 1.tif: x0 y0 w128 h128,2678,64,64,5421.00,0.621387,130.587,943.636,2507.41,123227,0.00000,64.2735,64.9242,2.40967,2.40967,28.2904
Series 1.tif: x0 y0 w128 h128,2681,64,65,5105.00,0.555108,125.692,286.968,3360.02,36069.8,0.00000,64.2517,64.8892,1.65271,1.65271,36.7955
Series 1.tif: x0 y0 w128 h128,2684,65,65,6265.00,0.672506,129.540,517.144,2672.68,66991.1,0.00000,64.9595,65.3873,1.91450,1.91450,30.7739
Series 1.tif: x0 y0 w128 h128,2680,63,65,5150.00,0.600218,130.655,693.349,2628.69,90589.5,0.00000,63.9871,65.1280,2.34957,2.34957,32.5176
Series 1.tif: x0 y0 w128 h128,2682,63,64,4705.00,0.529633,130.607,441.540,3069.72,57668.4,0.00000,64.0593,64.8828,1.93562,1.93562,33.8028
Series 1.tif: x0 y0 w128 h128,2679,64,65,5854.00,0.625709,130.012,110.468,3807.89,14362.2,0.00000,63.7631,65.1534,0.670639,0.670639,24.7274
Series 1.tif: x0 y0 w128 h128,2688,64,64,4914.00,0.421580,130.280,245.667,3277.52,32005.5,0.00000,63.7989,64.9271,1.67020,1.67020,39.9390
Series 1.tif: x0 y0 w128 h128,2683,65,64,4122.00,0.582004,130.255,1097.65,1922.61,142975,0.00000,64.8734,64.8556,2.64174,2.64174,28.7877
Series 1.tif: x0 y0 w128 h128,2686,64,65,4489.00,0.657777,129.605,396.703,3001.67,51414.6,0.00000,64.0778,65.0086,1.74915,1.74915,32.2847
Series 1.tif: x0 y0 w128 h128,2685,64,64,4651.00,0.611326,130.299,691.074,2508.71,90046.1,0.00000,64.2194,64.8693,2.37968,2.37968,33.0657
Series 1.tif: x0 y0 w128 h128,2752,64,64,6331.00,0.759215,135.333,797.695,2917.90,107954,0.00000,64.2464,64.6470,2.07381,2.07381,25.9964
Series 1.tif: x0 y0 w128 h128,2753,64,64,5292.00,0.747198,129.542,644.304,3197.90,83464.6,0.00000,64.0853,64.6624,2.08645,2.08645,29.9332
Series 1.tif: x0 y0 w128 h128,2762,63,64,5282.00,0.645893,128.764,959.129,2230.76,123501,0.00000,64.0241,64.6800,2.43760,2.43760,28.5742
Series 1.tif: x0 y0 w128 h128,2754,63,64,5900.00,0.597465,133.377,556.855,3044.74,74271.8,0.00000,64.0428,64.7243,1.99493,1.99493,30.4722
Series 1.tif: x0 y0 w128 h128,2755,64,64,5663.00,0.566878,131.022,1039.81,2440.71,136237,0.00000,64.2126,64.6765,2.55142,2.55142,28.4859
Series 1.tif: x0 y0 w128 h128,2767,63,64,6688.00,0.372082,124.628,414.263,3025.66,51628.8,0.00000,63.7775,64.4072,2.04388,2.04388,37.9165
Series 1.tif: x0 y0 w128 h128,2770,63,64,4950.00,0.603164,124.869,364.792,3006.97,45551.2,0.00000,63.8061,64.7783,1.80030,1.80030,35.4427
Series 1.tif: x0 y0 w128 h128,2765,64,65,4914.00,0.767813,124.406,618.156,2621.12,76902.2,0.00000,64.4148,65.2222,2.06885,2.06885,30.9078
Series 1.tif: x0 y0 w128 h128,2763,64,65,5540.00,0.659542,126.487,337.989,3132.46,42751.3,0.00000,64.1072,64.9637,1.65225,1.65225,33.5342
Series 1.tif: x0 y0 w128 h128,2759,64,64,6394.00,0.670624,128.340,948.198,2554.12,121692,0.00000,64.2957,64.6941,2.41673,2.41673,28.5341
Series 1.tif: x0 y0 w128 h128,2769,64,64,5800.00,0.667341,130.959,945.990,2431.70,123886,0.00000,64.1010,64.7864,2.41333,2.41333,28.2606
Series 1.tif: x0 y0 w128 h128,2830,64,65,5594.00,0.714639,122.732,872.015,2447.49,107024,0.00000,64.3407,65.2937,2.32022,2.32022,29.1879
Series 1.tif: x0 y0 w128 h128,2831,63,64,5727.00,0.668997,127.759,1231.19,2432.83,157296,0.00000,63.5969,64.6180,2.60211,2.60211,26.8909
Series 1.tif: x0 y0 w128 h128,2834,64,64,6567.00,0.800355,130.005,423.351,3415.41,55037.9,0.00000,64.0057,64.8453,1.52278,1.52278,26.9435
Series 1.tif: x0 y0 w128 h128,2835,64,64,5256.00,0.495374,131.238,354.294,3354.02,46496.7,0.00000,64.4212,64.2667,1.84335,1.84335,36.1265
Series 1.tif: x0 y0 w128 h128,2833,63,64,6188.00,0.586139,130.589,679.163,2954.16,88691.3,0.00000,63.9562,64.6614,2.30977,2.30977,32.2961
Series 1.tif: x0 y0 w128 h128,2836,64,65,7093.00,0.634209,134.527,222.521,3675.77,29935.0,0.00000,64.2623,65.4708,1.19689,1.19689,29.2466
Series 1.tif: x0 y0 w128 h128,2839,64,64,5774.00,0.642076,126.044,1686.56,1849.46,212581,0.00000,64.1157,64.7690,2.89577,2.89577,25.6237
Series 1.tif: x0 y0 w128 h128,2847,63,64,5150.00,0.543926,125.435,527.312,2682.95,66143.2,0.00000,63.9551,64.7402,2.10879,2.10879,34.2480
Series 1.tif: x0 y0 w128 h128,2841,64,64,4816.00,0.687719,127.921,572.054,2830.44,73177.6,0.00000,64.0391,64.7036,2.06020,2.06020,31.6760
Series 1.tif: x0 y0 w128 h128,2842,64,65,4632.00,0.561359,133.215,346.934,3199.89,46217.0,0.00000,63.9685,64.9787,1.76860,1.76860,34.7206
Series 1.tif: x0 y0 w128 h128,2840,64,65,5412.00,0.763520,131.213,280.666,3301.29,36827.1,0.00000,64.1598,65.0543,1.45572,1.45572,31.9375
Series 1.tif: x0 y0 w128 h128,2838,64,64,5475.00,0.655998,133.611,909.845,2496.29,121566,0.00000,64.0617,64.6482,2.44323,2.44323,28.9660
Series 1.tif: x0 y0 w128 h128,2843,63,64,4488.00,0.429591,127.473,463.423,3007.42,59073.9,0.00000,63.9504,64.7199,2.17560,2.17560,37.7552
Series 1.tif: x0 y0 w128 h128,2845,63,64,4277.00,0.611090,125.563,460.524,2953.95,57824.9,0.00000,63.9916,64.7258,2.03068,2.03068,35.4008
Series 1.tif: x0 y0 w128 h128,2911,63,64,6207.00,0.684842,131.843,658.003,3192.61,86753.0,0.00000,63.9690,64.8363,2.08458,2.08458,29.3288
Series 1.tif: x0 y0 w128 h128,2909,63,65,4559.00,0.528133,103.126,351.213,2550.25,36219.3,0.00000,63.9032,65.2271,1.69454,1.69454,37.0440
Series 1.tif: x0 y0 w128 h128,2916,63,64,6222.00,0.628723,132.681,320.309,3317.15,42498.9,0.00000,63.4977,64.4918,1.62383,1.62383,33.1757
Series 1.tif: x0 y0 w128 h128,2910,64,65,6357.00,0.737041,133.081,417.889,3443.66,55613.1,0.00000,64.2106,65.1205,1.63006,1.63006,28.7964
Series 1.tif: x0 y0 w128 h128,2912,64,64,6797.00,0.760659,132.966,846.857,2709.23,112603,0.00000,64.1143,64.9450,2.03658,2.03658,24.9193
Series 1.tif: x0 y0 w128 h128,2914,64,64,4780.00,0.474246,132.295,669.923,2775.36,88627.1,0.00000,64.3109,64.5459,2.33630,2.33630,32.7457
Series 1.tif: x0 y0 w128 h128,2919,63,64,5875.00,0.542357,132.655,290.716,3278.54,38565.0,0.00000,63.7971,64.6366,1.59555,1.59555,34.3439
Series 1.tif: x0 y0 w128 h128,2920,64,64,5980.00,0.695479,131.080,234.798,3368.97,30777.3,0.00000,64.0262,64.6729,1.20098,1.20098,28.8565
Series 1.tif: x0 y0 w128 h128,2917,64,64,4037.00,0.492042,130.047,655.627,2873.41,85262.3,0.00000,63.9346,64.1828,2.30488,2.30488,32.9100
Series 1.tif: x0 y0 w128 h128,2918,63,64,5861.00,0.556175,129.341,648.125,2788.22,83829.1,0.00000,63.8610,64.6997,2.31183,2.31183,33.3069
Series 1.tif: x0 y0 w128 h128,2921,64,65,6321.00,0.649295,128.517,433.476,2995.26,55709.2,0.00000,63.9758,65.1023,1.70101,1.70101,29.9993
Series 1.tif: x0 y0 w128 h128,2922,63,64,5842.00,0.684652,130.016,358.961,3061.27,46670.8,0.00000,63.8365,64.7404,1.70575,1.70575,33.1478
Series 1.tif: x0 y0 w128 h128,2926,64,64,4925.00,0.655489,129.918,865.979,2393.49,112506,0.00000,64.2323,64.7717,2.39276,2.39276,29.4743
Series 1.tif: x0 y0 w128 h128,2923,63,64,5122.00,0.587573,125.848,721.390,2665.26,90785.7,0.00000,63.8992,64.9561,2.33584,2.33584,32.1726
Series 1.tif: x0 y0 w128 h128,2924,64,64,4863.00,0.413543,129.809,442.465,3127.86,57435.9,0.00000,64.0939,64.7893,2.07924,2.07924,36.5751
Series 1.tif: x0 y0 w128 h128,2988,64,64,5500.00,0.678877,131.505,710.053,3031.90,93375.2,0.00000,64.1147,64.8204,2.04051,2.04051,27.5632
Series 1.tif: x0 y0 w128 h128,2992,64,64,6809.00,0.636172,134.715,550.847,3283.71,74207.1,0.00000,64.0666,64.6577,1.91581,1.91581,29.2326
Series 1.tif: x0 y0 w128 h128,2994,64,64,6459.00,0.656374,131.342,589.119,3061.29,77376.3,0.00000,64.0773,64.7976,2.04827,2.04827,30.6115
Series 1.tif: x0 y0 w128 h128,2989,63,65,6278.00,0.606341,128.893,811.190,2841.99,104557,0.00000,63.9131,64.8604,2.12102,2.12102,26.9870
Series 1.tif: x0 y0 w128 h128,2993,64,64,5449.00,0.732420,128.002,793.266,2659.76,101540,0.00000,64.1053,64.7847,2.14944,2.14944,27.7825
Series 1.tif: x0 y0 w128 h128,2995,63,64,4766.00,0.556142,126.879,895.739,2565.71,113651,0.00000,64.1222,64.7475,2.70636,2.70636,33.3694
Series 1.tif: x0 y0 w128 h128,2996,64,65,5277.00,0.542918,131.426,374.314,3256.20,49194.6,0.00000,64.2426,64.9715,1.72716,1.72716,32.6701
Series 1.tif: x0 y0 w128 h128,3000,64,64,6689.00,0.687552,133.182,577.164,2928.89,76867.8,0.00000,64.3420,64.4863,1.98149,1.98149,29.6947
Series 1.tif: x0 y0 w128 h128,2991,64,65,5988.00,0.573994,129.360,722.976,3021.14,93524.1,0.00000,64.1124,64.8682,2.34867,2.34867,31.9179
Series 1.tif: x0 y0 w128 h128,3001,63,65,4710.00,0.597775,129.752,485.581,3132.89,63005.0,0.00000,63.6636,64.9519,1.98017,1.98017,32.9804
Series 1.tif: x0 y0 w128 h128,3003,64,64,4838.00,0.682832,128.028,582.665,2850.60,74597.3,0.00000,64.1865,64.8580,2.00204,2.00204,30.4150
Series 1.tif: x0 y0 w128 h128,3002,64,64,4298.00,0.480803,130.524,484.555,2880.86,63246.1,0.00000,64.0161,64.5970,2.06391,2.06391,34.4255
Series 1.tif: x0 y0 w128 h128,3071,64,65,6102.00,0.631466,132.234,725.274,2928.70,95905.9,0.00000,64.0968,64.8864,2.13459,2.13459,28.5000
Series 1.tif: x0 y0 w128 h128,3068,63,64,7880.00,0.652859,137.578,872.577,2842.36,120048,0.00000,63.8651,64.9452,2.15210,2.15210,25.5651
Series 1.tif: x0 y0 w128 h128,3070,63,64,5813.00,0.570883,135.649,1175.03,2384.11,159392,0.00000,63.9439,64.6177,2.59465,2.59465,26.7255
Series 1.tif: x0 y0 w128 h128,3069,63,65,9358.00,0.792164,131.551,765.675,3299.91,100725,0.00000,63.6073,65.2077,1.72435,1.72435,22.2580
Series 1.tif: x0 y0 w128 h128,3072,64,65,5282.00,0.670920,132.091,1275.24,2159.39,168447,0.00000,64.2362,64.7598,2.70796,2.70796,27.0970
Series 1.tif: x0 y0 w128 h128,3073,63,64,6248.00,0.727370,128.025,1306.08,1876.64,167211,0.00000,63.9058,64.7492,2.61697,2.61697,26.1921
Series 1.tif: x0 y0 w128 h128,3076,64,65,6241.00,0.612177,133.890,471.453,3155.50,63123.1,0.00000,64.3404,65.1545,1.91790,1.91790,31.9329
Series 1.tif: x0 y0 w128 h128,3075,64,65,5391.00,0.695578,129.050,464.744,3155.94,59975.3,0.00000,64.3037,64.9999,1.82766,1.82766,31.0978
Series 1.tif: x0 y0 w128 h128,3077,64,64,6067.00,0.618394,129.834,1227.22,1972.27,159335,0.00000,64.4459,65.0691,2.62930,2.62930,27.0281
Series 1.tif: x0 y0 w128 h128,3081,63,65,5111.00,0.480939,128.677,812.743,2526.76,104582,0.00000,63.6176,65.1001,2.42837,2.42837,31.1196
Series 1.tif: x0 y0 w128 h128,3079,63,64,5228.00,0.694763,128.837,765.124,2627.86,98576.0,0.00000,63.8071,65.0088,2.28017,2.28017,30.0516
Series 1.tif: x0 y0 w128 h128,3083,64,64,5725.00,0.583611,127.143,269.306,3372.11,34240.3,0.00000,64.4013,64.7465,1.58956,1.58956,36.3652
Series 1.tif: x0 y0 w128 h128,3078,64,65,4850.00,0.653577,127.094,452.242,3093.08,57477.3,0.00000,64.2153,65.0241,1.87641,1.87641,32.6800
Series 1.tif: x0 y0 w128 h128,3084,63,64,5817.00,0.587504,129.141,309.285,3140.57,39941.5,0.00000,63.9083,64.8684,1.69366,1.69366,35.8072
Series 1.tif: x0 y0 w128 h128,3082,64,64,5010.00,0.465886,131.179,673.497,2795.63,88349.0,0.00000,64.2078,64.7085,2.43954,2.43954,34.3422
Series 1.tif: x0 y0 w128 h128,3080,64,64,4915.00,0.573459,129.769,1134.49,2056.74,147221,0.00000,64.0718,64.9016,2.87237,2.87237,30.9710
Series 1.tif: x0 y0 w128 h128,3146,64,65,5083.00,0.672138,112.289,300.188,2897.47,33707.7,0.00000,64.9014,65.7392,1.42090,1.42090,32.2761
Series 1.tif: x0 y0 w128 h128,3147,64,64,6381.00,0.648303,129.833,1172.53,2722.33,152233,0.00000,64.1905,64.8275,2.48096,2.48096,26.0542
Series 1.tif: x0 y0 w128 h128,3150,64,65,6369.00,0.701667,133.169,325.460,3451.47,43341.3,0.00000,64.1346,65.0434,1.53226,1.53226,30.8846
Series 1.tif: x0 y0 w128 h128,3149,64,64,5761.00,0.601982,131.082,717.186,2816.36,94010.1,0.00000,64.4614,64.7964,2.28715,2.28715,30.9737
Series 1.tif: x0 y0 w128 h128,3151,64,65,7247.00,0.698696,129.814,833.289,2903.71,108173,0.00000,64.0543,65.0004,2.26800,2.26800,28.4445
Series 1.tif: x0 y0 w128 h128,3152,64,64,6137.00,0.730192,130.748,920.797,2603.41,120392,0.00000,64.1369,64.8960,2.28685,2.28685,27.1125
Series 1.tif: x0 y0 w128 h128,3148,64,65,6482.00,0.629727,132.251,516.701,3314.97,68334.3,0.00000,64.2331,64.9745,1.94789,1.94789,31.0604
Series 1.tif: x0 y0 w128 h128,3153,64,64,6598.00,0.683137,129.365,304.869,3569.21,39439.4,0.00000,64.0715,64.6603,1.58416,1.58416,33.5857
Series 1.tif: x0 y0 w128 h128,3159,64,64,6186.00,0.511772,127.709,216.160,3357.20,27605.5,0.00000,64.4479,64.8227,1.44441,1.44441,37.0023
Series 1.tif: x0 y0 w128 h128,3154,64,64,5256.00,0.657539,132.782,504.547,3095.94,66995.0,0.00000,64.3391,64.6926,1.97426,1.97426,31.8596
Series 1.tif: x0 y0 w128 h128,3160,64,64,6894.00,0.627499,132.959,803.129,2561.47,106784,0.00000,63.9876,64.6300,2.23934,2.23934,28.3092
Series 1.tif: x0 y0 w128 h128,3162,64,64,4388.00,0.521675,129.675,572.390,2909.17,74224.6,0.00000,64.3684,64.9786,2.30060,2.30060,35.4268
Series 1.tif: x0 y0 w128 h128,3226,64,64,8332.00,0.684384,135.776,350.121,3767.48,47538.0,0.00000,64.3236,64.4613,1.42502,1.42502,27.2937
Series 1.tif: x0 y0 w128 h128,3225,64,64,5894.00,0.738825,128.745,678.476,3132.06,87350.1,0.00000,64.2112,64.8696,2.04132,2.04132,28.5337
Series 1.tif: x0 y0 w128 h128,3229,64,64,5932.00,0.684373,128.623,783.541,2876.63,100781,0.00000,64.4401,64.8168,2.18577,2.18577,28.3980
Series 1.tif: x0 y0 w128 h128,3232,63,64,6823.00,0.742178,133.894,346.877,3294.96,46444.9,0.00000,63.9880,64.8526,1.45931,1.45931,28.2934
Series 1.tif: x0 y0 w128 h128,3234,64,64,5429.00,0.689582,131.478,513.242,3069.18,67480.0,0.00000,64.1689,64.2358,1.97146,1.97146,31.6596
Series 1.tif: x0 y0 w128 h128,3227,64,64,6193.00,0.717269,131.372,1038.73,2441.36,136461,0.00000,64.1397,64.7013,2.29246,2.29246,25.4397
Series 1.tif: x0 y0 w128 h128,3230,63,64,5981.00,0.663906,130.620,219.295,3682.35,28644.3,0.00000,63.8151,64.2322,1.23039,1.23039,30.7357
Series 1.tif: x0 y0 w128 h128,3228,64,64,5158.00,0.607339,133.867,859.493,2616.07,115058,0.00000,64.1551,64.7454,2.34427,2.34427,28.5605
Series 1.tif: x0 y0 w128 h128,3235,64,65,3924.00,0.580670,130.182,507.144,3012.62,66021.1,0.00000,64.4067,64.9622,1.99227,1.99227,32.3701
Series 1.tif: x0 y0 w128 h128,3237,64,64,4373.00,0.593373,127.984,454.342,2927.23,58148.5,0.00000,64.3296,64.9455,2.18772,2.18772,38.3367
Series 1.tif: x0 y0 w128 h128,3239,63,64,4313.00,0.532154,123.668,607.341,2910.45,75108.8,0.00000,64.0103,64.9481,2.24627,2.24627,34.1488
Series 1.tif: x0 y0 w128 h128,3240,64,64,5200.00,0.614493,130.094,253.242,3343.15,32945.2,0.00000,64.2949,64.9837,1.42785,1.42785,33.2298
Series 1.tif: x0 y0 w128 h128,3240,85,64,2258.00,0.387423,130.094,17.7561,1662.09,2309.95,0.00000,85.8069,63.9748,0.309659,0.309659,36.8118
Series 1.tif: x0 y0 w128 h128,3241,64,65,4189.00,0.471944,128.983,285.561,3343.53,36832.6,0.00000,64.3335,64.8845,1.71341,1.71341,37.9162
Series 1.tif: x0 y0 w128 h128,3238,63,65,3932.00,0.535033,129.688,459.186,2939.73,59551.0,0.00000,63.9546,64.8234,1.91266,1.91266,32.7727
Series 1.tif: x0 y0 w128 h128,3236,64,64,5891.00,0.546547,129.058,659.529,2737.72,85117.4,0.00000,64.4447,64.8033,2.17959,2.17959,31.0116
Series 1.tif: x0 y0 w128 h128,3242,64,64,5599.00,0.710619,129.375,561.106,2765.94,72593.1,0.00000,64.1260,64.7936,2.05360,2.05360,31.7356
Series 1.tif: x0 y0 w128 h128,3243,64,65,5051.00,0.661609,128.591,310.989,3142.46,39990.5,0.00000,64.0728,64.9682,1.53190,1.53190,32.1589
