Source,Frame,origX,origY,origValue,Error,Noise,SNR,Background,Signal,Angle,X,Y,X SD,Y SD,Precision (nm)
Series 1.tif: x0 y0 w128 h128,3308,63,64,6643.00,0.637055,129.837,1341.29,1975.37,174148,0.00000,63.6154,64.5901,2.66205,2.66205,26.1186
Series 1.tif: x0 y0 w128 h128,3309,63,65,6514.00,0.679443,129.489,335.686,3560.78,43467.5,0.00000,63.7763,64.9723,1.48351,1.48351,29.7477
Series 1.tif: x0 y0 w128 h128,3310,63,64,6048.00,0.585760,133.934,1113.64,2513.64,149154,0.00000,63.9325,64.8877,2.63070,2.63070,28.0739
Series 1.tif: x0 y0 w128 h128,3311,64,64,5128.00,0.518834,130.621,613.070,2886.79,80079.8,0.00000,64.1776,64.4875,2.18085,2.18085,32.1064
Series 1.tif: x0 y0 w128 h128,3312,64,64,6180.00,0.693756,131.567,275.176,3471.02,36204.2,0.00000,64.6287,64.7311,1.54759,1.54759,34.3935
Series 1.tif: x0 y0 w128 h128,3313,64,64,5559.00,0.620307,127.260,380.774,3195.43,48457.1,0.00000,64.0906,64.4793,1.77995,1.77995,33.9115
Series 1.tif: x0 y0 w128 h128,3314,63,65,4971.00,0.741613,129.504,572.730,2766.99,74170.9,0.00000,63.9770,65.1142,1.99581,1.99581,30.4362
Series 1.tif: x0 y0 w128 h128,3316,63,64,4661.00,0.623204,129.280,770.301,2372.51,99584.3,0.00000,63.7189,64.8713,2.29448,2.29448,30.0941
Series 1.tif: x0 y0 w128 h128,3318,63,64,4854.00,0.597539,129.551,931.268,2361.76,120646,0.00000,63.9257,64.8184,2.63411,2.63411,31.4358
Series 1.tif: x0 y0 w128 h128,3319,63,64,5412.00,0.706906,124.631,945.061,2365.69,117784,0.00000,63.8030,65.0154,2.43870,2.43870,29.2553
Series 1.tif: x0 y0 w128 h128,3320,63,64,5211.00,0.501471,130.567,894.499,2227.13,116792,0.00000,63.5338,64.5716,2.63058,2.63058,31.9698
Series 1.tif: x0 y0 w128 h128,3322,64,65,4734.00,0.489431,128.415,1242.98,2058.44,159617,0.00000,64.0751,65.0885,2.91750,2.91750,30.1224
Series 1.tif: x0 y0 w128 h128,3385,64,65,5841.00,0.687246,128.215,494.212,3486.85,63365.5,0.00000,64.0570,65.1489,1.93560,1.93560,32.0576
Series 1.tif: x0 y0 w128 h128,3386,63,65,6465.00,0.617169,134.460,666.801,2900.00,89658.2,0.00000,63.9631,65.1859,2.15451,2.15451,29.8832
Series 1.tif: x0 y0 w128 h128,3389,63,64,6816.00,0.640683,129.684,568.866,3073.29,73772.9,0.00000,63.7863,65.0033,2.01170,2.01170,30.7852
Series 1.tif: x0 y0 w128 h128,3390,64,64,4452.00,0.680220,132.906,1534.31,1769.06,203919,0.00000,63.8286,65.0044,2.80128,2.80128,25.3771
Series 1.tif: x0 y0 w128 h128,3391,63,64,4714.00,0.624701,129.153,314.726,3495.31,40647.8,0.00000,63.9167,65.1516,1.65934,1.65934,34.6965
Series 1.tif: x0 y0 w128 h128,3392,63,64,5237.00,0.543563,132.518,443.394,3068.71,58757.7,0.00000,63.9150,65.0786,1.95004,1.95004,33.7726
Series 1.tif: x0 y0 w128 h128,3394,64,64,4752.00,0.627268,135.055,402.337,2981.87,54337.8,0.00000,64.1950,64.9318,1.71615,1.71615,30.8143
Series 1.tif: x0 y0 w128 h128,3395,63,64,5154.00,0.519559,129.461,897.973,2399.69,116253,0.00000,63.6526,64.8198,2.58173,2.58173,31.3899
Series 1.tif: x0 y0 w128 h128,3396,64,64,5158.00,0.458697,132.825,561.120,2792.81,74531.0,0.00000,63.8774,64.6113,2.26065,2.26065,34.7664
Series 1.tif: x0 y0 w128 h128,3397,63,65,5293.00,0.573755,125.596,349.157,3211.52,43852.6,0.00000,63.8023,65.0463,1.70409,1.70409,34.1504
Series 1.tif: x0 y0 w128 h128,3398,63,64,4898.00,0.610122,131.476,930.084,2412.33,122283,0.00000,63.7118,65.0494,2.54246,2.54246,30.0853
Series 1.tif: x0 y0 w128 h128,3400,64,65,5584.00,0.563753,129.228,857.234,2291.06,110778,0.00000,64.2910,65.0327,2.55188,2.55188,31.8179
Series 1.tif: x0 y0 w128 h128,3401,64,65,5399.00,0.651239,125.000,460.485,2885.40,57560.6,0.00000,64.1996,65.1131,1.90311,1.90311,33.1003
Series 1.tif: x0 y0 w128 h128,3402,64,65,4963.00,0.579768,130.404,207.785,3246.24,27096.0,0.00000,63.9631,65.0101,1.48129,1.48129,38.4998
Series 1.tif: x0 y0 w128 h128,3403,63,64,5989.00,0.602759,127.025,216.783,3362.62,27536.8,0.00000,63.7239,64.7428,1.36937,1.36937,35.0024
Series 1.tif: x0 y0 w128 h128,3404,63,64,4774.00,0.598770,118.376,246.488,2916.92,29178.3,0.00000,63.5619,64.3182,1.55384,1.55384,38.4844
Series 1.tif: x0 y0 w128 h128,3464,64,64,7269.00,0.774864,128.287,628.694,3338.94,80653.2,0.00000,64.1155,64.9870,1.89309,1.89309,27.5128
Series 1.tif: x0 y0 w128 h128,3465,63,64,5641.00,0.642681,129.137,620.072,3180.64,80074.0,0.00000,64.0909,64.7009,2.13885,2.13885,31.4184
Series 1.tif: x0 y0 w128 h128,3467,63,64,6620.00,0.744714,128.561,914.191,2617.65,117529,0.00000,63.9425,64.8531,2.29902,2.29902,27.5851
Series 1.tif: x0 y0 w128 h128,3468,63,65,5666.00,0.662917,131.898,489.636,3015.57,64581.8,0.00000,63.7310,65.0869,1.86963,1.86963,30.6573
Series 1.tif: x0 y0 w128 h128,3469,64,64,5265.00,0.559683,134.244,1400.30,1962.02,187982,0.00000,64.0605,64.6781,2.78690,2.78690,26.3720
Series 1.tif: x0 y0 w128 h128,3470,63,64,6578.00,0.683301,133.093,838.310,2362.87,111573,0.00000,63.7736,64.9389,2.29517,2.29517,28.3810
Series 1.tif: x0 y0 w128 h128,3471,64,64,5593.00,0.622014,130.736,447.290,3102.54,58476.9,0.00000,64.1323,64.7523,1.84128,1.84128,31.8101
Series 1.tif: x0 y0 w128 h128,3472,63,64,5809.00,0.555006,131.535,1122.09,2203.49,147593,0.00000,63.8656,64.6369,2.69023,2.69023,28.8728
Series 1.tif: x0 y0 w128 h128,3473,63,64,4839.00,0.647291,127.282,1000.74,2235.59,127376,0.00000,63.7077,64.8444,2.39713,2.39713,27.5948
Series 1.tif: x0 y0 w128 h128,3474,63,64,5010.00,0.627099,133.748,197.693,3667.99,26440.9,0.00000,63.9796,65.0857,1.14638,1.14638,29.9168
Series 1.tif: x0 y0 w128 h128,3475,64,65,5012.00,0.503600,129.335,733.473,2683.03,94863.8,0.00000,64.3348,65.1603,2.54287,2.54287,34.4970
Series 1.tif: x0 y0 w128 h128,3476,64,65,5211.00,0.638420,127.879,832.151,2416.99,106415,0.00000,64.2507,64.9659,2.25808,2.25808,28.5329
Series 1.tif: x0 y0 w128 h128,3477,64,65,6397.00,0.588427,128.282,685.320,2571.55,87914.1,0.00000,64.2509,65.1958,2.15159,2.15159,30.0468
Series 1.tif: x0 y0 w128 h128,3478,64,65,5724.00,0.639733,129.520,620.780,2652.25,80403.5,0.00000,64.1332,64.9415,2.14937,2.14937,31.5205
Series 1.tif: x0 y0 w128 h128,3479,64,65,8433.00,0.819531,129.468,437.682,3390.33,56665.9,0.00000,64.1510,65.1936,1.40303,1.40303,24.4009
Series 1.tif: x0 y0 w128 h128,3480,63,64,4899.00,0.581851,127.445,318.069,3228.07,40536.1,0.00000,63.6725,65.2465,1.70011,1.70011,35.6141
Series 1.tif: x0 y0 w128 h128,3542,63,65,5540.00,0.639304,112.244,722.779,2209.10,81127.9,0.00000,63.7613,65.4648,2.12891,2.12891,30.7337
Series 1.tif: x0 y0 w128 h128,3547,63,64,6157.00,0.692405,125.146,1307.20,1956.29,163590,0.00000,63.9937,64.5692,2.63099,2.63099,26.6103
Series 1.tif: x0 y0 w128 h128,3545,64,64,6227.00,0.605188,128.331,393.686,3388.85,50522.0,0.00000,64.1430,64.5491,1.60031,1.60031,29.6644
Series 1.tif: x0 y0 w128 h128,3545,44,63,1759.00,0.311760,128.331,20.0038,1721.60,2567.11,0.00000,43.9721,62.9257,0.327023,0.327023,35.8422
Series 1.tif: x0 y0 w128 h128,3546,64,64,6820.00,0.576600,134.358,226.258,3835.94,30399.7,0.00000,64.4605,64.4877,1.39337,1.39337,33.9507
Series 1.tif: x0 y0 w128 h128,3543,63,64,5950.00,0.718441,129.997,1002.19,2760.55,130282,0.00000,63.7641,64.8983,2.29531,2.29531,26.0894
Series 1.tif: x0 y0 w128 h128,3544,64,65,4846.00,0.728182,134.500,1109.78,2390.81,149266,0.00000,64.0003,65.0116,2.48123,2.48123,26.3899
Series 1.tif: x0 y0 w128 h128,3548,63,64,5105.00,0.543243,132.473,758.564,2713.59,100490,0.00000,64.0055,64.8779,2.47077,2.47077,32.4777
Series 1.tif: x0 y0 w128 h128,3549,63,65,5865.00,0.590499,130.966,270.521,3541.33,35429.0,0.00000,63.8791,64.9365,1.41903,1.41903,31.7528
Series 1.tif: x0 y0 w128 h128,3551,64,65,5294.00,0.591036,126.234,727.478,2780.94,91832.5,0.00000,64.1346,65.1214,2.38017,2.38017,32.6301
Series 1.tif: x0 y0 w128 h128,3553,63,64,6604.00,0.645335,131.785,401.821,3210.80,52954.2,0.00000,63.8245,64.7909,1.75531,1.75531,31.9360
Series 1.tif: x0 y0 w128 h128,3550,64,64,6173.00,0.510808,132.704,529.646,3086.44,70286.2,0.00000,64.1115,64.9395,2.08333,2.08333,32.8721
Series 1.tif: x0 y0 w128 h128,3556,63,64,5036.00,0.539240,130.256,1176.08,2198.48,153192,0.00000,63.8828,64.4616,2.87793,2.87793,30.3848
Series 1.tif: x0 y0 w128 h128,3554,63,65,5259.00,0.663232,131.213,793.723,2579.52,104147,0.00000,64.1710,64.8909,2.31295,2.31295,29.6615
Series 1.tif: x0 y0 w128 h128,3558,63,64,4001.00,0.492971,129.358,411.118,3089.10,53181.2,0.00000,63.5775,64.9839,1.95157,1.95157,35.6205
Series 1.tif: x0 y0 w128 h128,3559,63,65,6071.00,0.532216,127.573,393.066,3152.46,50144.7,0.00000,63.8960,65.1768,1.88100,1.88100,35.3128
Series 1.tif: x0 y0 w128 h128,3622,64,64,7213.00,0.748262,131.421,621.244,3162.74,81644.8,0.00000,64.2227,64.9806,1.82763,1.82763,26.3939
Series 1.tif: x0 y0 w128 h128,3623,64,65,5569.00,0.534907,129.638,1629.70,1927.34,211270,0.00000,64.2811,64.8597,2.89498,2.89498,25.7416
Series 1.tif: x0 y0 w128 h128,3624,64,65,6554.00,0.666870,130.133,205.372,3816.96,26725.7,0.00000,64.0263,64.9664,1.19131,1.19131,30.8635
Series 1.tif: x0 y0 w128 h128,3626,64,65,5806.00,0.536974,134.162,811.520,2674.75,108875,0.00000,64.0153,65.0565,2.44106,2.44106,30.7252
Series 1.tif: x0 y0 w128 h128,3627,63,64,4836.00,0.498627,132.489,1012.18,2376.96,134103,0.00000,63.9233,64.7893,2.57308,2.57308,29.0108
Series 1.tif: x0 y0 w128 h128,3628,64,65,5387.00,0.593239,135.043,513.320,3095.46,69320.4,0.00000,64.0197,65.0627,1.91996,1.91996,30.4051
Series 1.tif: x0 y0 w128 h128,3630,63,64,5904.00,0.533001,129.733,1261.50,2065.60,163658,0.00000,63.7286,65.0517,2.81780,2.81780,28.6639
Series 1.tif: x0 y0 w128 h128,3631,63,64,5948.00,0.586256,127.179,624.504,2846.51,79423.8,0.00000,63.8104,64.8028,2.22070,2.22070,32.8042
Series 1.tif: x0 y0 w128 h128,3632,63,64,4831.00,0.571784,130.300,1040.95,2097.63,135637,0.00000,63.4558,64.8468,2.75270,2.75270,30.9434
Series 1.tif: x0 y0 w128 h128,3634,64,65,5297.00,0.448478,130.760,426.587,2972.64,55780.3,0.00000,64.3531,65.1595,2.18252,2.18252,39.2339
Series 1.tif: x0 y0 w128 h128,3636,64,64,4484.00,0.555595,124.439,773.842,2666.77,96295.9,0.00000,64.3574,65.2724,2.39001,2.39001,31.9053
Series 1.tif: x0 y0 w128 h128,3637,64,64,4201.00,0.599044,126.928,1224.25,1904.87,155392,0.00000,64.1364,64.8637,2.81305,2.81305,29.3724
Series 1.tif: x0 y0 w128 h128,3638,64,64,5752.00,0.624733,129.204,557.179,2867.84,71989.7,0.00000,64.1596,64.8337,2.01918,2.01918,31.3087
Series 1.tif: x0 y0 w128 h128,3640,64,64,5117.00,0.562928,129.233,696.638,2532.45,90028.3,0.00000,64.3583,65.0381,2.27419,2.27419,31.4795
Series 1.tif: x0 y0 w128 h128,3641,63,64,4966.00,0.566625,127.669,603.373,2710.92,77031.8,0.00000,63.7383,64.9008,2.27675,2.27675,34.2714
Series 1.tif: x0 y0 w128 h128,3701,64,64,5103.00,0.655800,116.371,872.632,2270.36,101549,0.00000,64.2280,65.0718,2.30596,2.30596,29.7195
Series 1.tif: x0 y0 w128 h128,3702,64,64,5676.00,0.621759,137.248,1780.23,1636.34,244333,0.00000,64.1934,65.0679,2.91140,2.91140,24.0570
Series 1.tif: x0 y0 w128 h128,3704,63,64,5323.00,0.687299,134.465,635.868,2838.05,85502.1,0.00000,63.7730,64.8802,2.03141,2.03141,28.8070
Series 1.tif: x0 y0 w128 h128,3706,63,65,5226.00,0.545592,129.684,405.477,3050.76,52583.8,0.00000,63.9610,65.0999,1.80489,1.80489,32.9728
Series 1.tif: x0 y0 w128 h128,3703,63,64,6168.00,0.623943,129.234,843.717,2679.07,109037,0.00000,63.8026,64.7235,2.31064,2.31064,28.8761
Series 1.tif: x0 y0 w128 h128,3707,64,65,4706.00,0.598670,128.809,481.600,2944.43,62034.4,0.00000,63.9031,64.9596,1.93584,1.93584,32.4464
Series 1.tif: x0 y0 w128 h128,3705,63,64,7014.00,0.668226,129.519,657.196,2813.26,85119.5,0.00000,63.8605,64.8421,2.14576,2.14576,30.5093
Series 1.tif: x0 y0 w128 h128,3709,64,65,4757.00,0.523321,128.639,1480.48,1762.22,190448,0.00000,64.1934,65.0375,2.99548,2.99548,28.1835
Series 1.tif: x0 y0 w128 h128,3708,64,65,5894.00,0.751816,132.254,777.623,2440.48,102844,0.00000,64.2006,65.0060,2.29295,2.29295,29.6076
Series 1.tif: x0 y0 w128 h128,3713,64,65,4459.00,0.615215,125.676,397.329,2859.50,49934.8,0.00000,64.4622,64.9699,1.86857,1.86857,35.0925
Series 1.tif: x0 y0 w128 h128,3714,63,65,6926.00,0.495380,133.914,201.763,3306.19,27019.0,0.00000,63.8102,65.0391,1.40262,1.40262,36.4811
Series 1.tif: x0 y0 w128 h128,3715,63,64,4439.00,0.511252,127.721,295.028,3131.87,37681.2,0.00000,63.8851,64.8954,1.80584,1.80584,39.5914
Series 1.tif: x0 y0 w128 h128,3718,64,64,5414.00,0.598209,128.772,1271.20,1970.60,163694,0.00000,64.1003,64.6241,2.79438,2.79438,28.3936
Series 1.tif: x0 y0 w128 h128,3719,63,64,4872.00,0.558262,126.021,402.135,2850.50,50677.6,0.00000,63.8106,65.0169,1.80857,1.80857,33.6293
Series 1.tif: x0 y0 w128 h128,3780,64,64,5314.00,0.623064,131.886,1818.07,1639.47,239779,0.00000,64.0822,64.6499,2.93610,2.93610,24.4578
Series 1.tif: x0 y0 w128 h128,3781,64,64,4814.00,0.634755,133.728,612.641,3119.18,81927.5,0.00000,64.1114,64.7725,2.01844,2.01844,29.2661
Series 1.tif: x0 y0 w128 h128,3782,63,64,6188.00,0.658688,131.794,452.333,3432.92,59614.8,0.00000,63.7553,64.6364,1.75261,1.75261,29.9025
Series 1.tif: x0 y0 w128 h128,3786,63,64,5071.00,0.595189,130.580,569.516,2933.89,74367.1,0.00000,63.8102,64.7503,2.08159,2.08159,31.8022
Series 1.tif: x0 y0 w128 h128,3787,64,64,5946.00,0.597694,128.049,669.605,2904.63,85742.4,0.00000,64.2517,64.7160,2.18351,2.18351,30.9288
Series 1.tif: x0 y0 w128 h128,3788,63,64,5498.00,0.742325,129.843,537.258,2813.47,69758.9,0.00000,63.7660,64.6169,2.05254,2.05254,32.4217
Series 1.tif: x0 y0 w128 h128,3789,64,64,5706.00,0.546184,130.426,236.003,3456.56,30781.0,0.00000,63.9527,64.7553,1.41272,1.41272,34.1127
Series 1.tif: x0 y0 w128 h128,3790,63,64,6131.00,0.594223,132.803,288.151,3296.46,38267.2,0.00000,63.8314,64.5889,1.57928,1.57928,34.1200
Series 1.tif: x0 y0 w128 h128,3791,63,64,5579.00,0.529149,125.031,986.833,2411.26,123385,0.00000,63.7512,65.0028,2.76033,2.76033,32.5559
Series 1.tif: x0 y0 w128 h128,3792,63,64,4471.00,0.616755,132.393,514.986,2859.46,68180.3,0.00000,63.9768,64.9756,2.04885,2.04885,32.8234
Series 1.tif: x0 y0 w128 h128,3793,63,64,5116.00,0.515579,127.380,557.006,2941.63,70951.2,0.00000,63.6522,64.7731,2.10577,2.10577,32.9585
Series 1.tif: x0 y0 w128 h128,3794,63,64,5469.00,0.555598,127.981,286.587,3246.92,36677.7,0.00000,63.7536,64.8159,1.65852,1.65852,36.6638
Series 1.tif: x0 y0 w128 h128,3795,63,65,5521.00,0.610146,128.160,410.377,2935.54,52594.0,0.00000,63.7404,65.0495,1.73877,1.73877,31.6599
Series 1.tif: x0 y0 w128 h128,3796,64,65,4968.00,0.551593,130.802,684.465,2598.62,89529.5,0.00000,64.1057,65.3020,2.31777,2.31777,32.2551
Series 1.tif: x0 y0 w128 h128,3798,63,64,5255.00,0.598705,128.258,866.945,2201.96,111192,0.00000,63.7832,64.6746,2.52367,2.52367,31.3589
Series 1.tif: x0 y0 w128 h128,3799,63,64,4336.00,0.469892,122.525,926.580,2247.99,113529,0.00000,64.0220,64.6444,2.78336,2.78336,34.3065
Series 1.tif: x0 y0 w128 h128,3859,64,65,3924.00,0.640903,110.438,383.638,2782.70,42368.2,0.00000,64.0801,65.2445,1.79816,1.79816,36.4234
Series 1.tif: x0 y0 w128 h128,3863,64,65,4475.00,0.439822,133.141,1223.11,2355.06,162846,0.00000,64.0541,65.1764,2.96515,2.96515,30.4063
Series 1.tif: x0 y0 w128 h128,3864,63,64,5632.00,0.726451,128.970,709.244,2729.55,91471.5,0.00000,63.8806,64.7878,2.16129,2.16129,29.5649
Series 1.tif: x0 y0 w128 h128,3865,64,64,4896.00,0.634209,126.174,919.509,2699.24,116018,0.00000,64.0046,64.7530,2.44686,2.44686,29.6227
Series 1.tif: x0 y0 w128 h128,3868,63,64,4873.00,0.624477,129.981,281.956,3370.36,36649.0,0.00000,63.7387,64.4956,1.55327,1.55327,34.2562
Series 1.tif: x0 y0 w128 h128,3870,63,65,5345.00,0.738597,127.163,1008.16,2075.13,128201,0.00000,63.7563,65.0643,2.58736,2.58736,29.8047
Series 1.tif: x0 y0 w128 h128,3872,63,64,4395.00,0.591616,130.818,345.108,3314.26,45146.5,0.00000,63.7023,64.9640,1.77304,1.77304,35.2012
Series 1.tif: x0 y0 w128 h128,3873,63,65,5437.00,0.668470,127.290,595.588,2697.96,75812.3,0.00000,63.5334,65.1020,2.09764,2.09764,31.6624
Series 1.tif: x0 y0 w128 h128,3874,64,64,5130.00,0.477114,130.571,348.738,3169.24,45535.0,0.00000,64.0385,64.8691,1.80909,1.80909,35.7949
Series 1.tif: x0 y0 w128 h128,3875,63,64,5084.00,0.728515,128.403,503.912,2928.40,64704.0,0.00000,63.9161,64.8154,1.81841,1.81841,29.6814
Series 1.tif: x0 y0 w128 h128,3876,64,65,5056.00,0.700961,131.904,1066.61,2126.94,140691,0.00000,64.3615,64.9908,2.50887,2.50887,27.5198
Series 1.tif: x0 y0 w128 h128,3878,64,65,5670.00,0.675084,126.340,667.459,2721.93,84326.9,0.00000,64.0134,65.0533,2.14003,2.14003,30.5180
Series 1.tif: x0 y0 w128 h128,3879,63,63,4703.00,0.702015,111.303,794.670,2008.67,88449.0,0.00000,63.8296,64.0014,2.47978,2.47978,34.4360
Series 1.tif: x0 y0 w128 h128,3939,64,65,6805.00,0.719327,131.958,532.353,3497.28,70248.3,0.00000,64.0327,65.0936,1.83416,1.83416,28.7152
Series 1.tif: x0 y0 w128 h128,3940,63,64,5143.00,0.577013,131.255,418.193,3704.40,54890.1,0.00000,63.8281,64.6689,1.78901,1.78901,31.9446
Series 1.tif: x0 y0 w128 h128,3941,64,64,6083.00,0.770091,128.416,874.254,2749.67,112268,0.00000,64.0655,64.7955,2.24500,2.24500,27.5683
Series 1.tif: x0 y0 w128 h128,3943,64,65,5623.00,0.515951,126.401,283.093,3360.79,35783.4,0.00000,64.1249,65.2380,1.68971,1.68971,37.8696
Series 1.tif: x0 y0 w128 h128,3944,63,64,4883.00,0.674447,130.702,634.646,2845.24,82949.7,0.00000,63.8722,65.0117,2.13236,2.13236,30.7553
Series 1.tif: x0 y0 w128 h128,3945,63,64,5522.00,0.669422,127.985,911.666,2430.95,116679,0.00000,63.9730,64.8293,2.36536,2.36536,28.5241
Series 1.tif: x0 y0 w128 h128,3947,63,64,6038.00,0.624144,129.946,311.714,3314.45,40506.2,0.00000,63.6501,64.8127,1.55252,1.55252,32.4168
Series 1.tif: x0 y0 w128 h128,3948,64,65,5870.00,0.646719,131.192,1367.18,1603.61,179363,0.00000,64.1956,65.2468,2.82081,2.82081,27.3457
Series 1.tif: x0 y0 w128 h128,3949,77,61,1980.00,0.166299,130.703,20.1207,1882.94,2629.83,0.00000,77.9982,60.9000,0.315574,0.315574,34.6738
Series 1.tif: x0 y0 w128 h128,3951,64,65,3794.00,0.610274,126.566,384.280,3030.22,48636.9,0.00000,63.9774,65.1333,1.72474,1.72474,32.7158
Series 1.tif: x0 y0 w128 h128,3952,63,64,4807.00,0.558039,131.644,332.501,3232.77,43771.7,0.00000,63.9046,64.4169,1.74682,1.74682,35.2610
Series 1.tif: x0 y0 w128 h128,3953,63,64,5280.00,0.614080,125.707,825.215,2419.23,103735,0.00000,63.9854,64.6766,2.38423,2.38423,30.5966
Series 1.tif: x0 y0 w128 h128,3956,63,64,5145.00,0.658317,127.774,342.488,2803.14,43761.0,0.00000,63.3746,64.4702,1.71242,1.71242,34.4219
Series 1.tif: x0 y0 w128 h128,3957,63,64,3992.00,0.580302,113.033,236.608,2558.26,26744.5,0.00000,63.4408,64.9158,1.49088,1.49088,38.4654
Series 1.tif: x0 y0 w128 h128,4018,63,64,6229.00,0.629633,130.861,654.866,3306.43,85696.6,0.00000,63.8277,65.1350,2.14946,2.14946,30.4789
Series 1.tif: x0 y0 w128 h128,4019,63,64,6951.00,0.696993,131.076,863.580,2785.79,113195,0.00000,63.9545,64.9759,2.17454,2.17454,26.5822
Series 1.tif: x0 y0 w128 h128,4020,63,64,5586.00,0.712849,129.088,1508.34,1904.08,194709,0.00000,63.8241,64.9583,2.86784,2.86784,26.6090
Series 1.tif: x0 y0 w128 h128,4022,64,64,5311.00,0.523591,136.156,1055.61,2522.48,143728,0.00000,64.1073,64.9759,2.70347,2.70347,29.5212
Series 1.tif: x0 y0 w128 h128,4024,64,64,5330.00,0.760513,129.646,453.725,3100.30,58823.7,0.00000,64.2647,64.7251,1.74442,1.74442,29.9326
Series 1.tif: x0 y0 w128 h128,4025,76,77,1941.00,0.383209,129.091,19.1945,1814.15,2477.85,0.00000,75.8791,77.9060,0.335871,0.335871,37.1921
Series 1.tif: x0 y0 w128 h128,4026,64,65,5825.00,0.731864,126.542,448.884,2937.03,56802.8,0.00000,64.1762,65.0142,1.72633,1.72633,30.1145
Series 1.tif: x0 y0 w128 h128,4027,64,64,5048.00,0.673149,129.911,1455.95,1664.80,189144,0.00000,64.2786,64.7182,2.87331,2.87331,27.0875
Series 1.tif: x0 y0 w128 h128,4028,64,64,4787.00,0.605948,128.280,179.318,3386.11,23003.0,0.00000,63.8678,64.7949,1.13520,1.13520,31.8293
Series 1.tif: x0 y0 w128 h128,4029,64,65,5134.00,0.668905,131.283,572.856,2591.76,75206.0,0.00000,64.4302,65.1721,2.02612,2.02612,30.7286
Series 1.tif: x0 y0 w128 h128,4030,64,64,4593.00,0.618992,129.982,580.410,2766.82,75443.0,0.00000,64.1217,64.6425,2.04769,2.04769,30.9976
Series 1.tif: x0 y0 w128 h128,4031,64,64,4765.00,0.508464,125.305,751.054,2506.63,94110.8,0.00000,64.5970,64.8287,2.47132,2.47132,33.4998
Series 1.tif: x0 y0 w128 h128,4032,63,64,3602.00,0.680958,127.562,1166.25,1907.27,148770,0.00000,63.7055,64.6627,2.64232,2.64232,28.1481
Series 1.tif: x0 y0 w128 h128,4033,63,64,4828.00,0.383464,127.043,577.576,2831.51,73377.1,0.00000,63.5321,64.8692,2.46970,2.46970,38.4365
Series 1.tif: x0 y0 w128 h128,4034,63,64,4169.00,0.488033,127.989,355.028,3017.48,45439.7,0.00000,63.5839,64.1703,1.99683,1.99683,39.8079
Series 1.tif: x0 y0 w128 h128,4035,63,64,3983.00,0.568614,124.697,754.386,2489.90,94069.8,0.00000,63.9907,64.5250,2.58999,2.58999,35.2282
Series 1.tif: x0 y0 w128 h128,4036,64,64,4586.00,0.506335,127.281,316.091,2992.28,40232.3,0.00000,64.3071,64.3011,1.78977,1.78977,37.7890
Series 1.tif: x0 y0 w128 h128,4097,64,64,7268.00,0.796561,133.433,1089.29,2606.47,145347,0.00000,64.0348,64.7654,2.22104,2.22104,23.8305
Series 1.tif: x0 y0 w128 h128,4098,64,64,5565.00,0.730567,135.221,1375.67,2062.49,186020,0.00000,64.0704,64.8919,2.55240,2.55240,24.1947
Series 1.tif: x0 y0 w128 h128,4102,64,65,5427.00,0.741846,129.748,612.565,2813.00,79478.8,0.00000,64.0716,65.1273,2.09107,2.09107,30.8095
Series 1.tif: x0 y0 w128 h128,4103,63,64,8218.00,0.712278,128.126,612.504,2768.44,78477.9,0.00000,63.8542,64.7225,1.84502,1.84502,27.1773
Series 1.tif: x0 y0 w128 h128,4106,63,64,4658.00,0.431857,129.529,724.386,2787.64,93828.7,0.00000,63.6253,64.9121,2.73778,2.73778,37.6254
Series 1.tif: x0 y0 w128 h128,4108,63,65,5700.00,0.616685,131.240,359.373,3109.52,47164.2,0.00000,63.4187,65.0566,1.69686,1.69686,32.8041
Series 1.tif: x0 y0 w128 h128,4109,64,65,5257.00,0.653212,127.129,326.780,3180.67,41543.2,0.00000,64.1950,64.9858,1.72593,1.72593,35.6989
Series 1.tif: x0 y0 w128 h128,4104,64,65,5316.00,0.524037,132.546,342.500,3003.23,45397.0,0.00000,64.2070,65.0681,1.83211,1.83211,36.4069
Series 1.tif: x0 y0 w128 h128,4101,64,64,6239.00,0.499452,128.215,893.781,2621.94,114596,0.00000,64.0292,64.3740,2.57811,2.57811,31.5621
Series 1.tif: x0 y0 w128 h128,4101,87,72,2040.00,0.339729,128.215,17.9137,1621.85,2296.80,0.00000,88.0324,73.0459,0.337221,0.337221,38.8655
Series 1.tif: x0 y0 w128 h128,4113,64,64,4892.00,0.595503,128.851,639.175,2565.86,82358.1,0.00000,63.9933,64.9794,2.21410,2.21410,32.0983
Series 1.tif: x0 y0 w128 h128,4114,63,64,4278.00,0.513785,127.783,221.614,3066.72,28318.5,0.00000,63.7160,64.5507,1.49843,1.49843,37.9437
Series 1.tif: x0 y0 w128 h128,4116,63,64,4950.00,0.801269,125.813,591.698,2717.52,74443.3,0.00000,63.9449,65.0331,2.00769,2.00769,30.4989
Series 1.tif: x0 y0 w128 h128,4112,64,64,3947.00,0.589324,131.148,328.248,3094.20,43049.1,0.00000,63.9358,64.8876,1.62360,1.62360,32.9027
Series 1.tif: x0 y0 w128 h128,4176,64,65,4614.00,0.603394,104.962,519.053,2278.27,54480.7,0.00000,64.1812,65.3896,1.99286,1.99286,35.3098
